,fx,fy,fz,svm
0,0.03125,-0.92578125,-0.296875,0.9727189989799534
1,0.0234375,-0.921875,-0.3046875,0.971204048945174
2,0.01953125,-0.9296875,-0.3046875,0.9785370662571053
3,0.02734375,-0.91796875,-0.28125,0.960476896724031
4,0.03125,-0.91796875,-0.28125,0.9605960394341435
5,0.0234375,-0.92578125,-0.3046875,0.9749126688653003
6,0.02734375,-0.9296875,-0.3125,0.9811843752936104
7,0.03125,-0.93359375,-0.28515625,0.9766718688756859
8,0.0234375,-0.921875,-0.30078125,0.9699856660707995
9,0.03125,-0.93359375,-0.2890625,0.9778195035103935
10,0.015625,-0.90625,-0.296875,0.9537651538769908
11,0.04296875,-0.9375,-0.29296875,0.9831496589803228
12,0.03515625,-0.9140625,-0.30078125,0.9629203373965445
13,0.02734375,-0.92578125,-0.296875,0.9726013413216255
14,0.03125,-0.93359375,-0.28515625,0.9766718688756859
15,0.03515625,-0.93359375,-0.28125,0.9756714685041912
16,0.01171875,-0.92578125,-0.28125,0.9676310321879539
17,0.0234375,-0.921875,-0.3046875,0.971204048945174
18,0.01953125,-0.91015625,-0.29296875,0.956345417522972
19,0.0234375,-0.92578125,-0.30078125,0.9736989265729807
20,0.015625,-0.9140625,-0.30859375,0.9648753790362321
21,0.02734375,-0.91796875,-0.30078125,0.9663765658335199
22,0.02734375,-0.9375,-0.3125,0.9885899962391196
23,0.0234375,-0.921875,-0.3125,0.973683255494953
24,0.015625,-0.9140625,-0.30859375,0.9648753790362321
25,0.03125,-0.9375,-0.30078125,0.9850645526317362
26,0.0234375,-0.95703125,-0.29296875,1.0011437550918325
27,0.03125,-0.9296875,-0.29296875,0.9752569398024361
28,0.03125,-0.91796875,-0.296875,0.9652864621973948
29,0.02734375,-0.92578125,-0.3203125,0.9800095413677742
30,0.04296875,-0.91796875,-0.30859375,0.9694034464515728
31,0.03515625,-0.91796875,-0.30859375,0.9690885875035818
32,0.02734375,-0.9140625,-0.31640625,0.9676625701190343
33,0.03515625,-0.90234375,-0.296875,0.9505761256749115
34,0.02734375,-0.9140625,-0.30859375,0.965136279034922
35,0.01953125,-0.91015625,-0.30859375,0.9612470918966088
36,0.03515625,-0.92578125,-0.31640625,0.9789891724655015
37,0.01953125,-0.9140625,-0.3125,0.9662028636020557
38,0.03125,-0.9296875,-0.3203125,0.9838168060225948
39,0.03125,-0.9296875,-0.3046875,0.9788410917061564
40,0.015625,-0.921875,-0.296875,0.9686239837393043
41,0.01953125,-0.91015625,-0.30859375,0.9612470918966088
42,0.03125,-0.9140625,-0.3046875,0.9640131166444261
43,0.015625,-0.9140625,-0.31640625,0.9674023514393132
44,0.01171875,-0.92578125,-0.3046875,0.9747013514966392
45,0.01171875,-0.9140625,-0.30859375,0.964820027542378
46,0.02734375,-0.9296875,-0.3046875,0.9787241700175604
47,0.01953125,-0.9140625,-0.3203125,0.9687578754720203
48,0.06640625,-0.90625,-0.3203125,0.9634827191991108
49,0.046875,-0.92578125,-0.3125,0.9782251471295156
50,0.03125,-0.92578125,-0.30859375,0.9763593538706049
51,0.02734375,-0.9140625,-0.30859375,0.965136279034922
52,0.02734375,-0.91015625,-0.3125,0.9626984626964588
53,0.03125,-0.91015625,-0.29296875,0.9566564955043294
54,0.03125,-0.91796875,-0.3125,0.970205874274405
55,0.015625,-0.90625,-0.30859375,0.9574775744966889
56,0.03125,-0.9140625,-0.30859375,0.9652548466313507
57,0.0234375,-0.9140625,-0.3125,0.9662897186209217
58,0.02734375,-0.9140625,-0.30078125,0.9626667621362415
59,0.02734375,-0.921875,-0.3046875,0.9713061664301903
60,0.01171875,-0.91796875,-0.3046875,0.9672840470794373
61,0.03125,-0.91796875,-0.3046875,0.9677177590252297
62,0.015625,-0.9140625,-0.3203125,0.9686869939188303
63,0.01953125,-0.90625,-0.31640625,0.9600955406966668
64,0.02734375,-0.91015625,-0.32421875,0.9665660235750517
65,0.02734375,-0.9140625,-0.3046875,0.9638943963041607
66,0.01953125,-0.92578125,-0.328125,0.9824044015593196
67,0.0234375,-0.90625,-0.31640625,0.9601829481642092
68,0.02734375,-0.91015625,-0.31640625,0.9639735448222568
69,0.02734375,-0.921875,-0.296875,0.9688838743183119
70,0.01953125,-0.91796875,-0.32421875,0.9737381031646484
71,0.015625,-0.921875,-0.30859375,0.972279671076724
72,0.03125,-0.91796875,-0.3359375,0.9780067445487339
73,0.0234375,-0.91015625,-0.32421875,0.9664634052419548
74,0.01953125,-0.91796875,-0.30859375,0.9686476130369535
75,0.03125,-0.9140625,-0.32421875,0.9703631352528869
76,0.015625,-0.90625,-0.3125,0.9587436847901528
77,0.02734375,-0.921875,-0.33203125,0.9802274977093965
78,0.0234375,-0.9140625,-0.30078125,0.9625637281053461
79,0.01953125,-0.91796875,-0.31640625,0.9711647701302738
80,0.02734375,-0.9140625,-0.31640625,0.9676625701190343
81,0.01953125,-0.94140625,-0.31640625,0.9933479311422999
82,0.02734375,-0.90234375,-0.328125,0.960540441341813
83,0.03125,-0.9140625,-0.33984375,0.9756949271264622
84,0.01953125,-0.91015625,-0.32421875,0.9663765658335199
85,0.03125,-0.91015625,-0.3203125,0.9653813026832001
