,fx,fy,fz,rx,ry,rz,svm
0,2.94921875,-4.19921875,0.21875,97.83935546875,220.27587890625,73.54736328125,5.136066676767653
1,2.84765625,-4.2421875,0.1484375,102.1728515625,215.6982421875,60.302734375,5.111490447484624
2,2.53125,-4.17578125,0.109375,120.05615234375,211.0595703125,46.93603515625,4.8842950874180975
3,1.890625,-3.88671875,0.0859375,163.14697265625,204.52880859375,39.0625,4.323011772610943
4,1.1015625,-3.34375,-0.10546875,229.98046875,199.951171875,36.56005859375,3.5221055721163177
5,0.3984375,-2.65625,-0.15234375,301.025390625,202.08740234375,35.7666015625,2.690283465003328
6,0.1015625,-2.07421875,0.17578125,361.9384765625,209.9609375,38.818359375,2.0841298932910526
7,0.07421875,-1.75,0.42578125,410.2783203125,216.85791015625,42.1142578125,1.8025809539943345
8,-0.05859375,-1.1875,0.390625,438.17138671875,216.49169921875,42.236328125,1.2514700828082397
9,-0.21875,-0.6328125,0.1640625,436.767578125,211.24267578125,42.96875,0.6893618255767431
10,-0.29296875,-0.33984375,0.16015625,406.06689453125,203.91845703125,45.7763671875,0.4764183952207214
11,-0.34765625,-0.234375,0.21484375,361.328125,194.03076171875,46.142578125,0.4711203091601178
12,-0.37109375,-0.2265625,0.28515625,317.44384765625,184.6923828125,43.212890625,0.5199569449573446
13,-0.3671875,-0.2734375,0.34375,281.92138671875,176.513671875,38.14697265625,0.5725022175175394
14,-0.3359375,-0.3515625,0.359375,255.37109375,167.41943359375,33.203125,0.6046491428402921
15,-0.2578125,-0.4609375,0.30078125,234.80224609375,156.3720703125,29.11376953125,0.6077828760454366
16,-0.109375,-0.484375,0.18359375,218.6279296875,146.30126953125,24.10888671875,0.5294229842848367
17,-0.046875,-0.5234375,0.203125,204.1015625,141.11328125,18.12744140625,0.5634215541282123
18,-0.09375,-0.53515625,0.30859375,192.81005859375,137.26806640625,15.5029296875,0.6248290781910882
19,-0.20703125,-0.45703125,0.33984375,187.92724609375,131.2255859375,19.95849609375,0.6059977527740408
20,-0.28125,-0.34375,0.390625,187.744140625,124.69482421875,29.11376953125,0.5914841634608656
21,-0.265625,-0.23828125,0.515625,188.5986328125,118.83544921875,39.306640625,0.6270595947368659
22,-0.25390625,-0.17578125,0.63671875,188.3544921875,112.85400390625,48.4619140625,0.7076568364978801
23,-0.1796875,-0.140625,0.8125,187.92724609375,106.93359375,56.82373046875,0.8439308255308903
24,-0.125,-0.109375,0.9296875,186.70654296875,101.37939453125,63.720703125,0.9444081417910638
25,-0.0546875,-0.1328125,1.01953125,183.837890625,97.2900390625,68.54248046875,1.029598879437552
26,-0.11328125,-0.14453125,1.1015625,179.19921875,94.6044921875,71.044921875,1.116764015015874
27,-0.1484375,-0.15234375,1.0703125,171.5087890625,89.4775390625,73.2421875,1.091242941432641
28,-0.21484375,-0.16015625,1.0390625,159.72900390625,80.4443359375,74.64599609375,1.0730604550696923
29,-0.27734375,-0.1640625,0.9921875,146.91162109375,70.25146484375,74.40185546875,1.0432028061343406
30,-0.30859375,-0.0859375,0.9609375,137.14599609375,61.34033203125,73.1201171875,1.012924595096576
31,-0.2890625,-0.05078125,0.96875,131.2255859375,55.0537109375,71.59423828125,1.0122314096874354
32,-0.25,-0.03125,0.98046875,127.38037109375,50.6591796875,68.9697265625,1.012321852093771
33,-0.20703125,0.0,1.015625,123.35205078125,48.095703125,65.5517578125,1.03651149492013
34,-0.18359375,0.01953125,1.03125,116.8212890625,47.8515625,61.5234375,1.0476472198529545
35,-0.13671875,0.0234375,1.0546875,107.2998046875,49.98779296875,57.0068359375,1.063770208110785
36,-0.09765625,0.05859375,1.06640625,96.435546875,54.5654296875,51.57470703125,1.072470167763275
37,-0.078125,0.09375,1.07421875,86.0595703125,61.5234375,46.7529296875,1.0811283462089794
38,-0.09765625,0.1796875,1.109375,76.47705078125,69.580078125,43.51806640625,1.1280679196951362
39,-0.10546875,0.24609375,1.16796875,67.68798828125,75.5615234375,41.748046875,1.1982640743977044
40,-0.10546875,0.30859375,1.21875,59.4482421875,78.18603515625,40.22216796875,1.261628044340179
41,-0.17578125,0.36328125,1.203125,51.45263671875,78.61328125,36.9873046875,1.269008305756162
42,-0.24609375,0.3671875,1.203125,43.02978515625,76.59912109375,33.0810546875,1.2817560452638062
43,-0.26953125,0.38671875,1.16796875,34.423828125,71.6552734375,28.74755859375,1.2595036670469393
44,-0.2890625,0.3984375,1.14453125,26.9775390625,65.7958984375,24.5361328125,1.2458978098299485
45,-0.30859375,0.38671875,1.10546875,20.69091796875,61.4013671875,20.81298828125,1.211132796751532
46,-0.34765625,0.37890625,1.09765625,15.380859375,59.326171875,17.88330078125,1.2121402796777225
47,-0.3359375,0.36328125,1.0859375,10.3759765625,58.59375,15.9912109375,1.1933513834634217
48,-0.3203125,0.3125,1.0859375,5.4931640625,58.28857421875,15.0146484375,1.174528246387672
49,-0.29296875,0.27734375,1.07421875,1.28173828125,57.43408203125,14.83154296875,1.147473819741517
50,-0.25390625,0.265625,1.0625,-1.64794921875,55.6640625,15.07568359375,1.1242469810562368
51,-0.20703125,0.21484375,1.08203125,-3.47900390625,53.16162109375,15.13671875,1.1224132043802708
52,-0.16015625,0.1640625,1.0859375,-4.21142578125,50.59814453125,15.2587890625,1.109876922107385
53,-0.12109375,0.12890625,1.08984375,-3.90625,48.52294921875,15.31982421875,1.1041014070239143
54,-0.09375,0.046875,1.0390625,-3.7841796875,46.56982421875,15.625,1.0443357731262728
55,-0.0546875,0.0,1.0,-2.99072265625,43.9453125,15.56396484375,1.0014942449441484
56,-0.0390625,-0.0546875,0.94921875,-1.220703125,40.6494140625,14.22119140625,0.9515948911769454
57,-0.01953125,-0.0859375,0.89453125,1.46484375,37.17041015625,12.26806640625,0.8988619921096759
58,0.0,-0.09765625,0.81640625,4.5166015625,33.87451171875,10.1318359375,0.8222261904142466
59,-0.01171875,-0.078125,0.7578125,7.080078125,31.18896484375,8.6669921875,0.7619190441791126
60,-0.00390625,-0.09765625,0.72265625,8.60595703125,29.11376953125,7.9345703125,0.72923525533067
61,-0.0234375,-0.0546875,0.68359375,8.85009765625,28.1982421875,7.9345703125,0.686178150411074
62,-0.03515625,-0.0390625,0.67578125,7.75146484375,28.25927734375,8.544921875,0.6778216127211311
63,-0.0625,-0.015625,0.6484375,5.4931640625,29.11376953125,9.58251953125,0.6516299425527114
64,-0.171875,0.0,0.6953125,2.5634765625,30.3955078125,11.04736328125,0.7162405240429014
65,-0.2578125,0.02734375,0.7265625,-0.8544921875,31.3720703125,12.63427734375,0.7714324547402466
66,-0.27734375,0.05078125,0.76171875,-4.57763671875,30.94482421875,14.0380859375,0.8122276436548977
67,-0.2890625,0.06640625,0.80078125,-8.85009765625,29.4189453125,14.892578125,0.8539423454173444
68,-0.31640625,0.05859375,0.83203125,-13.97705078125,27.9541015625,15.869140625,0.8920886410860119
69,-0.3203125,0.0546875,0.84765625,-19.1650390625,27.587890625,16.78466796875,0.9078061128217647
70,-0.3828125,0.0078125,0.8828125,-23.8037109375,27.89306640625,17.88330078125,0.962270417018392
71,-0.3984375,-0.09765625,0.97265625,-26.67236328125,28.01513671875,18.798828125,1.0556274746492604
72,-0.46484375,-0.12890625,0.984375,-26.42822265625,27.28271484375,18.98193359375,1.096216526890616
73,-0.4765625,-0.2109375,0.96484375,-24.35302734375,26.3671875,19.04296875,1.0965992464098098
74,-0.453125,-0.23046875,0.93359375,-21.1181640625,24.59716796875,18.4326171875,1.0630312320861626
75,-0.4453125,-0.21484375,0.87890625,-16.2353515625,22.216796875,17.39501953125,1.0084330695982628
76,-0.44921875,-0.17578125,0.81640625,-11.29150390625,19.8974609375,15.869140625,0.9482698446339984
77,-0.45703125,-0.1484375,0.7734375,-7.8125,18.37158203125,14.46533203125,0.9105585216168495
78,-0.4375,-0.14453125,0.765625,-6.28662109375,17.02880859375,12.939453125,0.8935754992453422
79,-0.42578125,-0.13671875,0.80859375,-6.04248046875,15.31982421875,11.29150390625,0.9240159857882262
80,-0.4140625,-0.15234375,0.8359375,-6.4697265625,12.939453125,9.33837890625,0.9452237174217343
81,-0.40625,-0.203125,0.8828125,-7.62939453125,9.82666015625,6.77490234375,0.9928024668992569
82,-0.4140625,-0.2265625,0.9140625,-9.27734375,5.55419921875,4.0283203125,1.0287315365141432
83,-0.40234375,-0.23046875,0.953125,-11.29150390625,0.48828125,1.03759765625,1.059926225506108
84,-0.3828125,-0.25,0.95703125,-13.97705078125,-4.7607421875,-1.8310546875,1.0606385923738644
85,-0.38671875,-0.23046875,0.96484375,-18.12744140625,-9.8876953125,-4.638671875,1.064702164101392
86,-0.3828125,-0.234375,0.9609375,-23.5595703125,-14.5263671875,-7.2021484375,1.0606026257215753
87,-0.375,-0.265625,0.984375,-29.1748046875,-18.06640625,-8.9111328125,1.0863589559855436
88,-0.3828125,-0.2734375,0.9609375,-34.11865234375,-20.6298828125,-10.07080078125,1.0699132467021566
89,-0.37109375,-0.28515625,0.9375,-38.14697265625,-22.0947265625,-11.23046875,1.047821983069226
90,-0.34765625,-0.31640625,0.94140625,-41.68701171875,-22.39990234375,-12.6953125,1.0522468867818937
91,-0.33984375,-0.375,0.9375,-43.88427734375,-20.81298828125,-13.73291015625,1.0653755321078398
92,-0.32421875,-0.43359375,0.92578125,-44.25048828125,-17.39501953125,-14.0380859375,1.072470167763275
93,-0.296875,-0.48046875,0.88671875,-42.17529296875,-13.916015625,-13.671875,1.051311146594159
94,-0.26953125,-0.50390625,0.82421875,-38.14697265625,-12.75634765625,-14.34326171875,1.0029482296545458
95,-0.2578125,-0.49609375,0.77734375,-33.50830078125,-14.892578125,-15.9912109375,0.9575174147812535
96,-0.2421875,-0.48046875,0.7421875,-29.60205078125,-19.47021484375,-17.333984375,0.9167045816614328
97,-0.20703125,-0.4765625,0.74609375,-26.85546875,-25.69580078125,-18.00537109375,0.9091917502220722
98,-0.16796875,-0.4921875,0.73828125,-24.90234375,-32.2265625,-18.798828125,0.9030621463854938
99,-0.13671875,-0.50390625,0.7578125,-23.25439453125,-37.78076171875,-20.5078125,0.9202680645045089
100,-0.1015625,-0.5,0.76953125,-21.728515625,-41.44287109375,-21.97265625,0.9233056298608887
101,-0.07421875,-0.48828125,0.796875,-20.93505859375,-43.64013671875,-23.25439453125,0.937516275900384
102,-0.07421875,-0.49609375,0.82421875,-21.484375,-44.189453125,-23.681640625,0.9648595646477198
103,-0.0625,-0.4609375,0.85546875,-22.5830078125,-43.8232421875,-23.25439453125,0.9737537733599868
104,-0.02734375,-0.46875,0.8828125,-24.10888671875,-43.51806640625,-22.64404296875,0.9999160731382972
