,fx,fy,fz,svm
0,0.05859375,-0.8125,-0.52734375,0.9704024465154264
1,0.05078125,-0.796875,-0.51953125,0.9526285848656469
2,0.0703125,-0.80859375,-0.53515625,0.9721933511958283
3,0.05859375,-0.796875,-0.53125,0.9595152711989854
4,0.05859375,-0.80078125,-0.5234375,0.9584730848056585
5,0.05859375,-0.80078125,-0.53125,0.9627618606855098
6,0.04296875,-0.8125,-0.52734375,0.9695844440483897
7,0.0625,-0.8046875,-0.52734375,0.9641159957807528
8,0.07421875,-0.81640625,-0.515625,0.9684506846069267
9,0.06640625,-0.8046875,-0.53515625,0.968671241758201
10,0.05859375,-0.80859375,-0.51953125,0.9628965675526565
11,0.0546875,-0.796875,-0.515625,0.9507205840341577
12,0.05078125,-0.8046875,-0.52734375,0.9634272876931995
13,0.0703125,-0.80859375,-0.53515625,0.9721933511958283
14,0.0546875,-0.8046875,-0.5234375,0.9615089764109069
15,0.05078125,-0.8125,-0.52734375,0.9699620693695321
16,0.06640625,-0.8046875,-0.5234375,0.9622466311198822
17,0.05859375,-0.80078125,-0.54296875,0.969277515145785
18,0.05859375,-0.8046875,-0.53125,0.9660133346363872
19,0.0546875,-0.80078125,-0.53515625,0.9646934979162423
20,0.0546875,-0.8046875,-0.53515625,0.9679384831829771
21,0.05078125,-0.8046875,-0.5234375,0.9612947125694922
22,0.0546875,-0.80078125,-0.53515625,0.9646934979162423
23,0.046875,-0.80859375,-0.53125,0.9686318602359012
24,0.05859375,-0.8203125,-0.52734375,0.9769530469062344
25,0.05078125,-0.81640625,-0.5234375,0.9711254897266753
26,0.06640625,-0.82421875,-0.54296875,0.9892226247752259
27,0.05859375,-0.80859375,-0.5234375,0.9650097908748776
28,0.05859375,-0.8046875,-0.52734375,0.9638706504813678
29,0.0625,-0.79296875,-0.53515625,0.9586959374017525
30,0.06640625,-0.796875,-0.5390625,0.9643691899735871
31,0.05859375,-0.796875,-0.5390625,0.9638627350771024
32,0.0625,-0.796875,-0.52734375,0.9576050575728297
33,0.05859375,-0.80078125,-0.53515625,0.9649228206466502
34,0.0703125,-0.7890625,-0.5546875,0.9670789519055567
35,0.05859375,-0.81640625,-0.53125,0.9757965746394711
36,0.0546875,-0.796875,-0.5234375,0.9549802640303621
37,0.05078125,-0.80859375,-0.52734375,0.9666923081077492
