,fx,fy,fz,svm
0,-0.03125,-0.921875,-0.30078125,0.970205874274405
1,-0.0234375,-0.93359375,-0.296875,0.9799394736769779
2,-0.015625,-0.9375,-0.30078125,0.9846927190634459
3,-0.03515625,-0.94921875,-0.296875,0.995181874277574
4,-0.01171875,-0.95703125,-0.29296875,1.0009379756282042
5,-0.015625,-0.9609375,-0.3125,1.010594512913686
6,-0.01953125,-0.96484375,-0.31640625,1.015587439209292
7,-0.015625,-0.984375,-0.3203125,1.0352962759066846
8,-0.015625,-0.98046875,-0.3046875,1.026838635330699
9,-0.015625,-0.9921875,-0.3359375,1.0476326549356412
10,-0.015625,-0.984375,-0.328125,1.0377399948325206
11,-0.01171875,-0.9921875,-0.34375,1.0501130542745445
12,-0.0078125,-1.0,-0.328125,1.0524861285457638
13,0.00390625,-1.015625,-0.328125,1.0673216080634096
14,0.0,-0.99609375,-0.31640625,1.0451390691329672
15,0.01171875,-1.00390625,-0.32421875,1.055027433644352
16,0.01953125,-1.0078125,-0.30859375,1.0541810126453024
17,0.04296875,-0.984375,-0.33203125,1.0397524729848566
18,0.0546875,-0.9765625,-0.33203125,1.032913253879077
19,0.0546875,-0.94921875,-0.30078125,0.9972343347274877
20,0.06640625,-0.94140625,-0.3046875,0.9917106383589797
21,0.078125,-0.94921875,-0.28515625,0.9942000995225383
22,0.05859375,-0.9375,-0.29296875,0.9839563842039062
23,0.07421875,-0.9375,-0.28125,0.981588628373191
24,0.07421875,-0.9453125,-0.30078125,0.9947831451423848
25,0.07421875,-0.9375,-0.29296875,0.9850103356453297
26,0.0703125,-0.94921875,-0.3125,1.0018065347200589
27,0.05078125,-0.95703125,-0.3046875,1.0056450772933634
28,0.05078125,-0.96875,-0.3046875,1.0168037030360444
29,0.05859375,-0.953125,-0.328125,1.0097259572721018
30,0.04296875,-0.96484375,-0.29296875,1.0092573823694269
31,0.02734375,-0.95703125,-0.30078125,1.0035566025352967
32,0.0234375,-0.953125,-0.29296875,0.9974102819340758
33,0.0234375,-0.953125,-0.296875,0.9985646437042771
34,0.0234375,-0.9453125,-0.296875,0.9911103897586282
35,0.03515625,-0.93359375,-0.28515625,0.9768046574761955
36,0.0234375,-0.91015625,-0.29296875,0.9564331677105699
37,0.03125,-0.9140625,-0.26953125,0.9534851394399456
38,0.046875,-0.90234375,-0.265625,0.9417951738111968
39,0.0390625,-0.9140625,-0.29296875,0.9606595761710089
40,0.03125,-0.9296875,-0.27734375,0.9706775807755696
41,0.046875,-0.921875,-0.27734375,0.9638310728099933
42,0.046875,-0.921875,-0.28515625,0.9661081037668934
43,0.046875,-0.91796875,-0.30078125,0.9671262854214671
44,0.03125,-0.9296875,-0.30078125,0.9776322266107089
45,0.015625,-0.9296875,-0.30078125,0.9772575651448355
46,0.0234375,-0.9296875,-0.29296875,0.9750378723614086
47,0.0,-0.9296875,-0.2890625,0.9735892237296487
48,0.0,-0.9296875,-0.2890625,0.9735892237296487
49,-0.015625,-0.92578125,-0.296875,0.972342444358757
50,-0.015625,-0.92578125,-0.296875,0.972342444358757
51,-0.0078125,-0.91796875,-0.3125,0.9697339383216473
52,-0.0234375,-0.9375,-0.30078125,0.9848476667778691
53,-0.015625,-0.93359375,-0.3203125,0.9871380492718901
54,-0.01953125,-0.9375,-0.3203125,0.9909025266810114
55,-0.02734375,-0.92578125,-0.31640625,0.9787397603830589
