,fx,fy,fz,svm,rx,ry,rz
0,-0.8984375,0.51171875,-0.19921875,1.0529644490007128,3.23486328125,-9.94873046875,-19.8974609375
1,-0.90625,0.5,-0.1953125,1.0532976954101105,3.173828125,-10.07080078125,-20.81298828125
2,-0.9140625,0.49609375,-0.203125,1.0596598644472255,2.99072265625,-9.94873046875,-21.6064453125
3,-0.90234375,0.48828125,-0.20703125,1.0466636330465426,2.9296875,-9.765625,-22.52197265625
4,-0.8984375,0.46484375,-0.2109375,1.033326803207273,2.99072265625,-9.521484375,-23.193359375
5,-0.8984375,0.46484375,-0.2109375,1.033326803207273,2.8076171875,-9.21630859375,-24.0478515625
6,-0.9140625,0.46484375,-0.203125,1.0453945338700181,2.8076171875,-8.85009765625,-24.59716796875
7,-0.9140625,0.44921875,-0.22265625,1.0425370712458502,2.8076171875,-8.30078125,-25.146484375
8,-0.90625,0.4453125,-0.19921875,1.0292134839321785,2.8076171875,-7.9345703125,-25.57373046875
9,-0.9140625,0.4296875,-0.2109375,1.031812110061105,2.86865234375,-7.50732421875,-26.0009765625
10,-0.921875,0.43359375,-0.19140625,1.036577738620276,2.99072265625,-7.01904296875,-26.2451171875
11,-0.91015625,0.40625,-0.2109375,1.018782651413103,3.173828125,-6.4697265625,-26.55029296875
12,-0.921875,0.40625,-0.21484375,1.0300730144213381,3.35693359375,-5.859375,-26.7333984375
13,-0.9296875,0.3984375,-0.19921875,1.0309022259235172,3.41796875,-5.37109375,-26.7333984375
14,-0.9296875,0.390625,-0.1953125,1.027158074951222,3.60107421875,-4.8828125,-26.85546875
15,-0.9375,0.39453125,-0.2109375,1.0387761000970386,3.662109375,-4.39453125,-26.85546875
16,-0.921875,0.38671875,-0.2109375,1.0217140187610292,3.72314453125,-3.96728515625,-26.55029296875
17,-0.94140625,0.390625,-0.2109375,1.0408305563684765,3.7841796875,-3.35693359375,-26.30615234375
