,fx,fy,fz,svm,rx,ry,rz
0,-0.98828125,0.046875,-0.2734375,1.0264819341482891,-8.36181640625,8.72802734375,7.50732421875
1,-0.9765625,0.0390625,-0.26953125,1.0138280377061302,-8.056640625,7.9345703125,7.01904296875
2,-0.984375,0.046875,-0.27734375,1.02377290544049,-7.87353515625,7.080078125,6.591796875
3,-0.98046875,0.046875,-0.2734375,1.018962365231323,-7.75146484375,6.103515625,6.04248046875
4,-0.984375,0.0546875,-0.265625,1.0210492171811554,-7.50732421875,5.06591796875,5.55419921875
5,-0.98046875,0.06640625,-0.28515625,1.0232511161389894,-7.32421875,4.150390625,4.94384765625
6,-0.9765625,0.0546875,-0.2734375,1.0155949514785656,-7.14111328125,3.2958984375,4.33349609375
7,-0.98046875,0.0546875,-0.27734375,1.020406413174121,-6.89697265625,2.44140625,3.5400390625
8,-0.9921875,0.05859375,-0.28515625,1.0340132250650254,-6.4697265625,1.708984375,2.9296875
9,-0.98046875,0.05859375,-0.28125,1.0216916167638965,-6.16455078125,1.0986328125,2.38037109375
10,-0.984375,0.04296875,-0.26171875,1.019478865991407,-5.79833984375,0.54931640625,1.8310546875
11,-0.9765625,0.05078125,-0.265625,1.013316185789417,-5.126953125,0.1220703125,1.28173828125
12,-0.9609375,0.04296875,-0.26171875,0.9968670405246504,-4.45556640625,-0.244140625,0.8544921875
13,-0.98046875,0.04296875,-0.26171875,1.0157076288502944,-3.60107421875,-0.54931640625,0.30517578125
14,-0.97265625,0.03125,-0.25390625,1.0057361119862034,-2.9296875,-0.6103515625,-0.1220703125
15,-0.96875,0.04296875,-0.2578125,1.0033893367645546,-2.25830078125,-0.67138671875,-0.30517578125
16,-0.96484375,0.04296875,-0.2578125,0.9996184574860926,-1.52587890625,-0.67138671875,-0.6103515625
17,-0.96484375,0.03125,-0.2578125,0.9991833213031093,-0.8544921875,-0.8544921875,-0.732421875
18,-0.9609375,0.03515625,-0.25390625,0.9945376939107814,-0.244140625,-0.9765625,-1.03759765625
19,-0.95703125,0.0234375,-0.265625,0.993486170264998,0.48828125,-1.15966796875,-1.220703125
20,-0.95703125,0.03125,-0.26171875,0.9926641325635398,0.9765625,-1.3427734375,-1.40380859375
21,-0.953125,0.02734375,-0.26953125,0.9908794280918466,1.52587890625,-1.77001953125,-1.46484375
22,-0.95703125,0.01953125,-0.25390625,0.9903326042255639,2.0751953125,-2.13623046875,-1.46484375
23,-0.96484375,0.02734375,-0.234375,0.9932788043661885,2.38037109375,-2.62451171875,-1.3427734375
24,-0.9453125,0.02734375,-0.2578125,0.9802197143888519,2.685546875,-3.173828125,-1.40380859375
25,-0.953125,0.03125,-0.26171875,0.988898646083896,3.11279296875,-3.72314453125,-1.220703125
26,-0.953125,0.03125,-0.26953125,0.9909949156537396,3.173828125,-4.45556640625,-1.15966796875
27,-0.94140625,0.01953125,-0.265625,0.9783577249097719,3.35693359375,-5.31005859375,-1.15966796875
28,-0.953125,0.03515625,-0.28515625,0.9954884803216585,3.35693359375,-6.103515625,-1.03759765625
29,-0.9609375,0.015625,-0.265625,0.9970966152566411,3.2958984375,-6.8359375,-1.03759765625
30,-0.95703125,0.03125,-0.265625,0.9937011706753507,3.2958984375,-7.568359375,-1.03759765625
31,-0.96875,0.03125,-0.28125,1.0092347038721965,3.35693359375,-8.11767578125,-0.79345703125
32,-0.96875,0.015625,-0.2734375,1.0067217935116186,3.2958984375,-8.60595703125,-0.67138671875
33,-0.96484375,0.03125,-0.265625,1.001227579044376,3.173828125,-9.09423828125,-0.54931640625
34,-0.96484375,0.0234375,-0.26171875,0.9999847410945204,2.9296875,-9.521484375,-0.48828125
35,-0.96875,0.01953125,-0.25390625,1.001661827173036,2.685546875,-9.94873046875,-0.3662109375
36,-0.96875,0.0234375,-0.2734375,1.0068733511780417,2.25830078125,-10.19287109375,-0.244140625
37,-0.96484375,0.015625,-0.26171875,0.9998321392316938,1.953125,-10.3759765625,-0.18310546875
38,-0.97265625,0.02734375,-0.26171875,1.0076232259280686,1.708984375,-10.6201171875,-0.06103515625
39,-0.9765625,0.01953125,-0.2578125,1.010209419521053,1.46484375,-10.8642578125,0.06103515625
40,-0.9765625,0.0078125,-0.26171875,1.0110549221798302,1.28173828125,-10.986328125,0.18310546875
41,-0.9765625,0.0234375,-0.26171875,1.01129636453122,1.15966796875,-11.1083984375,0.30517578125
42,-0.97265625,0.0078125,-0.25,1.004301357073818,0.9765625,-11.23046875,0.3662109375
