,fx,fy,fz,rx,ry,rz,svm
0,0.6875,-0.9296875,-0.453125,-47.9736328125,-61.70654296875,-52.67333984375,1.2418926536868031
1,0.7890625,-1.05078125,-0.45703125,-42.90771484375,-63.1103515625,-58.2275390625,1.3912722335094505
2,0.83984375,-1.203125,-0.46484375,-37.41455078125,-63.4765625,-63.78173828125,1.5391318988160583
3,0.390625,-1.19140625,-0.390625,-31.982421875,-64.02587890625,-68.17626953125,1.3132496464073624
4,1.05859375,-1.4296875,-0.515625,-23.74267578125,-76.47705078125,-58.59375,1.8521598785796847
5,0.97265625,-1.51953125,-0.54296875,-19.775390625,-74.3408203125,-62.3779296875,1.8841046849544183
6,0.69921875,-1.5,-0.453125,-17.51708984375,-67.68798828125,-70.49560546875,1.7158756149489864
7,0.5546875,-1.47265625,-0.4453125,-15.13671875,-67.56591796875,-70.3125,1.6354503587625528
8,0.41796875,-1.4140625,-0.41796875,-13.18359375,-67.93212890625,-67.19970703125,1.53263449845662
9,0.2890625,-1.3359375,-0.38671875,-11.16943359375,-66.7724609375,-62.5,1.4205060803861638
10,0.21484375,-1.26953125,-0.3828125,-9.33837890625,-64.63623046875,-57.9833984375,1.3432843488245052
11,0.14453125,-1.1875,-0.35546875,-8.23974609375,-62.19482421875,-53.64990234375,1.2479597607507724
12,0.125,-1.09765625,-0.359375,-8.36181640625,-59.6923828125,-49.37744140625,1.1617334607340284
13,0.09765625,-1.06640625,-0.34765625,-9.70458984375,-56.640625,-43.45703125,1.1258880501040889
14,0.0859375,-1.015625,-0.33203125,-12.51220703125,-53.466796875,-39.306640625,1.071972082429301
15,0.0546875,-0.9140625,-0.33984375,-15.44189453125,-51.69677734375,-36.68212890625,0.9767265487210648
16,0.0625,-0.86328125,-0.3125,-20.3857421875,-51.45263671875,-35.15625,0.9202266115482438
17,0.0859375,-0.79296875,-0.296875,-25.634765625,-51.8798828125,-33.87451171875,0.8510695964536699
18,0.109375,-0.76953125,-0.28515625,-30.33447265625,-53.03955078125,-32.89794921875,0.8279222924077023
19,0.13671875,-0.7265625,-0.2734375,-32.89794921875,-55.23681640625,-32.04345703125,0.7882595698207936
20,0.1953125,-0.71875,-0.26953125,-32.77587890625,-57.55615234375,-31.8603515625,0.792083095314382
21,0.21875,-0.72265625,-0.2734375,-30.517578125,-59.9365234375,-31.982421875,0.8030265777484034
22,0.26171875,-0.73046875,-0.265625,-26.30615234375,-62.3779296875,-33.02001953125,0.8201450721995012
23,0.2890625,-0.73828125,-0.28125,-20.6298828125,-65.185546875,-33.50830078125,0.8412597075266427
24,0.31640625,-0.7578125,-0.29296875,-15.0146484375,-69.27490234375,-34.60693359375,0.8719079014849418
25,0.3203125,-0.77734375,-0.296875,-8.85009765625,-73.486328125,-35.15625,0.8916266982012778
26,0.33203125,-0.79296875,-0.29296875,-5.0048828125,-78.30810546875,-35.888671875,0.9082262261846921
27,0.3359375,-0.81640625,-0.296875,-2.01416015625,-83.19091796875,-36.4990234375,0.9314010600006383
28,0.328125,-0.84765625,-0.3203125,0.3662109375,-88.07373046875,-37.41455078125,0.9637360797673358
29,0.31640625,-0.8671875,-0.32421875,2.0751953125,-92.71240234375,-37.90283203125,0.97838891707075
30,0.31640625,-0.90625,-0.34375,3.11279296875,-96.6796875,-38.6962890625,1.0195911141428522
31,0.296875,-0.9375,-0.3671875,3.47900390625,-99.609375,-39.306640625,1.0496988500428348
32,0.29296875,-0.9765625,-0.3671875,3.173828125,-101.07421875,-39.85595703125,1.0836658456549522
33,0.2734375,-1.015625,-0.38671875,1.953125,-100.830078125,-40.10009765625,1.1206308931279794
34,0.265625,-1.0390625,-0.41796875,-0.1220703125,-99.06005859375,-40.95458984375,1.1510453490231445
35,0.26171875,-1.05859375,-0.4453125,-3.72314453125,-96.61865234375,-41.6259765625,1.1778882180822061
36,0.26171875,-1.05078125,-0.45703125,-6.28662109375,-92.8955078125,-41.68701171875,1.1753788763329411
37,0.28515625,-1.046875,-0.46875,-8.1787109375,-88.80615234375,-40.10009765625,1.1819424330478463
38,0.265625,-1.01953125,-0.46875,-10.6201171875,-86.24267578125,-39.6728515625,1.1531379678301996
39,0.2421875,-0.984375,-0.46875,-16.11328125,-84.8388671875,-41.19873046875,1.1168596546931266
40,0.24609375,-0.94921875,-0.45703125,-22.15576171875,-83.55712890625,-42.29736328125,1.081876117037985
41,0.23046875,-0.8671875,-0.44921875,-26.3671875,-82.21435546875,-42.1142578125,1.0034577670407334
42,0.2265625,-0.80859375,-0.4375,-28.86962890625,-81.72607421875,-41.19873046875,0.9468688763209574
43,0.2421875,-0.765625,-0.41015625,-30.1513671875,-82.275390625,-39.0625,0.9017009344540531
44,0.24609375,-0.74609375,-0.4296875,-30.6396484375,-84.16748046875,-36.56005859375,0.8954604208084102
45,0.25,-0.71484375,-0.4296875,-30.21240234375,-86.0595703125,-34.5458984375,0.8707082947637013
46,0.23828125,-0.671875,-0.4140625,-29.4189453125,-88.2568359375,-32.40966796875,0.824403859545073
47,0.24609375,-0.640625,-0.41796875,-28.6865234375,-90.576171875,-30.1513671875,0.8035299623477802
48,0.26171875,-0.62890625,-0.39453125,-28.076171875,-93.505859375,-28.3203125,0.7871941835514205
49,0.25390625,-0.6015625,-0.37890625,-27.4658203125,-96.61865234375,-26.67236328125,0.7549276597690503
50,0.27734375,-0.57421875,-0.390625,-27.03857421875,-99.7314453125,-25.45166015625,0.7478199109014315
51,0.28125,-0.57421875,-0.375,-27.099609375,-102.9052734375,-24.169921875,0.7412514656657095
52,0.2890625,-0.57421875,-0.36328125,-27.77099609375,-105.95703125,-22.8271484375,0.7384155797106227
