,fx,fy,fz,svm,rx,ry,rz
0,0.42578125,0.890625,-0.53125,1.1210393061693076,13.48876953125,2.3193359375,4.150390625
1,0.421875,0.87109375,-0.51953125,1.098496953405254,13.85498046875,2.86865234375,4.69970703125
2,0.421875,0.8515625,-0.51953125,1.0830742942004543,13.85498046875,3.41796875,5.06591796875
3,0.41015625,0.8515625,-0.53125,1.0842570743695024,13.73291015625,3.96728515625,5.67626953125
4,0.421875,0.828125,-0.515625,1.062844613231398,13.5498046875,4.638671875,6.2255859375
5,0.3984375,0.82421875,-0.5234375,1.0545500489137831,13.61083984375,5.31005859375,6.77490234375
6,0.421875,0.80859375,-0.53125,1.0554756892814077,13.61083984375,6.04248046875,7.50732421875
7,0.4296875,0.80078125,-0.52734375,1.0507013793994349,13.671875,6.53076171875,8.056640625
8,0.41796875,0.79296875,-0.52734375,1.0399945889845714,13.61083984375,7.14111328125,8.544921875
9,0.4296875,0.78515625,-0.5234375,1.0368647457487223,13.61083984375,7.568359375,8.85009765625
10,0.4375,0.765625,-0.5234375,1.0254631670768337,13.73291015625,7.9345703125,9.27734375
11,0.42578125,0.765625,-0.51953125,1.0185205119206608,13.85498046875,8.30078125,9.46044921875
12,0.421875,0.75,-0.50390625,0.9971960812267878,13.916015625,8.6669921875,9.6435546875
13,0.40625,0.74609375,-0.49609375,0.9837702755613859,14.34326171875,8.85009765625,9.8876953125
14,0.41796875,0.73828125,-0.50390625,0.9867515335013103,14.95361328125,8.9111328125,9.94873046875
15,0.4296875,0.734375,-0.52734375,1.001014195176728,15.56396484375,9.27734375,10.31494140625
16,0.44140625,0.72265625,-0.5078125,0.9873930667972988,15.80810546875,9.521484375,10.7421875
17,0.4375,0.72265625,-0.50390625,0.9836461835706602,15.7470703125,9.82666015625,11.23046875
18,0.44140625,0.72265625,-0.5078125,0.9873930667972988,15.5029296875,10.009765625,11.71875
19,0.4296875,0.71875,-0.4921875,0.971329730479048,15.380859375,10.1318359375,12.02392578125
20,0.4609375,0.70703125,-0.51953125,0.9910949939886564,15.5029296875,10.43701171875,12.39013671875
21,0.453125,0.73046875,-0.5234375,1.0064261904172667,15.44189453125,10.68115234375,12.8173828125
22,0.453125,0.71875,-0.52734375,1.0000076293654276,15.2587890625,10.7421875,13.24462890625
23,0.44921875,0.71875,-0.55078125,1.0108209699067017,15.44189453125,10.92529296875,13.61083984375
24,0.44921875,0.71484375,-0.53125,0.997509716627174,14.892578125,11.1083984375,13.85498046875
