,fx,fy,fz,svm
0,0.0078125,-0.9765625,-0.1015625,0.9818606280775036
1,0.0078125,-0.9765625,-0.109375,0.9826994668704669
2,0.0078125,-0.99609375,-0.109375,1.0021111138842402
3,0.00390625,-0.98046875,-0.109375,0.9865582188297987
4,0.015625,-0.98828125,-0.109375,0.9944379620426618
5,0.00390625,-0.99609375,-0.109375,1.002088273658127
6,0.01953125,-0.9921875,-0.109375,0.998388899932192
7,0.01171875,-0.9921875,-0.1015625,0.9974408782800425
8,0.0078125,-0.984375,-0.109375,0.9904635613722749
9,0.015625,-0.9921875,-0.1015625,0.9974944196272478
10,0.015625,-1.00390625,-0.109375,1.0099677173251937
11,0.015625,-0.9765625,-0.11328125,0.9832350169887221
12,0.0078125,-0.96875,-0.11328125,0.9753820991067104
13,0.01171875,-0.9765625,-0.109375,0.9827382846581344
14,0.01171875,-0.98828125,-0.12109375,0.9957413592355133
15,0.00390625,-0.98828125,-0.109375,0.9943228743801608
16,0.0078125,-0.984375,-0.125,0.9923105238690407
17,0.00390625,-0.98828125,-0.12890625,0.9966603780524675
18,0.02734375,-0.99609375,-0.11328125,1.0028873720686124
19,0.02734375,-0.984375,-0.11328125,0.9912489409278705
20,0.02734375,-0.97265625,-0.109375,0.9791683981589301
21,0.0234375,-0.98046875,-0.09765625,0.9855988176214879
22,0.0234375,-0.98828125,-0.1171875,0.9954808163214711
23,0.01953125,-0.9765625,-0.11328125,0.9833048498478867
24,0.0234375,-0.984375,-0.1171875,0.9916029281862272
25,0.02734375,-0.9765625,-0.109375,0.9830487717785484
26,0.0078125,-0.98046875,-0.1171875,0.9874780580038538
27,0.01953125,-0.98046875,-0.11328125,0.9871844209947235
28,0.03125,-0.99609375,-0.0859375,1.0002822477657556
29,0.01953125,-0.984375,-0.09765625,0.9893999967230771
30,0.01953125,-0.98828125,-0.08203125,0.9918721816870798
31,0.04296875,-0.98828125,-0.08203125,0.9926103306709474
32,0.02734375,-0.98828125,-0.078125,0.9917414105454229
33,0.0234375,-0.98828125,-0.078125,0.9916413974480959
34,0.0234375,-0.98046875,-0.09765625,0.9855988176214879
35,0.03125,-0.984375,-0.06640625,0.9871071335797662
36,0.0625,-0.94140625,-0.109375,0.9497972774040061
37,0.04296875,-0.98046875,-0.078125,0.9845144990441355
38,0.0546875,-0.98046875,-0.0703125,0.9845067496157974
39,0.0546875,-0.97265625,-0.08203125,0.9776400305311127
40,0.05078125,-0.984375,-0.08203125,0.9890915033267271
41,0.0625,-0.98828125,-0.08203125,0.9936474249340784
42,0.05078125,-0.9921875,-0.0703125,0.9959711934408859
43,0.05859375,-1.00390625,-0.06640625,1.0078049297196296
44,0.05078125,-0.9921875,-0.05859375,0.9952125391326594
45,0.03515625,-1.01171875,-0.0703125,1.0147682684592947
46,0.02734375,-1.015625,-0.06640625,1.0181608965817361
47,0.01953125,-1.01171875,-0.046875,1.0129923812414015
48,0.01171875,-1.00390625,-0.0703125,1.0064337710683575
49,0.0078125,-1.00390625,-0.0546875,1.0054250427563272
50,0.0,-1.0,-0.0390625,1.0007626486366534
51,-0.0078125,-1.0,-0.05078125,1.0013190153531553
52,-0.0078125,-1.0,-0.046875,1.0011285136191308
53,-0.015625,-0.984375,-0.03515625,0.9851265112482064
54,-0.01171875,-0.98046875,-0.0390625,0.9813165532764516
55,0.0,-0.984375,-0.03515625,0.9850025901179461
56,0.00390625,-0.98828125,-0.046875,0.9893999967230771
57,0.0,-0.9765625,-0.02734375,0.9769452374981479
58,0.0,-0.96875,-0.0234375,0.969033476669537
59,0.01953125,-0.96484375,-0.01953125,0.9652390384600011
60,0.01953125,-0.9609375,-0.0390625,0.9619294296044084
61,0.0390625,-0.96484375,-0.04296875,0.9665897031816938
62,0.046875,-0.953125,-0.01953125,0.9544768205548851
63,0.05078125,-0.94140625,-0.046875,0.9439394729089493
64,0.05078125,-0.9375,-0.01953125,0.9390774489242754
65,0.0546875,-0.953125,-0.04296875,0.9556590928557173
66,0.06640625,-0.96484375,-0.05859375,0.9688996230220072
67,0.0703125,-0.9609375,-0.0546875,0.9650572258776937
68,0.07421875,-0.9609375,-0.0625,0.9658237684783971
69,0.078125,-0.984375,-0.0859375,0.9912027593566566
70,0.0625,-0.97265625,-0.0859375,0.9784435009597194
71,0.0703125,-0.9921875,-0.09375,0.9990840531769587
72,0.0625,-0.984375,-0.078125,0.9894462624367227
73,0.0390625,-0.984375,-0.13671875,0.9945913915436894
74,0.0390625,-0.96875,-0.12890625,0.978069150262553
75,0.03125,-0.9765625,-0.14453125,0.9876943662554791
76,0.01171875,-0.95703125,-0.1484375,0.9685452152503645
77,0.01171875,-0.96484375,-0.16015625,0.9781159519349879
78,0.01171875,-0.9609375,-0.16796875,0.975577628374275
79,0.0078125,-0.95703125,-0.15234375,0.9691122054730685
80,0.00390625,-0.96875,-0.16015625,0.9819072490327816
81,0.01171875,-0.96484375,-0.16796875,0.9794254907812985
82,0.00390625,-0.9765625,-0.16015625,0.9896158848812882
83,0.0234375,-0.9765625,-0.16796875,0.9911796677641559
84,0.01953125,-0.984375,-0.171875,0.9994581661963459
85,0.0234375,-0.9765625,-0.16015625,0.9898856788672935
86,0.0234375,-0.96484375,-0.15234375,0.9770779889468266
87,0.05859375,-0.97265625,-0.1796875,0.9908486291353362
88,0.0546875,-0.94921875,-0.15234375,0.9629203373965445
89,0.06640625,-0.94921875,-0.13671875,0.9613105856028984
90,0.08203125,-0.95703125,-0.125,0.9686397366684504
91,0.0859375,-0.93359375,-0.140625,0.948028446076547
92,0.0859375,-0.9453125,-0.125,0.9574058578066567
93,0.109375,-0.94140625,-0.125,0.9559464515149698
94,0.109375,-0.94921875,-0.109375,0.9617390584776946
95,0.109375,-0.9453125,-0.109375,0.9578838676511104
96,0.11328125,-0.953125,-0.11328125,0.9664949812741528
97,0.1171875,-0.95703125,-0.1015625,0.9695136229259816
98,0.09375,-0.96484375,-0.09375,0.9739104614460523
99,0.109375,-0.96484375,-0.0703125,0.9735657143692523
100,0.09375,-0.953125,-0.07421875,0.9605960394341435
101,0.09765625,-0.9609375,-0.0703125,0.9684428066368
102,0.08984375,-0.96875,-0.0703125,0.9754446727366511
103,0.08984375,-0.96875,-0.078125,0.9760389221435088
104,0.08203125,-0.96875,-0.06640625,0.9744821591571725
105,0.06640625,-0.96484375,-0.078125,0.9702766448689389
106,0.06640625,-0.984375,-0.0546875,0.988126840704326
107,0.05078125,-0.97265625,-0.06640625,0.9762421349515127
108,0.0390625,-0.9765625,-0.0546875,0.978872268464456
109,0.046875,-0.98828125,-0.0390625,0.9901631045604621
110,0.0234375,-0.98828125,-0.0546875,0.9900706379668385
111,0.0078125,-0.9921875,-0.0234375,0.9924950310801309
112,0.0,-1.0078125,-0.05078125,1.0090910615538187
113,0.015625,-1.015625,-0.0390625,1.0164960207281926
114,0.0078125,-1.015625,-0.0703125,1.018085960730969
115,0.02734375,-1.01953125,-0.05078125,1.0211612927163796
116,0.02734375,-1.0234375,-0.04296875,1.0247040111890238
117,0.02734375,-1.015625,-0.03125,1.0164735037319284
118,0.0390625,-1.01171875,-0.05859375,1.0141666211953906
119,0.03515625,-1.00390625,-0.0546875,1.0060091666378468
120,0.04296875,-1.0,-0.05078125,1.002210082182436
121,0.046875,-0.9921875,-0.05859375,0.9950208682838327
122,0.07421875,-0.99609375,-0.05859375,1.0005720409744054
123,0.06640625,-0.9921875,-0.04296875,0.9953351891055973
124,0.07421875,-0.99609375,-0.0546875,1.0003508905863356
125,0.0703125,-0.984375,-0.06640625,0.9891146436689291
126,0.08203125,-0.98828125,-0.0625,0.9936474249340784
127,0.0703125,-0.984375,-0.05859375,0.9886208655598527
128,0.0703125,-0.984375,-0.05078125,0.9881886073178604
129,0.0859375,-0.99609375,-0.05078125,1.001082787808718
130,0.07421875,-0.97265625,-0.0546875,0.9770155199237497
131,0.05859375,-0.96484375,-0.06640625,0.9688996230220072
132,0.05859375,-0.98046875,-0.05859375,0.9839641379667693
133,0.0625,-0.97265625,-0.05078125,0.9759842037736189
134,0.046875,-0.97265625,-0.046875,0.9749126688653003
135,0.04296875,-0.97265625,-0.046875,0.9747326606642588
136,0.03125,-0.96484375,-0.046875,0.9664870873628175
137,0.046875,-0.96875,-0.0234375,0.9701665550467352
138,0.03515625,-0.96484375,-0.0390625,0.9662739273800028
139,0.03515625,-0.96484375,-0.046875,0.9666212750881935
140,0.02734375,-0.95703125,-0.03515625,0.9580670415240717
141,0.02734375,-0.9609375,-0.0390625,0.9621197630630828
142,0.03515625,-0.96484375,-0.046875,0.9666212750881935
143,0.04296875,-0.9453125,-0.03515625,0.9469413910305511
144,0.03515625,-0.95703125,-0.046875,0.9588232584869982
145,0.03515625,-0.953125,-0.03515625,0.9544208659983944
146,0.0546875,-0.96484375,-0.0390625,0.9671815049289159
147,0.0625,-0.96484375,-0.04296875,0.9678202443587471
