,fx,fy,fz,svm,rx,ry,rz
0,0.60546875,-0.3046875,0.78515625,1.0372546537841492,20.6298828125,34.24072265625,-4.94384765625
1,0.609375,-0.31640625,0.796875,1.0518842955805845,20.56884765625,32.71484375,-4.0283203125
2,0.59375,-0.296875,0.80078125,1.040155968341557,20.32470703125,31.06689453125,-3.35693359375
3,0.6328125,-0.3203125,0.83203125,1.0933104585565174,20.3857421875,29.4189453125,-2.62451171875
4,0.58984375,-0.31640625,0.79296875,1.0377032345182737,20.6298828125,27.77099609375,-2.0751953125
5,0.5703125,-0.32421875,0.8125,1.0442846333772284,20.6298828125,26.0009765625,-1.8310546875
6,0.55078125,-0.2890625,0.80859375,1.0201671268948411,20.69091796875,24.4140625,-1.64794921875
7,0.5390625,-0.28125,0.8125,1.0148133776247976,20.93505859375,23.01025390625,-1.220703125
8,0.5234375,-0.265625,0.8203125,1.0086902669737128,21.30126953125,21.66748046875,-0.79345703125
9,0.5078125,-0.25,0.8203125,0.9966374129102821,21.6064453125,20.44677734375,-0.42724609375
10,0.49609375,-0.23828125,0.8203125,0.98782567315639,22.0947265625,19.287109375,0.1220703125
11,0.48046875,-0.23046875,0.83984375,0.9946374157788291,22.8271484375,18.1884765625,0.9765625
12,0.46484375,-0.203125,0.83203125,0.9744821591571725,23.5595703125,17.02880859375,1.8310546875
13,0.47265625,-0.2109375,0.8359375,0.9832039785703486,24.0478515625,15.93017578125,2.685546875
14,0.46484375,-0.19921875,0.8359375,0.9770155199237497,24.71923828125,14.95361328125,3.41796875
15,0.453125,-0.1796875,0.84375,0.9744351829553621,25.146484375,14.09912109375,4.08935546875
16,0.46484375,-0.16796875,0.83984375,0.9744899883039781,25.5126953125,13.427734375,4.5166015625
17,0.46875,-0.1796875,0.83203125,0.9717459344565391,25.45166015625,13.00048828125,4.8828125
18,0.46484375,-0.17578125,0.83984375,0.9758669397923507,25.0244140625,12.6953125,5.18798828125
19,0.46484375,-0.17578125,0.83203125,0.9691515674765158,24.169921875,12.0849609375,5.55419921875
20,0.48046875,-0.16015625,0.84765625,0.9874317000707884,23.25439453125,11.29150390625,5.4931640625
21,0.49609375,-0.15625,0.828125,0.9779131285109443,22.5830078125,10.498046875,5.06591796875
22,0.5078125,-0.1484375,0.83203125,0.9859935230715577,22.03369140625,9.765625,4.5166015625
23,0.515625,-0.140625,0.83984375,0.9954808163214711,21.54541015625,9.09423828125,4.21142578125
24,0.5390625,-0.140625,0.84375,1.0110775598495152,21.240234375,8.36181640625,4.0283203125
25,0.54296875,-0.140625,0.84765625,1.0164209621341076,20.81298828125,7.50732421875,3.84521484375
26,0.5546875,-0.12890625,0.83984375,1.0147081197858698,20.1416015625,6.8359375,3.72314453125
27,0.59375,-0.1484375,0.85546875,1.0518552828848713,19.10400390625,6.04248046875,3.41796875
28,0.5859375,-0.13671875,0.84375,1.036305376328721,18.00537109375,5.4931640625,2.685546875
29,0.5859375,-0.14453125,0.8515625,1.0437292405308296,16.7236328125,4.8828125,2.3193359375
30,0.609375,-0.15625,0.8515625,1.0587306761075972,15.19775390625,4.2724609375,1.953125
31,0.609375,-0.16015625,0.82421875,1.037460583776861,13.427734375,3.662109375,1.52587890625
32,0.625,-0.16796875,0.84375,1.0633684984409508,11.8408203125,2.8076171875,0.91552734375
33,0.609375,-0.18359375,0.83203125,1.0475306948441296,10.25390625,1.89208984375,0.6103515625
34,0.625,-0.18359375,0.83203125,1.0566965818131642,8.7890625,0.9765625,0.0
35,0.62890625,-0.1875,0.80859375,1.0413948212988795,7.32421875,0.0,-0.6103515625
36,0.64453125,-0.1875,0.765625,1.0182133483958862,5.92041015625,-0.732421875,-0.9765625
37,0.65625,-0.19921875,0.80078125,1.054325748145764,4.638671875,-1.3427734375,-1.0986328125
38,0.6484375,-0.203125,0.7890625,1.0413215574151435,3.41796875,-1.64794921875,-1.28173828125
39,0.6328125,-0.19921875,0.79296875,1.0338951634398794,2.197265625,-1.708984375,-1.28173828125
40,0.6328125,-0.20703125,0.77734375,1.0235120440409458,0.9765625,-1.8310546875,-1.15966796875
41,0.625,-0.1953125,0.7734375,1.0133990028920001,-0.1220703125,-1.89208984375,-1.03759765625
42,0.63671875,-0.20703125,0.765625,1.0170812876575426,-1.3427734375,-1.708984375,-1.03759765625
43,0.62890625,-0.21484375,0.76171875,1.0108888971121839,-2.50244140625,-1.46484375,-0.8544921875
44,0.63671875,-0.22265625,0.7578125,1.0145276523692566,-3.47900390625,-1.03759765625,-0.79345703125
45,0.640625,-0.2265625,0.7578125,1.0178461289347718,-4.2724609375,-0.732421875,-0.54931640625
46,0.62109375,-0.2265625,0.74609375,0.9968670405246504,-4.94384765625,-0.244140625,-0.48828125
47,0.625,-0.2421875,0.75,1.0058726485774678,-5.615234375,0.48828125,-0.42724609375
48,0.62890625,-0.2421875,0.7421875,1.0025069284556405,-5.9814453125,1.0986328125,-0.3662109375
49,0.62109375,-0.265625,0.734375,0.9978079612525962,-6.40869140625,1.8310546875,-0.3662109375
50,0.6171875,-0.26171875,0.73828125,0.9972343347274877,-6.7138671875,2.38037109375,-0.54931640625
51,0.6171875,-0.26171875,0.734375,0.9943458929782998,-6.7138671875,2.86865234375,-0.54931640625
52,0.6171875,-0.28125,0.73828125,1.0025373692575317,-6.53076171875,3.23486328125,-0.6103515625
53,0.62109375,-0.28515625,0.734375,1.0031840179289764,-5.859375,3.47900390625,-0.42724609375
54,0.61328125,-0.28515625,0.734375,0.9983659745507281,-5.06591796875,3.7841796875,-0.54931640625
55,0.609375,-0.29296875,0.72265625,0.9896467222022336,-3.90625,4.08935546875,-0.42724609375
56,0.625,-0.29296875,0.71484375,0.9937088484010923,-2.8076171875,4.7607421875,-0.6103515625
57,0.6171875,-0.2890625,0.734375,1.001890303220617,-1.64794921875,5.43212890625,-0.54931640625
58,0.61328125,-0.2890625,0.734375,0.9994886998524858,-0.3662109375,6.16455078125,-0.67138671875
59,0.6171875,-0.27734375,0.75,1.0101187879751137,0.67138671875,6.9580078125,-0.6103515625
60,0.609375,-0.28515625,0.75,1.0075475063435284,1.5869140625,7.32421875,-0.732421875
61,0.60546875,-0.2734375,0.7421875,0.99609375,2.0751953125,7.50732421875,-0.6103515625
62,0.61328125,-0.27734375,0.7578125,1.0135646167965193,2.5634765625,7.62939453125,-0.48828125
63,0.59375,-0.2734375,0.75390625,0.9978385454046724,2.8076171875,7.75146484375,-0.48828125
64,0.5859375,-0.27734375,0.75390625,0.9942921820870236,2.8076171875,7.8125,-0.3662109375
65,0.59375,-0.26953125,0.75390625,0.9967751958268348,2.44140625,7.568359375,-0.3662109375
66,0.5859375,-0.2734375,0.765625,1.0021339535897884,2.13623046875,7.38525390625,-0.42724609375
67,0.57421875,-0.26953125,0.76171875,0.9912566376472278,2.0751953125,7.14111328125,-0.30517578125
68,0.58203125,-0.27734375,0.76953125,1.0039214493012825,2.01416015625,6.8359375,-0.3662109375
69,0.57421875,-0.26953125,0.78125,1.0063427994864003,2.01416015625,6.65283203125,-0.30517578125
70,0.5703125,-0.2734375,0.78125,1.005174600038471,2.13623046875,6.40869140625,-0.30517578125
