,fx,fy,fz,svm
0,-2.83984375,0.57421875,9.3046875,9.745339869389978
1,-2.0390625,0.73046875,8.92578125,9.184820705734237
2,-1.52734375,1.62109375,8.63671875,8.919284424411787
3,-0.40625,2.05859375,7.65234375,7.934810152625148
4,0.296875,2.01953125,5.77734375,6.127343799805559
5,-0.4140625,2.08203125,4.203125,4.708774962291978
6,-0.55859375,1.765625,3.0078125,3.5321940282663284
7,0.015625,1.14453125,2.09375,2.3862072385590407
8,0.46484375,0.7265625,1.74609375,1.9475153817388389
9,0.34765625,0.4375,1.36328125,1.4733658353462744
10,-0.0625,0.19140625,1.046875,1.0660627880964904
11,-0.28515625,-0.00390625,0.75390625,0.806042169797702
12,-0.296875,-0.1328125,0.41015625,0.5234520753567727
13,-0.19140625,-0.1875,0.234375,0.3559834872070087
14,0.04296875,-0.234375,0.01171875,0.2385692419469136
15,0.23828125,-0.234375,-0.1171875,0.35417863414216916
16,0.29296875,-0.10546875,-0.11328125,0.33134119469919143
17,0.25,0.04296875,0.00390625,0.2536958262676487
18,0.25390625,0.18359375,0.06640625,0.32028868051679177
19,0.28515625,0.3828125,0.06640625,0.48194324054744764
20,0.36328125,0.51953125,-0.03515625,0.634918851698536
21,0.3984375,0.6328125,-0.10546875,0.7552004758930323
22,0.31640625,0.671875,-0.234375,0.7787557841127489
23,0.25390625,0.68359375,-0.25,0.7708883179995174
24,0.30859375,0.59375,-0.25,0.714331271217397
25,0.25,0.47265625,-0.27734375,0.6023483098076436
26,0.15234375,0.42578125,-0.28125,0.5325409406943516
27,0.140625,0.43359375,-0.2578125,0.5236852258946327
28,0.078125,0.421875,-0.24609375,0.4946151686301811
29,0.0390625,0.40625,-0.2421875,0.4745732046402325
30,0.00390625,0.3984375,-0.19140625,0.44204530620104426
31,-0.046875,0.43359375,-0.12109375,0.45261959961221854
32,-0.10546875,0.4375,-0.0625,0.4543524592500436
33,-0.12109375,0.4375,0.0703125,0.4593623775901902
34,-0.1328125,0.421875,0.2109375,0.49001255564271
35,-0.19140625,0.43359375,0.40625,0.624242705266249
36,-0.12890625,0.47265625,0.609375,0.7818942655999754
37,0.11328125,0.453125,0.76171875,0.8935157308789392
38,0.28125,0.38671875,0.79296875,0.92598725292421
39,0.3984375,0.2890625,0.8203125,0.9566724454946688
40,0.578125,0.23046875,0.9609375,1.1448778272190498
41,0.5234375,0.1640625,1.05859375,1.19227683356323
42,0.33203125,0.109375,1.22265625,1.2716508747551842
43,0.1015625,0.12109375,1.34375,1.3530124538212176
44,0.23046875,0.23828125,1.44140625,1.4790354209305427
45,0.28125,0.43359375,1.4609375,1.5496591500860157
46,0.20703125,0.54296875,1.484375,1.5940659153805796
47,0.15625,0.66015625,1.515625,1.6605238563595113
48,0.125,0.75,1.5546875,1.7306583205983352
49,0.05859375,0.8671875,1.65234375,1.8669995329028273
50,-0.0078125,0.98046875,1.69140625,1.9550537351750399
