,fx,fy,fz,svm
0,-4.1875,3.1015625,-14.43359375,15.345470821432796
1,0.8671875,0.5546875,-1.26171875,1.6283815851679428
2,0.11328125,5.3359375,-1.02734375,5.4351170020682975
3,0.2265625,3.375,2.08203125,3.972003234185845
4,-0.171875,1.55859375,2.48046875,2.934532452178818
5,0.37109375,-0.5078125,0.5390625,0.8283552893243107
6,-0.6171875,1.01953125,-1.0390625,1.5811436553296043
7,-0.34765625,1.63671875,-0.5703125,1.7677583212707202
8,-0.40625,1.62109375,-2.31640625,2.8563476545806052
9,-0.1640625,1.58203125,-2.98046875,3.378303324097671
10,0.0859375,1.203125,-3.1015625,3.327849900602114
11,0.2109375,0.49609375,-3.47265625,3.514248862610526
12,0.62890625,-0.42578125,-3.43359375,3.5165862401169243
13,0.484375,-0.90234375,-3.8125,3.947657486888783
14,0.24609375,-1.2265625,-3.7109375,3.916130083271183
15,0.390625,-1.61328125,-3.61328125,3.976313075429062
16,0.87890625,-1.61328125,-3.4375,3.8976350313864208
17,0.23046875,-1.0546875,-2.69921875,2.9071056788039846
18,-0.19140625,0.0390625,-2.6015625,2.608886673056452
19,-0.21484375,0.0234375,-2.1875,2.1981499956373116
20,-0.42578125,0.33203125,-2.015625,2.086690816688741
21,-0.27734375,0.36328125,-1.95703125,2.009692547565967
22,-0.09375,0.48828125,-1.61328125,1.6881599548630233
23,-0.04296875,0.5546875,-1.6484375,1.7397904263269937
24,0.125,0.1796875,-1.45703125,1.473381369887923
25,-0.08984375,0.4296875,-1.3984375,1.4657184888226533
26,-0.05078125,0.12109375,-1.23046875,1.2374553633837415
27,0.07421875,0.0234375,-1.12109375,1.1237922119088009
28,-0.00390625,0.0703125,-1.20703125,1.2090837625747337
29,0.12890625,-0.1796875,-1.09375,1.1158823779616347
30,-0.03125,-0.00390625,-1.0078125,1.0083044463084117
31,-0.1796875,0.10546875,-0.91015625,0.9336999808808368
32,-0.1015625,0.015625,-0.80078125,0.8073473183102874
33,-0.30859375,0.234375,-0.8828125,0.9641159957807528
34,-0.29296875,0.33203125,-0.859375,0.966747552403483
35,-0.33984375,0.34765625,-0.7890625,0.9268108067369386
36,-0.2265625,0.4765625,-0.73828125,0.9074698820975066
37,-0.2265625,0.421875,-0.78125,0.9163299867030709
38,-0.2421875,0.4609375,-0.8515625,0.9981366917756055
39,-0.2421875,0.50390625,-0.87890625,1.0416585286140438
40,-0.046875,0.4765625,-0.8984375,1.018085960730969
41,-0.171875,0.26953125,-0.79296875,0.8549780984493842
42,-0.28515625,0.27734375,-0.7734375,0.8697351372598298
43,-0.21484375,0.45703125,-0.921875,1.051136963490308
44,-0.140625,0.51171875,-0.984375,1.1183137352065218
45,-0.125,0.3984375,-0.96875,1.0549189560844237
46,-0.16015625,0.35546875,-0.90625,0.9865582188297987
47,-0.18359375,0.24609375,-0.87890625,0.9309914044271234
48,-0.26171875,0.06640625,-0.76171875,0.8081596056734013
49,-0.10546875,0.171875,-0.90625,0.9284146354682064
50,0.05859375,0.30078125,-0.99609375,1.0421637811206488
51,-0.10546875,0.23046875,-0.9140625,0.9485513986386689
52,-0.05078125,0.40234375,-1.0546875,1.129966792065977
53,-0.32421875,0.21875,-0.99609375,1.0701271509220878
54,-0.12109375,0.234375,-0.90234375,0.9401167906585464
55,0.0,0.2421875,-0.94921875,0.9796280010839893
56,-0.1171875,0.25390625,-0.94140625,0.9820626362327278
