,fx,fy,fz,svm
0,0.09765625,-1.0234375,-0.09765625,1.0327138048532007
1,0.08203125,-1.01953125,-0.12109375,1.0299693160440206
2,0.078125,-1.0234375,-0.1171875,1.033083124529435
3,0.08203125,-1.01171875,-0.109375,1.020914710298135
4,0.08984375,-1.01171875,-0.09375,1.020017544464616
5,0.09375,-1.01953125,-0.12109375,1.0309688300407656
6,0.0859375,-1.01953125,-0.09375,1.0274328621047764
7,0.0859375,-1.0078125,-0.08203125,1.0147908232926934
8,0.0859375,-1.0234375,-0.09375,1.0313091839077648
9,0.08203125,-1.0078125,-0.10546875,1.0166311122326401
10,0.08984375,-1.0234375,-0.09765625,1.0320043405840766
11,0.0859375,-1.02734375,-0.12109375,1.0380193306771195
12,0.1015625,-1.015625,-0.109375,1.0265339607905088
13,0.08203125,-1.015625,-0.1015625,1.0239815467125433
14,0.08203125,-1.03125,-0.11328125,1.0406912751042574
15,0.1015625,-1.0,-0.08984375,1.0091515450220112
16,0.08984375,-1.0546875,-0.0859375,1.0619900545563328
17,0.08203125,-1.0234375,-0.1015625,1.0317307709810066
18,0.08984375,-1.0234375,-0.1171875,1.0340353601190642
19,0.08203125,-1.01171875,-0.09765625,1.0197257956147758
20,0.0859375,-1.0234375,-0.09375,1.0313091839077648
21,0.0859375,-1.0234375,-0.09765625,1.0316716112584288
22,0.09765625,-1.0234375,-0.109375,1.0338877841406737
23,0.08984375,-1.0234375,-0.09765625,1.0320043405840766
24,0.0859375,-1.015625,-0.109375,1.025105987279486
25,0.07421875,-1.015625,-0.10546875,1.0237803576466609
26,0.08203125,-1.0234375,-0.1171875,1.0333858681727086
27,0.1015625,-1.0234375,-0.0859375,1.03204869638925
28,0.09375,-1.0078125,-0.10546875,1.017643726892085
29,0.0859375,-1.015625,-0.10546875,1.0246965657002138
30,0.09765625,-1.015625,-0.10546875,1.025745846209296
31,0.08984375,-1.01953125,-0.1015625,1.0285090230750895
32,0.09375,-1.03125,-0.11328125,1.041680501210214
33,0.09375,-1.01953125,-0.11328125,1.0300804210488252
34,0.08984375,-1.01953125,-0.09765625,1.0281306397071763
35,0.08984375,-1.0234375,-0.11328125,1.0335999503782278
36,0.1015625,-1.0234375,-0.09765625,1.0330905095762726
37,0.1015625,-1.02734375,-0.109375,1.0381295741357688
38,0.08984375,-1.015625,-0.11328125,1.025864845698801
39,0.08984375,-1.01171875,-0.1015625,1.020765237418416
40,0.0859375,-1.01953125,-0.09375,1.0274328621047764
41,0.09375,-1.01953125,-0.10546875,1.0292505474631164
42,0.1015625,-1.02734375,-0.10546875,1.0377252908630854
43,0.08984375,-1.01171875,-0.10546875,1.0211612927163796
44,0.08984375,-1.0234375,-0.109375,1.033179126020901
45,0.08203125,-1.0234375,-0.09765625,1.0313535696097993
46,0.07421875,-1.015625,-0.08984375,1.0222888353545807
47,0.08203125,-1.03125,-0.10546875,1.0398698696005788
48,0.09375,-1.02734375,-0.09765625,1.0362243899504224
49,0.09765625,-1.02734375,-0.09375,1.0362243899504224
50,0.08984375,-1.0078125,-0.10546875,1.017291301347296
51,0.08203125,-1.01171875,-0.109375,1.020914710298135
52,0.09765625,-1.0234375,-0.1015625,1.0330905095762726
53,0.078125,-1.00390625,-0.09765625,1.0116659614606618
54,0.09765625,-1.01953125,-0.09765625,1.028842775187097
55,0.09765625,-1.02734375,-0.0859375,1.0355468013249691
56,0.09765625,-1.015625,-0.1015625,1.0253515617559241
57,0.09375,-1.02734375,-0.10546875,1.036989826560813
58,0.08984375,-1.0,-0.1015625,1.0091515450220112
59,0.08984375,-1.01953125,-0.109375,1.0293098463366728
60,0.09765625,-1.015625,-0.10546875,1.025745846209296
61,0.09375,-1.0078125,-0.08984375,1.0161431971283932
62,0.078125,-1.01953125,-0.109375,1.0283532350202251
63,0.08984375,-1.01953125,-0.109375,1.0293098463366728
64,0.0859375,-1.015625,-0.09375,1.0235567678596287
65,0.0703125,-1.015625,-0.10546875,1.0235045898811654
66,0.08984375,-1.03125,-0.10546875,1.0405153142268617
67,0.08984375,-1.0234375,-0.11328125,1.0335999503782278
68,0.09375,-1.01171875,-0.09765625,1.0207353402158783
69,0.08984375,-1.03515625,-0.1171875,1.0456353434560133
70,0.09765625,-1.015625,-0.1015625,1.0253515617559241
71,0.078125,-1.01171875,-0.10546875,1.020197040749053
72,0.0859375,-1.02734375,-0.09375,1.0351857307122778
73,0.0859375,-1.01953125,-0.1015625,1.028175162625057
74,0.09375,-1.015625,-0.11328125,1.0262143268959767
75,0.09375,-1.01953125,-0.1171875,1.0305173178471154
76,0.09375,-1.00390625,-0.1015625,1.0133764170806978
77,0.10546875,-1.01953125,-0.1015625,1.0299915380037716
78,0.0859375,-1.01171875,-0.10546875,1.0208250291966665
79,0.07421875,-1.02734375,-0.09765625,1.0346402015578593
80,0.0703125,-1.0234375,-0.1171875,1.0325217064152936
81,0.078125,-1.0234375,-0.1015625,1.0314275415352743
82,0.07421875,-1.01171875,-0.09765625,1.019127075058448
83,0.0859375,-1.01171875,-0.11328125,1.0216617466702838
84,0.078125,-1.01953125,-0.109375,1.0283532350202251
85,0.078125,-1.0234375,-0.09765625,1.0310502292300374
86,0.09765625,-1.03125,-0.09765625,1.040456653988106
87,0.08203125,-1.015625,-0.09765625,1.0236014897242114
88,0.09375,-1.0234375,-0.1015625,1.032728580176079
89,0.07421875,-1.02734375,-0.12109375,1.0371148922875844
90,0.0703125,-1.0078125,-0.10546875,1.015752696299184
91,0.0859375,-1.00390625,-0.1015625,1.0126835409453254
92,0.08203125,-1.01171875,-0.10546875,1.0205036071982732
93,0.07421875,-1.01953125,-0.09375,1.0265190963046547
94,0.08203125,-1.01171875,-0.09375,1.019359121006
95,0.0703125,-1.01953125,-0.109375,1.0277892332612812
96,0.078125,-1.0234375,-0.11328125,1.032647313284072
97,0.08203125,-1.01953125,-0.109375,1.0286573707158886
98,0.0859375,-1.01953125,-0.1015625,1.028175162625057
99,0.078125,-1.01953125,-0.11328125,1.028776033426676
100,0.0703125,-1.03125,-0.12890625,1.0416512043123227
101,0.07421875,-1.01953125,-0.1015625,1.0272620571131668
102,0.07421875,-1.015625,-0.109375,1.0241901454815714
103,0.078125,-1.02734375,-0.1171875,1.0369530396528632
104,0.08203125,-1.015625,-0.125,1.0265711210634958
105,0.09375,-1.03125,-0.12890625,1.0434953024758005
106,0.08203125,-1.01171875,-0.125,1.0227066808611964
107,0.08203125,-1.01171875,-0.10546875,1.0205036071982732
108,0.08203125,-1.01953125,-0.125,1.0304358765605577
109,0.09375,-1.03515625,-0.109375,1.0451317692229352
110,0.08984375,-1.01953125,-0.1015625,1.0285090230750895
111,0.07421875,-1.02734375,-0.1171875,1.0366660569691066
112,0.1171875,-1.02734375,-0.09375,1.038247154255822
113,0.08203125,-1.015625,-0.11328125,1.0252101775748839
114,0.09375,-1.02734375,-0.11328125,1.0378135115547615
115,0.08203125,-1.01953125,-0.1171875,1.029517365496753
116,0.0859375,-1.02734375,-0.12109375,1.0380193306771195
117,0.08203125,-1.02734375,-0.1171875,1.0372546537841492
118,0.078125,-1.02734375,-0.125,1.0378649701618523
119,0.078125,-1.02734375,-0.14453125,1.040397990441939
120,0.08203125,-1.015625,-0.10546875,1.0243763584875067
121,0.07421875,-1.0234375,-0.1328125,1.034684444366524
122,0.09765625,-1.03515625,-0.12109375,1.0467802545745633
123,0.08203125,-1.01953125,-0.109375,1.0286573707158886
124,0.09375,-1.02734375,-0.1015625,1.0365998189129266
125,0.0859375,-1.015625,-0.1015625,1.0243018773474448
126,0.078125,-1.01953125,-0.12109375,1.0296655678620243
127,0.08203125,-1.0078125,-0.1171875,1.0179135873388578
128,0.0859375,-1.01953125,-0.109375,1.0289762457208682
129,0.09375,-1.03515625,-0.1171875,1.0459782189750952
130,0.09765625,-1.03515625,-0.109375,1.0454894048736816
131,0.0859375,-1.01953125,-0.12109375,1.0302877850008099
132,0.078125,-1.02734375,-0.1171875,1.0369530396528632
133,0.09765625,-1.04296875,-0.109375,1.0532252595079672
134,0.08984375,-1.015625,-0.1328125,1.0282048434992477
135,0.08984375,-1.01953125,-0.10546875,1.0289020975618561
136,0.0859375,-1.0234375,-0.10546875,1.0324404232395508
137,0.0859375,-1.01953125,-0.11328125,1.0293987882421345
138,0.078125,-1.01953125,-0.10546875,1.0279451067922474
139,0.09375,-1.02734375,-0.125,1.0391579490934295
140,0.0859375,-1.015625,-0.12109375,1.0264224718995159
141,0.08984375,-1.01171875,-0.11328125,1.021997734888482
142,0.0703125,-1.0234375,-0.11328125,1.0320856581040463
143,0.0859375,-1.0234375,-0.125,1.0346180794440527
144,0.0703125,-1.0234375,-0.12109375,1.032972342491106
145,0.1015625,-1.015625,-0.12890625,1.0287982811612355
146,0.078125,-1.0234375,-0.125,1.0339984680990828
147,0.08203125,-1.0234375,-0.1171875,1.0333858681727086
148,0.0859375,-1.0234375,-0.109375,1.0328467751498767
149,0.0859375,-1.01953125,-0.125,1.0307542013655886
150,0.0859375,-1.02734375,-0.10546875,1.0363127384129152
151,0.07421875,-1.015625,-0.1015625,1.0233853159405857
152,0.08203125,-1.00390625,-0.109375,1.0131731221220908
153,0.0859375,-1.01953125,-0.12109375,1.0302877850008099
154,0.08203125,-1.015625,-0.11328125,1.0252101775748839
155,0.078125,-1.03515625,-0.12109375,1.0451390691329672
156,0.0859375,-1.0234375,-0.11328125,1.0332677348654908
157,0.078125,-1.01171875,-0.11328125,1.0210342728469624
158,0.078125,-1.01171875,-0.11328125,1.0210342728469624
159,0.08984375,-1.015625,-0.12109375,1.0267569022549228
160,0.08203125,-1.02734375,-0.10546875,1.035996121550263
161,0.08203125,-1.01953125,-0.11328125,1.029080044167939
162,0.078125,-1.01171875,-0.12890625,1.0228857052552964
163,0.0859375,-1.01953125,-0.13671875,1.0322408828535978
164,0.0859375,-1.0234375,-0.09375,1.0313091839077648
165,0.08984375,-1.01953125,-0.11328125,1.0297322519675625
166,0.09765625,-1.01953125,-0.1015625,1.0292208967451424
167,0.08984375,-1.01953125,-0.10546875,1.0289020975618561
