,fx,fy,fz,svm,rx,ry,rz
0,0.2890625,0.015625,-0.8828125,0.9290636036824927,-1.5869140625,-15.80810546875,-1.46484375
1,0.27734375,0.01953125,-0.890625,0.9330133525387646,-1.708984375,-14.2822265625,-1.77001953125
2,0.2890625,0.01171875,-0.90234375,0.9475857223343306,-2.197265625,-13.73291015625,-2.3193359375
3,0.31640625,-0.0390625,-0.8984375,0.9533250942630025,-2.685546875,-14.95361328125,-2.74658203125
4,0.28125,-0.04296875,-0.9140625,0.9573181967782773,-2.25830078125,-14.22119140625,-2.50244140625
5,0.328125,-0.05859375,-0.9453125,1.0023547105792003,-2.13623046875,-13.7939453125,-2.50244140625
6,0.25390625,-0.046875,-0.93359375,0.9686397366684504,-1.8310546875,-13.00048828125,-2.50244140625
7,0.26953125,-0.0078125,-0.94921875,0.9867747287169322,-1.40380859375,-13.36669921875,-2.5634765625
8,0.2890625,-0.03515625,-0.92578125,0.970496787048713,-0.8544921875,-14.58740234375,-2.8076171875
9,0.28125,-0.03125,-0.9296875,0.9718008914670999,-0.6103515625,-12.39013671875,-2.5634765625
10,0.28515625,-0.03515625,-0.953125,0.9954884803216585,-1.28173828125,-11.04736328125,-2.62451171875
11,0.28515625,0.0,-0.9375,0.9799083308728743,-1.52587890625,-9.94873046875,-2.74658203125
12,0.2890625,-0.0234375,-0.953125,0.9962698986406746,-1.5869140625,-8.85009765625,-2.74658203125
13,0.30859375,-0.0390625,-0.95703125,1.006312473798211,-1.77001953125,-7.99560546875,-2.50244140625
14,0.3046875,-0.0234375,-0.9375,0.9860476859982482,-1.89208984375,-7.50732421875,-2.3193359375
15,0.30859375,-0.03515625,-0.94921875,0.9987403565515351,-1.46484375,-7.50732421875,-2.0751953125
16,0.27734375,-0.01171875,-0.95703125,0.9964766420956326,-1.15966796875,-7.080078125,-1.77001953125
17,0.2890625,-0.03515625,-0.94140625,0.9854130191748914,-0.79345703125,-6.77490234375,-1.5869140625
18,0.30078125,-0.03125,-0.953125,0.9999465928121174,-0.67138671875,-6.40869140625,-1.46484375
19,0.296875,0.0,-0.93359375,0.9796591527996166,-0.6103515625,-6.103515625,-1.5869140625
20,0.2734375,-0.01953125,-0.953125,0.9917644890586739,-0.9765625,-5.615234375,-1.708984375
21,0.296875,-0.01171875,-0.94921875,0.9946297452208661,-1.0986328125,-5.2490234375,-1.77001953125
22,0.296875,-0.0078125,-0.97265625,1.0169837665593844,-0.91552734375,-4.94384765625,-1.708984375
23,0.29296875,0.0,-0.96875,1.0120806543831191,-0.732421875,-4.33349609375,-1.77001953125
24,0.2890625,0.0,-0.96875,1.010956819753569,-0.48828125,-3.7841796875,-1.64794921875
25,0.28125,0.00390625,-0.96875,1.0087583376552893,-0.30517578125,-3.23486328125,-1.5869140625
26,0.31640625,-0.0078125,-0.9375,0.9894848155456012,-0.18310546875,-2.685546875,-1.52587890625
27,0.2734375,0.0,-0.97265625,1.010360454031289,0.06103515625,-2.197265625,-1.52587890625
28,0.296875,-0.0078125,-0.93359375,0.9796903035246968,0.3662109375,-1.64794921875,-1.40380859375
29,0.28125,-0.0234375,-0.953125,0.9940312593330504,0.79345703125,-1.3427734375,-1.52587890625
30,0.28515625,-0.01953125,-0.95703125,0.9988014668176992,0.732421875,-1.220703125,-1.40380859375
31,0.2734375,-0.01171875,-0.94921875,0.9878874586001054,0.732421875,-0.79345703125,-1.46484375
32,0.27734375,-0.0078125,-0.9453125,0.9851884659680921,0.42724609375,-0.48828125,-1.3427734375
33,0.296875,-0.015625,-0.93359375,0.9797837497575995,0.06103515625,-0.30517578125,-1.46484375
34,0.28125,-0.01171875,-0.93359375,0.9751082922632875,-0.3662109375,0.0,-1.64794921875
35,0.296875,-0.015625,-0.93359375,0.9797837497575995,-0.732421875,0.06103515625,-1.708984375
36,0.29296875,-0.01171875,-0.9296875,0.9748265821336506,-0.9765625,0.1220703125,-1.708984375
37,0.30078125,-0.03515625,-0.9140625,0.9629203373965445,-1.03759765625,0.244140625,-1.64794921875
38,0.30078125,-0.03515625,-0.921875,0.970339547730909,-0.8544921875,0.3662109375,-1.52587890625
39,0.3046875,-0.0625,-0.91796875,0.9692302866877471,-0.54931640625,0.54931640625,-1.28173828125
40,0.3046875,0.015625,-0.9609375,1.0082060762500393,0.06103515625,0.79345703125,-1.3427734375
41,0.3203125,-0.03125,-0.90234375,0.9580192604119776,0.1220703125,0.9765625,-1.40380859375
42,0.3046875,-0.0234375,-0.90234375,0.952684644689187,0.0,0.91552734375,-1.3427734375
43,0.2890625,-0.01953125,-0.90234375,0.9477145360270016,-0.244140625,1.28173828125,-1.3427734375
44,0.29296875,-0.0234375,-0.90234375,0.9490017112981805,-0.30517578125,1.64794921875,-1.40380859375
45,0.29296875,-0.0078125,-0.90234375,0.9487444159502996,-0.06103515625,1.8310546875,-1.40380859375
46,0.29296875,-0.0078125,-0.92578125,0.9710626377759444,0.244140625,2.0751953125,-1.28173828125
47,0.29296875,-0.015625,-0.88671875,0.933994095646822,0.54931640625,2.13623046875,-1.28173828125
48,0.29296875,0.0,-0.91796875,0.9635856549643758,0.79345703125,2.13623046875,-1.28173828125
49,0.29296875,-0.04296875,-0.92578125,0.971981442623617,0.79345703125,2.197265625,-1.46484375
50,0.29296875,0.0,-0.921875,0.967307709108928,0.6103515625,2.25830078125,-1.52587890625
51,0.31640625,0.0078125,-0.91015625,0.9636173252953555,0.54931640625,2.01416015625,-1.3427734375
52,0.3046875,-0.00390625,-0.9296875,0.9783499267141397,0.48828125,1.5869140625,-1.0986328125
53,0.3046875,-0.01171875,-0.93359375,0.9821247842290077,1.03759765625,1.40380859375,-1.15966796875
54,0.3046875,0.0,-0.93359375,0.9820548674566572,1.3427734375,1.40380859375,-1.0986328125
55,0.30078125,0.0,-0.91796875,0.9659896409010424,1.15966796875,1.64794921875,-0.91552734375
