,fx,fy,fz,svm
0,0.04296875,-0.3203125,-1.04296875,1.0918929547393257
1,0.04296875,-0.35546875,-1.0546875,1.1138088114031848
2,0.04296875,-0.3359375,-1.0546875,1.1077301296069646
3,0.05859375,-0.3203125,-1.07421875,1.1224879723395147
4,0.0703125,-0.3125,-1.08984375,1.1359399178963263
5,0.1171875,-0.29296875,-1.078125,1.1233508420158915
6,0.015625,-0.296875,-1.078125,1.1183614898032745
7,0.0859375,-0.25,-1.09765625,1.1290414062691911
8,0.0546875,-0.265625,-1.09765625,1.1306620213155267
9,0.08203125,-0.26171875,-1.08203125,1.116251520068254
10,0.05078125,-0.2265625,-1.0859375,1.11048167732028
11,0.09765625,-0.24609375,-1.0703125,1.1025732286834171
12,0.0625,-0.2109375,-1.11328125,1.1348110065150991
13,0.06640625,-0.21484375,-1.11328125,1.1357652788119064
14,0.05859375,-0.2109375,-1.125,1.1461033358494828
15,0.06640625,-0.1953125,-1.125,1.1437577377641266
16,0.0703125,-0.17578125,-1.12109375,1.1369670583604765
17,0.015625,-0.359375,-1.1640625,1.2183743411432506
18,0.0703125,-0.1328125,-1.13671875,1.1466091419546864
19,0.07421875,-0.17578125,-1.13671875,1.152621788491215
20,0.0390625,-0.1640625,-1.140625,1.15302548689849
21,0.01953125,-0.203125,-1.16796875,1.1856610967422878
22,-0.05078125,-0.19921875,-1.1796875,1.1974679299920208
23,0.0390625,-0.13671875,-1.15234375,1.161083120914207
24,0.0625,-0.13671875,-1.15625,1.1659812730492556
25,0.0546875,-0.10546875,-1.16015625,1.1662233509482114
26,0.046875,-0.12890625,-1.15234375,1.1604784380065511
27,0.03125,-0.1484375,-1.1640625,1.1739044926281268
28,0.03125,-0.15625,-1.17578125,1.1865294656482672
29,0.01953125,-0.13671875,-1.17578125,1.1838644492422634
30,0.0078125,-0.12109375,-1.19140625,1.1975698660138268
31,0.03515625,-0.10546875,-1.171875,1.1771366253607205
32,0.01171875,-0.0703125,-1.234375,1.2364314851146474
33,-0.00390625,-0.078125,-1.1875,1.1900735373976108
34,0.07421875,-0.171875,-1.21875,1.2330454172399987
35,0.06640625,-0.00390625,-1.1953125,1.1971620698486798
36,0.0234375,-0.05859375,-1.20703125,1.2086798510862482
37,-0.01171875,-0.046875,-1.16796875,1.1689677479311074
38,-0.00390625,-0.0078125,-1.18359375,1.1836259793466748
39,-0.02734375,-0.0078125,-1.1796875,1.180030217187917
40,-0.03515625,-0.0234375,-1.18359375,1.1843476868552474
41,-0.05078125,0.03125,-1.15625,1.157786405323349
42,0.00390625,0.01953125,-1.21875,1.2189127495500345
43,-0.05078125,0.015625,-1.16015625,1.1613722057939155
44,-0.0078125,0.01953125,-1.15234375,1.1525357361257285
45,-0.05859375,0.01953125,-1.18359375,1.1852041437257497
46,-0.0625,0.01171875,-1.16796875,1.169698499647719
47,-0.05078125,0.00390625,-1.19140625,1.1924943801459558
48,-0.0546875,0.01953125,-1.1875,1.1889190226347681
49,-0.0390625,0.02734375,-1.1875,1.1884569026979113
50,-0.01953125,0.01953125,-1.171875,1.172200475634661
51,-0.046875,0.05078125,-1.15625,1.1583134564860078
52,-0.01171875,0.046875,-1.16796875,1.1689677479311074
53,-0.01171875,0.04296875,-1.16015625,1.1610108384473365
54,0.01171875,0.03515625,-1.16796875,1.16855649927258
55,-0.01953125,0.10546875,-1.16015625,1.1651041375633284
56,-0.10546875,0.0625,-1.1796875,1.1860406843286668
57,-0.01953125,0.1015625,-1.15234375,1.1569755958086907
58,-0.01171875,0.1640625,-1.12109375,1.1330953310718719
59,-0.00390625,0.15234375,-1.125,1.1352748023950523
60,-0.01953125,0.12109375,-1.140625,1.1472011840303449
61,-0.03125,0.0859375,-1.14453125,1.1481783827580156
62,-0.00390625,0.1640625,-1.12109375,1.1330414639298843
63,-0.03515625,0.15234375,-1.11328125,1.1242062629605332
64,-0.08984375,0.07421875,-1.19921875,1.2048675996212976
65,-0.07421875,0.1484375,-1.1171875,1.129446778035186
66,-0.01953125,0.1875,-1.125,1.1406851974697325
67,-0.0234375,0.15625,-1.109375,1.120569618333127
68,-0.01953125,0.16015625,-1.125,1.1365106660918871
69,-0.0390625,0.171875,-1.09765625,1.1117176519671317
70,-0.0625,0.16015625,-1.12109375,1.1341990436881548
71,-0.05859375,0.06640625,-1.09765625,1.1012230749226914
72,-0.0234375,0.16796875,-1.12890625,1.1415744122359588
73,-0.03515625,0.13671875,-1.125,1.1338222870078118
74,-0.078125,0.19140625,-1.109375,1.1284736411582958
75,-0.1640625,0.05859375,-1.21875,1.2311382107404971
76,-0.0703125,0.171875,-1.140625,1.1556427881946263
77,-0.0625,0.2109375,-1.109375,1.1309791198475991
78,-0.03125,-0.03125,-1.203125,1.2039364146934837
79,0.0078125,0.22265625,-1.125,1.1468486564583456
80,0.01171875,0.1796875,-1.17578125,1.18949000609899
81,-0.0859375,0.26171875,-1.0859375,1.1203312956059304
82,-0.04296875,0.2734375,-1.1171875,1.150965807502144
83,0.02734375,0.2734375,-1.109375,1.1429035994760506
84,-0.00390625,0.25390625,-1.12890625,1.1571140669213158
85,-0.01171875,0.1875,-1.1484375,1.163701968077657
86,0.01953125,0.37890625,-1.1328125,1.1946612809377706
87,0.0546875,0.3203125,-1.0859375,1.1335127146259762
88,-0.046875,0.375,-1.12109375,1.1830779610465503
89,-0.02734375,0.32421875,-1.11328125,1.1598537063428247
90,-0.0234375,0.3984375,-1.11328125,1.1826651679211926
91,-0.05859375,0.38671875,-1.11328125,1.1799914240121356
92,-0.04296875,0.3828125,-1.1171875,1.1817358561832092
93,-0.0546875,0.41796875,-1.11328125,1.1904132644734664
94,-0.0546875,0.40625,-1.1328125,1.2046966196152873
95,-0.0625,0.39453125,-1.15625,1.2233050395247143
96,-0.07421875,0.375,-1.15625,1.2178043707228032
97,-0.0625,0.34765625,-1.17578125,1.2276940441395099
98,-0.046875,0.36328125,-1.17578125,1.2315161712613136
99,-0.0625,0.359375,-1.171875,1.2273335554159677
100,-0.05859375,0.375,-1.19140625,1.2504027671427016
101,-0.0625,0.375,-1.17578125,1.2357155003687388
102,-0.05859375,0.38671875,-1.1328125,1.1984359721307078
103,-0.0625,0.3984375,-1.12890625,1.1987860579333214
104,-0.05859375,0.40625,-1.11328125,1.186535895639329
105,-0.05859375,0.41796875,-1.08203125,1.1614313279278234
106,-0.05859375,0.4296875,-1.0546875,1.1403641075777344
107,-0.06640625,0.421875,-1.01171875,1.098163528244143
108,-0.0625,0.41015625,-0.98828125,1.0718368478997282
109,-0.05859375,0.40234375,-0.9765625,1.0578223088540792
110,-0.0625,0.4140625,-0.96484375,1.0517972550925927
111,-0.0546875,0.41796875,-0.92578125,1.0172313018602874
112,-0.0390625,0.40234375,-0.91796875,1.0030319028061245
113,-0.05078125,0.3984375,-0.91015625,0.9948444984880175
114,-0.01953125,0.359375,-0.89453125,0.9642188639401974
115,-0.0078125,0.328125,-0.90234375,0.9601829481642092
116,0.0078125,0.32421875,-0.87890625,0.936832444622236
117,-0.00390625,0.3046875,-0.890625,0.9413089939389258
118,-0.00390625,0.296875,-0.84765625,0.8981487307668619
119,-0.00390625,0.28515625,-0.84375,0.8906421325106538
120,0.03515625,0.25390625,-0.84375,0.8818267450033056
121,0.0546875,0.203125,-0.83203125,0.8582112148287346
122,0.06640625,0.17578125,-0.8359375,0.8567965579977985
123,0.05859375,0.1640625,-0.84765625,0.8653732429474434
124,0.0546875,0.12109375,-0.85546875,0.8657258233250728
125,0.046875,0.11328125,-0.8359375,0.8448795246263295
126,0.0546875,0.11328125,-0.828125,0.8376242474300828
127,0.046875,0.109375,-0.8203125,0.8288985184606437
128,0.0390625,0.11328125,-0.796875,0.8058339072866147
129,0.02734375,0.1171875,-0.75390625,0.7634495560345654
130,0.03125,0.13671875,-0.73828125,0.7514837211830506
131,0.04296875,0.15234375,-0.71484375,0.7321588069228475
132,0.046875,0.15625,-0.70703125,0.725606309648395
133,0.0625,0.15234375,-0.69921875,0.7183465239810276
134,0.0625,0.14453125,-0.6875,0.705302617481718
135,0.0703125,0.16015625,-0.65625,0.6791597268465737
136,0.09375,0.1328125,-0.62890625,0.6495777812897486
137,0.171875,0.0625,-0.6328125,0.6587100468197293
138,0.16796875,0.08984375,-0.6640625,0.6908432559538198
139,0.1171875,0.1171875,-0.66796875,0.6882209465637198
140,0.09765625,0.0703125,-0.70703125,0.7171985633678271
141,0.09765625,0.0,-0.71875,0.7253539175216899
142,0.109375,-0.05859375,-0.7421875,0.7524881416476359
143,0.07421875,-0.03125,-0.69921875,0.7038407815004222
144,0.09375,-0.03515625,-0.6015625,0.6098380652438092
145,0.05859375,0.03515625,-0.5234375,0.5278787795122807
146,0.0703125,0.046875,-0.4296875,0.43791832678879744
147,0.10546875,0.08203125,-0.39453125,0.41654254336104435
148,0.16796875,0.1015625,-0.34375,0.3958440411106532
149,0.22265625,0.15234375,-0.32421875,0.4217845678538838
150,0.19140625,0.171875,-0.328125,0.41694530071588826
151,0.1796875,0.18359375,-0.3515625,0.43541985956265533
152,0.12109375,0.14453125,-0.41015625,0.45142123114635124
153,0.05859375,0.10546875,-0.46875,0.48402835378273557
154,-0.03125,0.0546875,-0.48046875,0.48457971984268233
155,-0.0546875,-0.00390625,-0.453125,0.4564298928316511
156,-0.02734375,-0.07421875,-0.46484375,0.471524989189001
157,0.01171875,-0.046875,-0.43359375,0.43627758911686604
158,0.046875,-0.03125,-0.38671875,0.3908007417170066
159,0.16796875,0.03125,-0.38671875,0.42277825757496684
160,0.234375,0.21484375,-0.40234375,0.5128059776398136
161,0.32421875,0.4609375,-0.4375,0.713433547541614
162,0.3984375,0.67578125,-0.46875,0.9138705060115533
163,0.4453125,0.859375,-0.51953125,1.0985177891175966
164,0.52734375,0.90234375,-0.62109375,1.215760305371576
165,0.60546875,0.7421875,-0.7578125,1.2213576370330939
166,0.55078125,0.48046875,-0.7890625,1.075560241913197
167,0.51171875,0.234375,-0.75390625,0.9408306720742181
168,0.51171875,0.06640625,-0.74609375,0.9071503474781275
169,0.484375,0.1015625,-0.80078125,0.9413738324293981
170,0.45703125,0.1484375,-0.9140625,1.032676865621121
171,0.46875,0.1875,-0.97265625,1.0958754460083786
172,0.484375,0.24609375,-0.90625,1.0566315994300295
173,0.515625,0.3359375,-0.7421875,0.96413973556093
174,0.47265625,0.53515625,-0.60546875,0.9361562635611042
175,0.3671875,0.7734375,-0.49609375,0.9895156569511988
176,0.23046875,0.92578125,-0.484375,1.0699560309672191
177,0.125,0.94921875,-0.453125,1.059227785217402
178,0.1015625,0.90234375,-0.375,0.982427699411164
179,0.2265625,0.82421875,-0.2265625,0.8843063273911719
180,0.4296875,0.8203125,-0.1015625,0.9315894410730244
181,0.59765625,0.83984375,-0.0234375,1.031057628837678
182,0.73828125,0.89453125,-0.08984375,1.163321649735011
183,0.84765625,0.984375,-0.20703125,1.3154380248668598
184,1.0,0.9765625,-0.28125,1.4257544946119756
185,1.1875,1.0,-0.27734375,1.5770465451799647
186,1.58203125,1.05078125,-0.203125,1.910032428246475
187,1.21484375,1.16015625,-0.2734375,1.7019329974280348
188,1.5,1.21875,-0.2734375,1.9519527732264041
189,1.22265625,1.35546875,-0.23828125,1.8409133037685907
190,0.97265625,1.45703125,-0.28125,1.7742890989465683
191,0.53515625,1.4140625,-0.19921875,1.5250092052744715
192,0.29296875,1.38671875,-0.0234375,1.4175220973531153
193,0.73046875,1.26171875,0.234375,1.4766348361911028
194,1.74609375,1.05078125,0.66015625,2.142146328698086
195,3.11328125,0.75,0.9453125,3.338957301951885
196,4.078125,0.7265625,0.95703125,4.2514592077906395
197,4.9609375,0.87890625,0.79296875,5.100213379229527
198,6.0234375,1.01953125,0.5546875,6.134241722396426
199,6.9765625,1.078125,0.08203125,7.059851766008109
