,fx,fy,fz,rx,ry,rz,svm
0,-0.2578125,-0.84765625,0.15234375,-4.94384765625,28.50341796875,17.51708984375,0.8989977872522129
1,-0.30859375,-0.8359375,0.1328125,-4.0283203125,29.23583984375,13.7939453125,0.900922175663116
2,-0.390625,-0.83203125,0.140625,-4.150390625,29.1748046875,10.6201171875,0.9298598185891046
3,-0.41015625,-0.76953125,0.12109375,-5.7373046875,27.7099609375,8.23974609375,0.880380707665546
4,-0.49609375,-0.703125,0.10546875,-9.6435546875,25.08544921875,5.9814453125,0.8669587254538852
5,-0.53515625,-0.6796875,0.11328125,-16.2353515625,22.27783203125,4.0283203125,0.8724677364647216
6,-0.5390625,-0.62890625,0.1015625,-24.10888671875,20.20263671875,1.89208984375,0.8345216543634818
7,-0.5703125,-0.62109375,0.12890625,-32.2265625,19.775390625,-0.48828125,0.8530126700315623
8,-0.56640625,-0.62109375,0.16015625,-39.73388671875,20.08056640625,-3.5400390625,0.855700596436737
9,-0.57421875,-0.6328125,0.12890625,-45.83740234375,21.17919921875,-6.7138671875,0.8641733936524978
10,-0.6484375,-0.703125,0.1015625,-51.8798828125,23.681640625,-9.6435546875,0.9618580448473153
11,-0.6484375,-0.71875,0.1015625,-57.55615234375,26.7333984375,-12.51220703125,0.9733384279440014
12,-0.6171875,-0.796875,0.07421875,-62.31689453125,31.92138671875,-14.892578125,1.0106624553394732
13,-0.6796875,-0.875,0.0859375,-65.12451171875,37.9638671875,-16.54052734375,1.111298947881487
14,-0.6953125,-0.94921875,0.0546875,-66.10107421875,43.9453125,-17.578125,1.17790764946326
15,-0.78125,-1.01171875,0.109375,-65.673828125,49.31640625,-17.9443359375,1.2829221653033214
16,-0.7890625,-1.078125,0.109375,-63.41552734375,53.03955078125,-17.578125,1.340498427882797
17,-0.80859375,-1.125,0.14453125,-59.2041015625,54.3212890625,-16.90673828125,1.3929602057365549
18,-0.80859375,-1.1640625,0.16015625,-53.955078125,54.26025390625,-15.68603515625,1.4263643927339797
19,-0.8203125,-1.1953125,0.1640625,-47.607421875,53.466796875,-14.2822265625,1.4589726091393045
20,-0.8046875,-1.1796875,0.203125,-40.6494140625,51.7578125,-12.5732421875,1.4423745477293684
21,-0.84375,-1.15625,0.23046875,-33.5693359375,49.86572265625,-10.80322265625,1.4498082527446734
22,-0.8515625,-1.12890625,0.234375,-25.5126953125,48.15673828125,-8.48388671875,1.4333595687476024
23,-0.796875,-1.09375,0.22265625,-17.51708984375,47.2412109375,-6.7138671875,1.3714498291184634
24,-0.76953125,-1.0546875,0.18359375,-10.55908203125,47.79052734375,-5.615234375,1.3184273709317003
25,-0.78125,-0.9921875,0.17578125,-5.615234375,49.560546875,-5.7373046875,1.2750241744797675
26,-0.78125,-0.9375,0.15234375,-2.8076171875,51.69677734375,-5.859375,1.229823739673317
27,-0.79296875,-0.91796875,0.13671875,-1.708984375,54.26025390625,-6.34765625,1.2207203123790018
28,-0.78125,-0.90234375,0.15234375,-1.15966796875,57.31201171875,-6.89697265625,1.203239138254788
29,-0.78125,-0.8671875,0.16015625,-0.30517578125,60.36376953125,-7.8125,1.1781408010379373
30,-0.76953125,-0.8828125,0.17578125,-0.06103515625,63.17138671875,-8.6669921875,1.184244612710725
31,-0.74609375,-0.89453125,0.203125,-0.54931640625,66.162109375,-9.58251953125,1.1824135514449354
32,-0.703125,-0.89453125,0.21875,0.0,68.54248046875,-10.55908203125,1.158629572102992
33,-0.65625,-0.90625,0.1875,1.52587890625,70.6787109375,-11.962890625,1.1345084287919591
34,-0.62109375,-0.88671875,0.2265625,3.0517578125,73.79150390625,-13.18359375,1.1060552220829099
35,-0.59765625,-0.89453125,0.23828125,4.33349609375,77.81982421875,-14.34326171875,1.1018879727504913
36,-0.6015625,-0.86328125,0.24609375,5.92041015625,82.03125,-15.380859375,1.0805989504885127
37,-0.5859375,-0.8671875,0.24609375,7.8125,86.181640625,-15.9912109375,1.0751274565611104
38,-0.57421875,-0.859375,0.26953125,9.1552734375,90.02685546875,-16.54052734375,1.0681290456696348
39,-0.5703125,-0.83984375,0.265625,10.498046875,93.56689453125,-17.08984375,1.04935719023377
40,-0.5625,-0.828125,0.2578125,11.8408203125,97.2900390625,-17.4560546875,1.0337623279948105
41,-0.55078125,-0.80078125,0.2578125,12.75634765625,101.25732421875,-17.7001953125,1.0055236848823477
42,-0.53125,-0.77734375,0.234375,13.24462890625,105.16357421875,-17.76123046875,0.9702687817244573
43,-0.51953125,-0.73046875,0.21875,12.939453125,108.45947265625,-17.4560546875,0.9226856869774913
44,-0.5078125,-0.703125,0.23828125,11.41357421875,112.1826171875,-16.90673828125,0.8994644266911351
45,-0.515625,-0.6953125,0.23828125,9.09423828125,115.72265625,-16.90673828125,0.8978343763650468
46,-0.44140625,-0.68359375,0.203125,6.53076171875,118.7744140625,-16.7236328125,0.8386892500820105
47,-0.4296875,-0.6484375,0.16015625,3.173828125,123.53515625,-16.78466796875,0.7941993222589419
48,-0.40625,-0.64453125,0.19921875,-0.3662109375,127.685546875,-17.15087890625,0.7874945746340891
49,-0.390625,-0.62109375,0.16796875,-2.86865234375,131.34765625,-17.9443359375,0.7527010282247694
50,-0.3515625,-0.63671875,0.14453125,-5.67626953125,135.07080078125,-18.61572265625,0.7415498905902252
51,-0.3359375,-0.609375,0.13671875,-8.6669921875,139.5263671875,-19.22607421875,0.7091430822709988
52,-0.3046875,-0.6484375,0.140625,-11.65771484375,143.798828125,-19.8974609375,0.7301239995285047
53,-0.3046875,-0.64453125,0.12109375,-14.70947265625,147.705078125,-20.81298828125,0.7231311783984113
54,-0.2890625,-0.6640625,0.140625,-18.37158203125,151.3671875,-22.27783203125,0.7377747104892523
55,-0.28125,-0.703125,0.171875,-22.52197265625,155.1513671875,-24.4140625,0.7765483524868236
56,-0.28125,-0.7578125,0.18359375,-25.5126953125,158.99658203125,-26.9775390625,0.8289077226659868
57,-0.28515625,-0.78515625,0.18359375,-26.85546875,162.841796875,-29.6630859375,0.8552725231569102
58,-0.31640625,-0.77734375,0.15234375,-26.91650390625,166.07666015625,-31.6162109375,0.852985837436465
59,-0.39453125,-0.76171875,0.1796875,-27.40478515625,167.66357421875,-32.28759765625,0.8764462099777572
60,-0.453125,-0.765625,0.171875,-28.62548828125,166.80908203125,-32.958984375,0.9061152917123737
61,-0.4375,-0.82421875,0.1328125,-30.57861328125,165.46630859375,-33.69140625,0.9425401625436512
62,-0.4609375,-0.8828125,0.125,-31.73828125,164.0625,-34.60693359375,1.0037162393139307
63,-0.48046875,-0.98046875,0.06640625,-30.6396484375,162.78076171875,-35.400390625,1.0938825254533449
64,-0.55078125,-1.015625,0.00390625,-26.9775390625,162.2314453125,-36.62109375,1.1553654767066674
65,-0.59375,-1.05859375,0.015625,-21.484375,162.17041015625,-37.17041015625,1.2138385109494847
66,-0.65234375,-1.10546875,-0.05078125,-14.22119140625,161.9873046875,-37.7197265625,1.284598093078994
67,-0.6640625,-1.16015625,-0.05859375,-6.591796875,161.7431640625,-37.7197265625,1.338048861536594
68,-0.640625,-1.20703125,-0.1015625,2.44140625,161.07177734375,-37.04833984375,1.3702699626379513
69,-0.62890625,-1.22265625,-0.109375,13.7939453125,159.5458984375,-35.2783203125,1.379265843692986
70,-0.61328125,-1.19921875,-0.1328125,27.9541015625,156.3720703125,-31.982421875,1.3534691212249266
71,-0.59765625,-1.18359375,-0.12890625,45.71533203125,151.79443359375,-27.28271484375,1.3321801602982186
72,-0.5703125,-1.1171875,-0.1484375,65.97900390625,145.263671875,-21.78955078125,1.2630906338100802
73,-0.5390625,-1.0,-0.1875,85.205078125,136.65771484375,-17.08984375,1.1514098440200389
74,-0.44140625,-0.91796875,-0.2109375,99.7314453125,127.13623046875,-14.0380859375,1.0401926419764154
75,-0.37109375,-0.79296875,-0.23828125,108.5205078125,118.83544921875,-13.12255859375,0.9073521719085635
76,-0.3515625,-0.69140625,-0.27734375,111.14501953125,112.48779296875,-13.97705078125,0.8237465323807894
77,-0.3125,-0.625,-0.26171875,108.33740234375,108.2763671875,-15.56396484375,0.7461755517983436
78,-0.25390625,-0.5703125,-0.26171875,102.4169921875,105.46875,-17.7001953125,0.6769205533494126
79,-0.23828125,-0.51953125,-0.2578125,94.7265625,103.82080078125,-20.1416015625,0.6270230928637118
80,-0.1875,-0.53125,-0.234375,86.0595703125,103.21044921875,-22.76611328125,0.6101757559302073
