,fx,fy,fz,rx,ry,rz,svm
0,-0.26171875,-0.75390625,-0.7578125,-40.4052734375,30.45654296875,19.53125,1.1005231133633109
1,-0.25,-0.74609375,-0.76171875,-40.10009765625,30.8837890625,19.775390625,1.0951581337371443
2,-0.23828125,-0.74609375,-0.78125,-39.9169921875,31.31103515625,20.01953125,1.1062483448080838
3,-0.25390625,-0.73828125,-0.78125,-39.6728515625,31.982421875,20.263671875,1.1044813943161853
4,-0.265625,-0.73828125,-0.77734375,-39.24560546875,32.470703125,20.44677734375,1.1044813943161853
5,-0.26953125,-0.734375,-0.7734375,-39.00146484375,32.8369140625,20.751953125,1.1000724075068025
6,-0.25,-0.7265625,-0.78125,-38.818359375,33.3251953125,20.93505859375,1.0957849373422917
7,-0.25390625,-0.71875,-0.78125,-38.75732421875,33.75244140625,21.30126953125,1.0915225644891922
8,-0.2578125,-0.73046875,-0.7890625,-38.51318359375,34.1796875,21.6064453125,1.1057447756101144
9,-0.26171875,-0.7265625,-0.796875,-38.14697265625,34.60693359375,22.03369140625,1.1096844308779017
10,-0.25,-0.7265625,-0.79296875,-37.841796875,35.0341796875,22.27783203125,1.1041705053490662
11,-0.25,-0.72265625,-0.80859375,-37.7197265625,35.400390625,22.705078125,1.1129042673128382
12,-0.25390625,-0.6953125,-0.8046875,-37.353515625,35.58349609375,22.94921875,1.0933662831373403
13,-0.25390625,-0.6953125,-0.7890625,-36.9873046875,35.46142578125,23.25439453125,1.0819184282336458
14,-0.24609375,-0.71484375,-0.80859375,-36.62109375,35.5224609375,23.62060546875,1.106972254955917
15,-0.2421875,-0.71484375,-0.796875,-36.56005859375,35.58349609375,23.92578125,1.0975728393575128
16,-0.25,-0.69921875,-0.8046875,-36.07177734375,35.5224609375,24.10888671875,1.0949560872509054
17,-0.25,-0.68359375,-0.7890625,-35.46142578125,35.2783203125,24.2919921875,1.0735082877860387
18,-0.234375,-0.69921875,-0.80078125,-35.09521484375,35.400390625,24.47509765625,1.0886179822729942
19,-0.25390625,-0.68359375,-0.8046875,-34.66796875,35.33935546875,24.47509765625,1.0859515511680873
20,-0.25,-0.6875,-0.81640625,-33.87451171875,35.0341796875,24.47509765625,1.0962095671171013
21,-0.24609375,-0.67578125,-0.8125,-33.203125,34.72900390625,24.5361328125,1.0850800346705423
22,-0.24609375,-0.67578125,-0.8203125,-32.8369140625,34.72900390625,24.59716796875,1.090942266711156
23,-0.23828125,-0.6953125,-0.8046875,-32.16552734375,34.7900390625,24.5361328125,1.08984375
24,-0.2578125,-0.6640625,-0.8203125,-31.43310546875,34.7900390625,24.5361328125,1.0864432275635714
25,-0.2578125,-0.65234375,-0.82421875,-31.005859375,35.2783203125,24.658203125,1.0822921052894523
26,-0.2265625,-0.6640625,-0.8359375,-30.82275390625,35.7666015625,24.84130859375,1.091375771317446
27,-0.23046875,-0.6484375,-0.82421875,-30.70068359375,36.1328125,24.7802734375,1.0737427922851799
28,-0.23828125,-0.66796875,-0.8515625,-30.1513671875,36.56005859375,24.84130859375,1.108205259184586
29,-0.21875,-0.65625,-0.8515625,-30.1513671875,37.353515625,24.84130859375,1.0971209215060345
30,-0.2265625,-0.65625,-0.85546875,-30.029296875,38.26904296875,24.96337890625,1.1017356357733068
31,-0.23046875,-0.65234375,-0.84765625,-29.78515625,39.0625,25.08544921875,1.0941614739400614
32,-0.23046875,-0.64453125,-0.8515625,-29.541015625,39.97802734375,25.32958984375,1.0925635305827186
33,-0.21875,-0.64453125,-0.86328125,-29.60205078125,41.3818359375,25.634765625,1.0993300738759606
34,-0.22265625,-0.63671875,-0.84765625,-29.4189453125,42.41943359375,25.7568359375,1.0832855996595208
35,-0.21875,-0.63671875,-0.859375,-29.23583984375,43.45703125,26.06201171875,1.0916903039445585
36,-0.21875,-0.6328125,-0.87890625,-29.296875,44.43359375,26.2451171875,1.1048888717628178
37,-0.19921875,-0.62890625,-0.875,-29.296875,45.59326171875,26.2451171875,1.0958267115016977
38,-0.21484375,-0.59765625,-0.86328125,-28.62548828125,46.69189453125,25.87890625,1.071730071743668
39,-0.2265625,-0.59375,-0.86328125,-28.564453125,46.9970703125,26.30615234375,1.071972082429301
40,-0.21484375,-0.6171875,-0.8671875,-28.4423828125,47.66845703125,26.42822265625,1.0858602153254178
