,fx,fy,fz,svm
0,0.16015625,-0.875,-0.50390625,1.0223485380256212
1,0.16015625,-0.90625,-0.46484375,1.0310280300884769
2,0.11328125,-0.93359375,-0.4453125,1.0405446431061356
3,0.0546875,-0.984375,-0.40234375,1.0648311398739767
4,-0.00390625,-1.0078125,-0.37109375,1.0739701416866183
5,-0.07421875,-1.046875,-0.32421875,1.0984413895734833
6,-0.12109375,-1.0703125,-0.3046875,1.1194047599512709
7,-0.17578125,-1.10546875,-0.26953125,1.1513502072804294
8,-0.2109375,-1.11328125,-0.25390625,1.161188251015689
9,-0.23828125,-1.09375,-0.2578125,1.1487098422829902
10,-0.25390625,-1.07421875,-0.25,1.131774848033223
11,-0.24609375,-1.0625,-0.265625,1.1225083627368049
12,-0.2578125,-1.0234375,-0.25390625,1.0855229087179885
13,-0.24609375,-0.9921875,-0.2578125,1.054260619629493
14,-0.22265625,-0.97265625,-0.25,1.0286573707158886
15,-0.2109375,-0.93359375,-0.2578125,0.9912412441487504
16,-0.1796875,-0.93359375,-0.26171875,0.9860941089961318
17,-0.14453125,-0.89453125,-0.2578125,0.9420948596661458
18,-0.11328125,-0.88671875,-0.25390625,0.929285299029414
19,-0.0703125,-0.875,-0.24609375,0.9116638533172808
20,-0.046875,-0.86328125,-0.23828125,0.8967885683527221
21,-0.0234375,-0.85546875,-0.25390625,0.8926614601414553
22,-0.00390625,-0.85546875,-0.2421875,0.8890988843609439
23,0.0,-0.8515625,-0.234375,0.883227225594439
24,0.0,-0.8515625,-0.22265625,0.8801900346347443
25,0.00390625,-0.86328125,-0.2265625,0.8925247009449514
26,0.0,-0.87890625,-0.21484375,0.9047839704609741
27,-0.015625,-0.87890625,-0.19140625,0.8996425342618728
28,-0.03515625,-0.88671875,-0.203125,0.9103657886479616
29,-0.046875,-0.87890625,-0.1875,0.899905390535062
30,-0.05859375,-0.88671875,-0.1953125,0.9098628148225836
31,-0.0703125,-0.890625,-0.1953125,0.914496424781147
32,-0.08984375,-0.89453125,-0.1953125,0.9200027333094587
33,-0.1015625,-0.87890625,-0.1796875,0.9028171106882957
34,-0.12890625,-0.88671875,-0.1796875,0.9138788544150013
35,-0.11328125,-0.87109375,-0.1796875,0.8966184029713393
36,-0.1484375,-0.85546875,-0.15625,0.8821986942479639
37,-0.13671875,-0.8515625,-0.1484375,0.8751482156835279
38,-0.140625,-0.8203125,-0.15234375,0.8461067346649077
39,-0.125,-0.83203125,-0.15625,0.8557540905403622
40,-0.125,-0.82421875,-0.15625,0.8481601324936008
41,-0.109375,-0.8125,-0.171875,0.8376515721050132
42,-0.08984375,-0.7890625,-0.17578125,0.8133821833381126
43,-0.07421875,-0.8046875,-0.16015625,0.8238206236322777
44,-0.0625,-0.78515625,-0.16796875,0.8053509097844399
45,-0.046875,-0.78515625,-0.16796875,0.8042891914700987
46,-0.03515625,-0.796875,-0.15625,0.8128098117266194
47,-0.02734375,-0.8125,-0.1484375,0.8264004005748742
48,-0.01171875,-0.828125,-0.12890625,0.8381796740649495
49,-0.00390625,-0.84375,-0.1328125,0.8541478100687916
50,-0.01171875,-0.86328125,-0.125,0.8723627947724072
51,0.0,-0.8828125,-0.1171875,0.8905564666614353
52,0.015625,-0.8984375,-0.12109375,0.9066960782535196
53,0.0234375,-0.890625,-0.14453125,0.9025804613760551
54,0.0,-0.90625,-0.13671875,0.9165048167366948
55,0.0,-0.87890625,-0.15234375,0.8920116672180499
56,-0.0234375,-0.87109375,-0.140625,0.8826828582907411
57,-0.0078125,-0.8671875,-0.1328125,0.8773336625644488
58,-0.03515625,-0.85546875,-0.125,0.8652674408185165
59,-0.0390625,-0.875,-0.09375,0.8808745321589505
60,-0.0546875,-0.8671875,-0.08984375,0.8735426619384783
61,-0.06640625,-0.86328125,-0.1015625,0.871767886565498
62,-0.06640625,-0.86328125,-0.08984375,0.8704804455326308
63,-0.0625,-0.8359375,-0.10546875,0.8448795246263295
64,-0.05078125,-0.8125,-0.125,0.8236261198818081
65,-0.0390625,-0.796875,-0.13671875,0.8094613401100836
66,-0.0390625,-0.78515625,-0.15625,0.8015050082939672
67,-0.03125,-0.76953125,-0.1640625,0.7874461322102055
68,-0.01953125,-0.79296875,-0.13671875,0.8049055378146478
69,-0.02734375,-0.7890625,-0.125,0.799369945375927
70,-0.02734375,-0.83984375,-0.11328125,0.8478902326832687
71,-0.03515625,-0.8515625,-0.08984375,0.8570102407406665
72,-0.04296875,-0.88671875,-0.08203125,0.8915411269563999
73,-0.03125,-0.9140625,-0.06640625,0.9170041474526233
74,-0.0546875,-0.9296875,-0.05078125,0.932678028938209
75,-0.046875,-0.9296875,-0.0390625,0.9316877117293648
76,-0.02734375,-0.953125,-0.03515625,0.9541650319536579
77,-0.02734375,-0.9375,-0.03515625,0.9385573464515234
78,-0.01171875,-0.93359375,-0.015625,0.9337980294290757
79,0.01171875,-0.92578125,-0.02734375,0.9262591066311777
80,0.04296875,-0.90625,-0.0078125,0.9073017200098391
81,0.0390625,-0.8828125,-0.03125,0.884228676057557
82,0.05859375,-0.875,-0.01171875,0.877037944812324
83,0.07421875,-0.87109375,-0.01171875,0.8743283555062066
84,0.09765625,-0.87109375,0.02734375,0.8769770493674207
85,0.1015625,-0.8828125,0.04296875,0.8896736283823763
86,0.11328125,-0.87890625,0.05078125,0.8876303133862585
87,0.12109375,-0.87890625,0.0625,0.8894077482112043
88,0.12109375,-0.91015625,0.07421875,0.9211712753634297
89,0.10546875,-0.921875,0.0859375,0.9318596604413202
90,0.078125,-0.953125,0.0625,0.9583616390747284
91,0.05078125,-0.953125,0.0546875,0.956042218541008
92,0.015625,-0.953125,0.0234375,0.9535411489056201
93,0.00390625,-0.96875,-0.0078125,0.9687893767198897
94,-0.0390625,-0.96875,-0.015625,0.9696631281178273
95,-0.0390625,-0.99609375,-0.046875,0.997960872639961
96,-0.06640625,-1.02734375,-0.046875,1.0305543344861177
97,-0.08984375,-1.06640625,-0.07421875,1.0727546841215319
98,-0.11328125,-1.078125,-0.09375,1.0881062538771489
99,-0.0859375,-1.125,-0.10546875,1.1331963250614663
100,-0.0703125,-1.140625,-0.11328125,1.1483909960822631
101,-0.03515625,-1.1484375,-0.12109375,1.15533906261728
102,0.01171875,-1.140625,-0.1328125,1.1483909960822631
103,0.0625,-1.1015625,-0.16015625,1.1148974014770654
104,0.12109375,-1.05859375,-0.21484375,1.0869417007099265
105,0.18359375,-0.9921875,-0.25390625,1.0404859845208752
106,0.21875,-0.90234375,-0.328125,0.9847547010748731
107,0.23046875,-0.80859375,-0.42578125,0.9424592140337891
108,0.203125,-0.703125,-0.54296875,0.911295558381891
109,0.1875,-0.58984375,-0.6796875,0.919264378223323
110,0.1640625,-0.484375,-0.82421875,0.9699856660707995
111,0.13671875,-0.41015625,-0.89453125,0.9935322456982398
112,0.13671875,-0.359375,-0.97265625,1.0458979815883693
113,0.15234375,-0.37890625,-0.953125,1.0369309668816555
114,0.1796875,-0.453125,-0.87109375,0.9982054821379777
115,0.203125,-0.5703125,-0.76171875,0.9730013193119589
116,0.15234375,-0.7421875,-0.66015625,1.004916502866967
117,0.07421875,-0.9296875,-0.5546875,1.0851292518239763
118,-0.00390625,-1.08203125,-0.44140625,1.1686087293464342
119,-0.08984375,-1.22265625,-0.359375,1.2775408391527547
120,-0.19140625,-1.33203125,-0.3125,1.3815208480206242
121,-0.25,-1.41015625,-0.28515625,1.4602584484700387
122,-0.27734375,-1.47265625,-0.3359375,1.5357376046168743
123,-0.30078125,-1.48046875,-0.37890625,1.5575066697665174
124,-0.34375,-1.453125,-0.43359375,1.554908315034704
125,-0.34765625,-1.3984375,-0.43359375,1.504824192259473
126,-0.33984375,-1.30859375,-0.38671875,1.4062228730022448
127,-0.296875,-1.2265625,-0.32421875,1.3029612925497105
128,-0.2421875,-1.15234375,-0.25,1.203765302424153
129,-0.171875,-1.0703125,-0.17578125,1.098184370282519
130,-0.125,-0.98828125,-0.12890625,1.0044608754902429
131,-0.07421875,-0.93359375,-0.1171875,0.9438424778779958
132,-0.0390625,-0.87109375,-0.13671875,0.8826223523097945
133,-0.0078125,-0.8125,-0.17578125,0.8313340682347936
134,0.0078125,-0.76171875,-0.21875,0.7925452994989072
135,0.0390625,-0.71875,-0.26171875,0.7659139282633607
136,0.046875,-0.703125,-0.26953125,0.7544727470071815
137,0.0625,-0.69140625,-0.296875,0.7550388189782447
138,0.046875,-0.6953125,-0.30859375,0.7621593277132496
139,0.05078125,-0.74609375,-0.30859375,0.8089899391708697
140,0.0390625,-0.7890625,-0.2578125,0.8310311624534605
141,0.02734375,-0.8515625,-0.24609375,0.8868305959197478
142,0.01171875,-0.89453125,-0.22265625,0.9218998275258475
143,0.0078125,-0.9375,-0.19140625,0.9568717979412459
144,-0.0078125,-0.9765625,-0.171875,0.9916029281862272
145,-0.05078125,-0.99609375,-0.171875,1.012088192681658
146,-0.078125,-1.01171875,-0.17578125,1.0298433825481061
147,-0.09765625,-1.0,-0.18359375,1.0213928765186906
148,-0.13671875,-0.9765625,-0.1875,1.0037542443286667
149,-0.1875,-0.96484375,-0.16796875,0.9971425238603682
150,-0.22265625,-0.953125,-0.1328125,0.9877561599126135
151,-0.24609375,-0.91796875,-0.1015625,0.9557948007662915
152,-0.2578125,-0.90234375,-0.05078125,0.9398245919701586
153,-0.26171875,-0.875,-0.0078125,0.9133360494679997
154,-0.265625,-0.84765625,0.0390625,0.8891589496233575
155,-0.26953125,-0.8046875,0.07421875,0.8518670613624962
156,-0.2734375,-0.78125,0.078125,0.8313983067887798
157,-0.2734375,-0.75390625,0.0703125,0.8050382275715623
158,-0.2578125,-0.7265625,0.0546875,0.7728849036038613
159,-0.234375,-0.6953125,0.0546875,0.735786542373194
160,-0.21484375,-0.671875,0.0546875,0.7075058835057928
161,-0.18359375,-0.64453125,0.05859375,0.6727261142580148
162,-0.12890625,-0.60546875,0.08203125,0.6244504419825384
163,-0.0703125,-0.5703125,0.1015625,0.5835367483875802
164,0.0,-0.51953125,0.109375,0.5309195893462234
165,0.08203125,-0.46484375,0.09765625,0.4820223864663212
166,0.171875,-0.3984375,0.0625,0.43840587020619376
167,0.234375,-0.296875,-0.03125,0.37952993129659746
168,0.25390625,-0.23046875,-0.140625,0.37062058650407564
169,0.19921875,-0.19921875,-0.234375,0.3664803696354349
170,0.0625,-0.20703125,-0.2890625,0.3610059797050632
171,-0.09765625,-0.27734375,-0.23828125,0.37846301395207366
172,-0.25,-0.37109375,-0.203125,0.4913963134925439
173,-0.38671875,-0.453125,-0.16796875,0.6189403510865364
174,-0.47265625,-0.52734375,-0.18359375,0.7315750312628142
175,-0.5390625,-0.56640625,-0.23828125,0.8174242307681336
176,-0.6015625,-0.64453125,-0.27734375,0.9242388918980173
177,-0.59765625,-0.68359375,-0.34765625,0.9722953647771789
178,-0.54296875,-0.67578125,-0.37109375,0.94297716441979
179,-0.44921875,-0.6484375,-0.40625,0.8873036341962162
180,-0.34375,-0.5859375,-0.41015625,0.7935458183497109
181,-0.21875,-0.56640625,-0.40625,0.7305523013714094
182,-0.05859375,-0.58203125,-0.44140625,0.7328254096677377
183,0.08203125,-0.58203125,-0.4921875,0.7666407484013454
184,0.1953125,-0.546875,-0.609375,0.841758355412199
185,0.296875,-0.48828125,-0.7578125,0.949122294482019
186,0.3671875,-0.3984375,-0.92578125,1.0726835621067672
187,0.40625,-0.328125,-1.11328125,1.2296748430892463
188,0.40234375,-0.29296875,-1.23828125,1.334560465375094
189,0.37890625,-0.2734375,-1.34375,1.4226742688315244
190,0.3203125,-0.265625,-1.45703125,1.5152876960359087
191,0.22265625,-0.26171875,-1.60546875,1.641828985306383
192,0.078125,-0.28125,-1.78125,1.8050087646947868
193,-0.0546875,-0.3359375,-1.953125,1.9825594548934717
194,-0.21875,-0.42578125,-2.1015625,2.155390028917693
195,-0.41015625,-0.5859375,-2.23046875,2.342336813536191
196,-0.62109375,-0.77734375,-2.42578125,2.621914457949513
197,-0.76953125,-0.9453125,-2.6171875,2.8871204473556453
198,-0.8359375,-1.10546875,-2.81640625,3.1389483630942188
199,-0.80859375,-1.21875,-2.9140625,3.2605115655285313
