,fx,fy,fz,svm,rx,ry,rz
0,-0.40625,0.21484375,0.6484375,0.7947754971187225,-19.53125,20.20263671875,-28.86962890625
1,-0.4296875,0.12890625,0.6796875,0.8143852077497249,-17.822265625,21.42333984375,-30.33447265625
2,-0.46875,-0.0625,0.59375,0.7590598625931949,-14.16015625,25.146484375,-29.60205078125
3,-0.30078125,0.15234375,0.62109375,0.7067074534803546,-9.21630859375,26.42822265625,-28.74755859375
4,-0.3671875,0.06640625,0.65625,0.7549175535747679,-2.74658203125,30.2734375,-31.3720703125
5,-0.3671875,0.046875,0.66796875,0.7636793677701477,1.52587890625,33.3251953125,-31.6162109375
6,-0.30859375,0.0625,0.6640625,0.7349254087628978,5.31005859375,34.7900390625,-30.21240234375
7,-0.484375,0.078125,0.7578125,0.9027748564322391,4.0283203125,36.9873046875,-28.1982421875
8,-0.40625,0.1484375,0.734375,0.8522789417387068,7.568359375,35.82763671875,-27.587890625
9,-0.4765625,0.15234375,0.75,0.901565546463657,8.85009765625,35.46142578125,-30.029296875
10,-0.51953125,0.02734375,0.57421875,0.7748468063057288,8.1787109375,32.8369140625,-29.9072265625
11,-0.3984375,0.28125,0.7890625,0.9276171800977492,4.150390625,30.76171875,-29.1748046875
12,-0.66015625,0.18359375,0.80859375,1.059875838007541,7.26318359375,33.69140625,-30.6396484375
13,-0.625,0.06640625,0.6171875,0.8808831932755401,7.87353515625,30.2734375,-31.005859375
14,-0.71484375,0.15234375,0.83203125,1.1074683769998526,1.5869140625,29.4189453125,-29.541015625
15,-0.8125,0.125,0.5703125,1.0005186643217856,4.57763671875,26.2451171875,-30.21240234375
16,-0.69921875,0.09765625,0.66015625,0.9665660235750517,3.60107421875,21.78955078125,-32.53173828125
17,-0.7265625,0.01953125,0.90625,1.1617071914354375,-1.0986328125,23.62060546875,-33.8134765625
18,-0.76171875,-0.05078125,0.9140625,1.1909258765176676,-1.5869140625,25.146484375,-33.63037109375
19,-0.69921875,-0.046875,0.8828125,1.1271477437021344,-0.9765625,24.5361328125,-33.87451171875
20,-0.796875,-0.1015625,0.86328125,1.1792282322064769,1.03759765625,24.4140625,-34.85107421875
21,-0.77734375,-0.15234375,0.86328125,1.171634089820575,2.99072265625,25.81787109375,-33.75244140625
22,-0.7265625,-0.1796875,0.8125,1.1046886050206637,6.40869140625,26.67236328125,-32.958984375
23,-0.66015625,-0.2109375,0.78125,1.044343078600281,9.521484375,27.4658203125,-33.26416015625
24,-0.5859375,-0.1875,0.76953125,0.9852194418670455,12.939453125,29.35791015625,-32.71484375
25,-0.5859375,-0.15234375,0.7421875,0.9577962503719476,19.34814453125,29.11376953125,-34.24072265625
26,-0.5546875,-0.13671875,0.7578125,0.9490258291606517,22.52197265625,28.86962890625,-34.5458984375
27,-0.6015625,-0.140625,0.79296875,1.005212549915595,24.169921875,28.38134765625,-35.46142578125
28,-0.6875,-0.109375,0.8125,1.0699417697356244,26.611328125,27.4658203125,-35.64453125
29,-0.6875,-0.078125,0.78125,1.0436049674685342,30.76171875,27.7099609375,-35.70556640625
30,-0.66796875,-0.0546875,0.7421875,1.0000076293654276,35.09521484375,28.9306640625,-36.07177734375
31,-0.65625,0.0,0.67578125,0.9419895755004736,39.48974609375,29.4189453125,-36.865234375
32,-0.69140625,0.09375,0.52734375,0.874598819861498,40.71044921875,28.076171875,-36.4990234375
33,-0.734375,0.15625,0.44140625,0.8709536041971825,37.9638671875,24.0478515625,-36.0107421875
34,-0.87109375,0.19140625,0.43359375,0.9916875585925173,33.14208984375,17.9443359375,-35.33935546875
35,-0.8984375,0.22265625,0.26953125,0.9640606006869459,30.2734375,10.43701171875,-35.21728515625
36,-1.00390625,0.2421875,0.41796875,1.1140827706781373,19.4091796875,6.9580078125,-34.423828125
37,-1.07421875,0.2109375,0.4609375,1.1878147711929088,12.451171875,3.2958984375,-33.447265625
38,-1.11328125,0.19921875,0.4296875,1.2098407331584498,7.6904296875,-1.3427734375,-32.1044921875
39,-1.171875,0.21484375,0.4296875,1.2665228778807402,3.90625,-5.4931640625,-31.005859375
40,-1.16796875,0.20703125,0.40234375,1.252554762322665,-0.48828125,-11.29150390625,-29.23583984375
41,-1.16015625,0.171875,0.38671875,1.2349311444937425,-3.72314453125,-16.54052734375,-27.9541015625
42,-1.09765625,0.171875,0.40234375,1.1816390108460049,-6.103515625,-22.15576171875,-26.4892578125
43,-1.03515625,0.12890625,0.44140625,1.1326980006789928,-7.8125,-26.85546875,-25.08544921875
44,-0.984375,0.07421875,0.46875,1.0928079090016518,-10.009765625,-31.06689453125,-23.92578125
45,-0.9296875,0.046875,0.47265625,1.0439923581833885,-11.71875,-34.60693359375,-22.76611328125
46,-0.89453125,0.01171875,0.49609375,1.0229528313256615,-13.5498046875,-36.07177734375,-20.263671875
47,-0.85546875,-0.05859375,0.4921875,0.9886903180075524,-15.7470703125,-36.19384765625,-17.822265625
48,-0.8046875,-0.08203125,0.5234375,0.9634510444433918,-18.00537109375,-35.5224609375,-15.31982421875
49,-0.72265625,-0.1015625,0.55078125,0.9142794881336205,-17.88330078125,-33.02001953125,-12.39013671875
50,-0.6484375,-0.09375,0.59375,0.8841941621647645,-15.07568359375,-29.84619140625,-9.58251953125
51,-0.640625,-0.10546875,0.69140625,0.9484548752527054,-12.6953125,-26.3671875,-7.2021484375
52,-0.7265625,-0.109375,0.7578125,1.055526286829229,-10.31494140625,-23.193359375,-4.150390625
53,-0.734375,-0.078125,0.7734375,1.0693997020086783,-7.9345703125,-20.81298828125,-1.0986328125
54,-0.75,-0.06640625,0.76171875,1.0710393289420446,-7.01904296875,-19.775390625,2.197265625
55,-0.71484375,-0.05859375,0.75,1.0377546985936152,-6.7138671875,-19.59228515625,5.0048828125
56,-0.6796875,-0.07421875,0.73046875,1.0005339150845287,-6.04248046875,-19.53125,7.01904296875
57,-0.62890625,-0.12109375,0.7265625,0.9685452152503645,-4.21142578125,-18.49365234375,8.1787109375
58,-0.625,-0.13671875,0.75,0.9858077990164018,-0.9765625,-16.90673828125,9.58251953125
59,-0.63671875,-0.078125,0.76171875,0.9958562829686445,2.50244140625,-14.46533203125,10.3759765625
60,-0.625,-0.0703125,0.76953125,0.9938547139209093,2.9296875,-12.8173828125,11.71875
61,-0.625,-0.08984375,0.7734375,0.9984500317093051,2.50244140625,-11.16943359375,12.87841796875
62,-0.625,-0.09375,0.7578125,0.9867592653004328,2.86865234375,-10.19287109375,14.34326171875
63,-0.6328125,-0.09375,0.75,0.9857691021006136,3.23486328125,-9.70458984375,15.44189453125
64,-0.625,-0.0859375,0.75,0.9800562503786454,2.50244140625,-9.58251953125,16.7236328125
65,-0.63671875,-0.078125,0.76171875,0.9958562829686445,1.77001953125,-9.21630859375,17.4560546875
66,-0.640625,-0.05078125,0.75,0.9876634679771052,1.0986328125,-8.36181640625,18.12744140625
67,-0.62109375,-0.015625,0.76953125,0.9890297931006047,0.54931640625,-7.4462890625,18.24951171875
68,-0.58984375,0.015625,0.7578125,0.9604371792029464,0.18310546875,-6.591796875,18.24951171875
69,-0.55078125,0.0390625,0.7578125,0.9376383361478254,0.18310546875,-6.53076171875,17.578125
70,-0.51953125,0.0234375,0.77734375,0.9352675241859277,0.06103515625,-6.34765625,17.15087890625
