,fx,fy,fz,svm
0,-0.05859375,-0.98046875,-0.5,1.1021579729175055
1,-0.03125,-0.94140625,-0.49609375,1.064580339301889
2,0.0078125,-0.90234375,-0.5,1.0316420301249423
3,0.02734375,-0.84765625,-0.48828125,0.978615030504686
4,0.05078125,-0.81640625,-0.48046875,0.9486559545573872
5,0.09375,-0.76171875,-0.484375,0.9075371382078876
6,0.13671875,-0.71875,-0.45703125,0.8626535472471698
7,0.16796875,-0.65234375,-0.44921875,0.8096686695755169
8,0.203125,-0.609375,-0.453125,0.7860788267565791
9,0.23828125,-0.59375,-0.4375,0.7750633952145867
10,0.2578125,-0.54296875,-0.4453125,0.748054524275512
11,0.30859375,-0.54296875,-0.4609375,0.7762142390615332
12,0.3359375,-0.52734375,-0.49609375,0.7981569039727558
13,0.37109375,-0.51171875,-0.52734375,0.8231999034588667
14,0.3828125,-0.51171875,-0.53125,0.8310403430386593
15,0.37890625,-0.5390625,-0.515625,0.8366764403401786
16,0.35546875,-0.609375,-0.546875,0.8926187251433629
17,0.3125,-0.70703125,-0.55859375,0.9537171572408798
18,0.28515625,-0.80859375,-0.56640625,1.0275962142262822
19,0.26171875,-0.9296875,-0.5390625,1.1060759154163256
20,0.1953125,-1.05859375,-0.49609375,1.1852749507959641
21,0.09375,-1.17578125,-0.4609375,1.2663782962676724
22,0.00390625,-1.2578125,-0.4296875,1.329187304935449
23,-0.08203125,-1.2734375,-0.3984375,1.336833809337968
24,-0.1796875,-1.234375,-0.4375,1.321883311144085
25,-0.23828125,-1.125,-0.51171875,1.2586735212926048
26,-0.24609375,-0.97265625,-0.625,1.182052162323273
27,-0.22265625,-0.83203125,-0.71875,1.1218080803509238
28,-0.19140625,-0.75390625,-0.74609375,1.0778065086633999
29,-0.10546875,-0.6796875,-0.765625,1.0292134839321785
30,-0.0625,-0.66015625,-0.74609375,0.9981825525439347
31,-0.046875,-0.63671875,-0.69921875,0.9468447035169627
32,-0.01953125,-0.6484375,-0.66796875,0.9311470947757797
33,-0.0078125,-0.6875,-0.6171875,0.9239251567700167
34,-0.0078125,-0.72265625,-0.58203125,0.9279296669451166
35,-0.0078125,-0.7421875,-0.55859375,0.9289404167391806
36,-0.03125,-0.765625,-0.5546875,0.9459579408098703
37,-0.0234375,-0.76953125,-0.5546875,0.9488971934772821
38,-0.0390625,-0.7734375,-0.59765625,0.9782251471295156
39,-0.05078125,-0.8046875,-0.63671875,1.0273808809829852
40,-0.05078125,-0.81640625,-0.65625,1.0486953622909871
41,-0.03125,-0.83203125,-0.71484375,1.09738514223158
42,-0.015625,-0.84375,-0.7109375,1.1034447571270842
43,0.03125,-0.87109375,-0.73046875,1.1372622734073372
44,0.00390625,-0.8671875,-0.765625,1.156810727634522
45,0.02734375,-0.8984375,-0.79296875,1.1986396708547882
46,0.046875,-0.90234375,-0.8203125,1.220382770463969
47,0.0546875,-0.90625,-0.80859375,1.215772856127045
48,0.08984375,-0.94140625,-0.8125,1.2467854173646422
49,0.1015625,-0.9296875,-0.796875,1.2286755286435471
50,0.11328125,-0.96484375,-0.77734375,1.2441942811232045
51,0.1171875,-0.96484375,-0.78515625,1.2494505628412735
