,fx,fy,fz,svm
0,0.125,-0.88671875,-0.71484375,1.1458170571760682
1,0.14453125,-0.88671875,-0.71875,1.1505481242990774
2,0.12890625,-0.875,-0.72265625,1.142135664863472
3,0.12890625,-0.87109375,-0.703125,1.126856649358349
4,0.1171875,-0.86328125,-0.703125,1.1195410632856717
5,0.08984375,-0.85546875,-0.70703125,1.1134594155680697
6,0.05859375,-0.82421875,-0.7109375,1.0900467440880115
7,0.0546875,-0.80859375,-0.70703125,1.0755034931007315
8,0.04296875,-0.81640625,-0.69921875,1.0757659312634824
9,0.02734375,-0.8125,-0.69140625,1.0672143801519567
10,0.0234375,-0.8046875,-0.69921875,1.0662917749912837
11,0.01171875,-0.796875,-0.703125,1.0627943640947493
12,0.0,-0.79296875,-0.6875,1.049502590981348
13,0.0,-0.78125,-0.703125,1.0510643786776337
14,0.0,-0.77734375,-0.69921875,1.0455477827510444
15,-0.0078125,-0.77734375,-0.6796875,1.0326177601012694
16,-0.015625,-0.7578125,-0.69921875,1.0312278051588857
17,-0.0234375,-0.75,-0.69921875,1.025649148957777
18,-0.00390625,-0.7421875,-0.69140625,1.0143471528448114
19,0.0234375,-0.74609375,-0.71484375,1.0335408976471976
20,0.03515625,-0.73828125,-0.7265625,1.0364305246478778
21,0.046875,-0.71484375,-0.69921875,1.0010523027747475
22,0.046875,-0.71484375,-0.671875,0.982148088713745
23,0.0390625,-0.69921875,-0.66015625,0.9624131200642866
24,0.03515625,-0.6953125,-0.6484375,0.9514024521602635
25,0.03515625,-0.67578125,-0.62890625,0.9238178018714986
26,0.01953125,-0.65234375,-0.61328125,0.8955711750007296
27,0.04296875,-0.65625,-0.60546875,0.8939254908565506
28,0.0625,-0.66796875,-0.6171875,0.9115969016691602
29,0.05859375,-0.65234375,-0.59765625,0.8866671240477948
30,0.07421875,-0.65234375,-0.5625,0.8645617624066109
31,0.08203125,-0.62890625,-0.52734375,0.8248294538446644
32,0.1015625,-0.62890625,-0.5078125,0.8146849377836579
33,0.1171875,-0.64453125,-0.49609375,0.8217435434318149
34,0.12109375,-0.671875,-0.4375,0.8108550807105191
35,0.13671875,-0.6953125,-0.43359375,0.8307556977215835
36,0.13671875,-0.69140625,-0.41015625,0.8154524931316891
37,0.13671875,-0.6953125,-0.4140625,0.8207309200731153
38,0.1484375,-0.71484375,-0.40234375,0.8336160815893459
39,0.15234375,-0.68359375,-0.3984375,0.8057676306537604
40,0.16796875,-0.6796875,-0.3671875,0.7905790654887482
41,0.1484375,-0.69921875,-0.375,0.8071961048950945
42,0.1484375,-0.6484375,-0.390625,0.7714225647707617
43,0.1328125,-0.6484375,-0.390625,0.7685689573405239
44,0.09375,-0.63671875,-0.3984375,0.7569361072823865
45,0.078125,-0.60546875,-0.39453125,0.7268774518982722
46,0.05859375,-0.609375,-0.39453125,0.7283035255926097
47,0.046875,-0.60546875,-0.4296875,0.7439227248228223
48,0.03125,-0.59765625,-0.44140625,0.7436457713206772
49,0.01953125,-0.59375,-0.46484375,0.7543210484539226
50,0.0078125,-0.60546875,-0.47265625,0.768151920551446
51,0.01171875,-0.6015625,-0.5,0.7823137289526578
52,0.0078125,-0.62109375,-0.5234375,0.8122840007359264
53,0.015625,-0.60546875,-0.54296875,0.8134197018317942
54,0.046875,-0.6328125,-0.54296875,0.8351430950788089
55,0.04296875,-0.640625,-0.57421875,0.8613790553253109
56,0.07421875,-0.6484375,-0.59375,0.8823370539413
57,0.078125,-0.6484375,-0.60546875,0.8905993006160585
58,0.09375,-0.65625,-0.62109375,0.9084110145132888
59,0.11328125,-0.66015625,-0.65234375,0.934981969975725
60,0.1328125,-0.671875,-0.64453125,0.9404656867785303
61,0.16015625,-0.67578125,-0.671875,0.9663055096037821
62,0.18359375,-0.70703125,-0.6796875,0.9977850225233265
63,0.1953125,-0.73046875,-0.68359375,1.019329182561686
64,0.20703125,-0.73828125,-0.70703125,1.0429833800472026
65,0.21484375,-0.75390625,-0.71875,1.0635478518633399
66,0.19921875,-0.76953125,-0.734375,1.0822075104632776
67,0.19140625,-0.8046875,-0.7421875,1.1113058131547602
68,0.17578125,-0.83203125,-0.75,1.1338761170551768
69,0.15625,-0.859375,-0.75,1.1512773137367904
70,0.1484375,-0.88671875,-0.75390625,1.173319422321507
71,0.12109375,-0.9140625,-0.75390625,1.1910283724514605
72,0.08203125,-0.9375,-0.73828125,1.1961164575734777
73,0.02734375,-0.94921875,-0.73828125,1.2028396069789136
74,0.015625,-0.953125,-0.73828125,1.2057158082863317
75,-0.0390625,-0.96484375,-0.73046875,1.2107988831952543
76,-0.08203125,-0.94140625,-0.7265625,1.1920016442613974
77,-0.09765625,-0.90625,-0.71875,1.1607873914563607
78,-0.1171875,-0.86328125,-0.72265625,1.1319096617760072
79,-0.109375,-0.8125,-0.71875,1.0902846890262194
80,-0.0859375,-0.78125,-0.69140625,1.0467948313520241
81,-0.0546875,-0.75,-0.69921875,1.026838635330699
82,-0.015625,-0.734375,-0.703125,1.0168262127202465
83,0.00390625,-0.72265625,-0.6875,0.9974485272198886
84,0.01953125,-0.73046875,-0.68359375,1.0006330393766676
85,0.05859375,-0.71875,-0.69140625,0.999038233791943
86,0.07421875,-0.71484375,-0.68359375,0.9918721816870798
87,0.10546875,-0.69921875,-0.71484375,1.0055009221737132
88,0.11328125,-0.70703125,-0.71484375,1.0117941574214528
89,0.14453125,-0.69140625,-0.734375,1.0189399027374604
90,0.17578125,-0.69921875,-0.73046875,1.0263481392440323
91,0.23046875,-0.7109375,-0.72265625,1.039605708572666
92,0.25,-0.71875,-0.7421875,1.062988169104553
93,0.2734375,-0.7109375,-0.75,1.0689715596368783
94,0.2890625,-0.7109375,-0.75,1.0730746748537587
95,0.2890625,-0.73828125,-0.71484375,1.067528884818521
96,0.30078125,-0.74609375,-0.75390625,1.1024971101684065
97,0.30078125,-0.76953125,-0.75,1.1158618664862263
98,0.29296875,-0.77734375,-0.75390625,1.1218148813104984
99,0.28515625,-0.79296875,-0.734375,1.1177746490306644
100,0.25390625,-0.78125,-0.72265625,1.0940987167313216
101,0.19140625,-0.8046875,-0.71875,1.095791899812785
102,0.1640625,-0.80859375,-0.7265625,1.0993786530816225
103,0.12890625,-0.79296875,-0.69921875,1.0650460647864897
104,0.078125,-0.78125,-0.68359375,1.041035779002846
105,0.05859375,-0.7734375,-0.671875,1.0261845884490337
106,0.03125,-0.765625,-0.66015625,1.0114170640932763
107,0.00390625,-0.74609375,-0.6328125,0.9783265317542885
108,-0.00390625,-0.72265625,-0.64453125,0.9683325083253621
109,0.0,-0.69921875,-0.62890625,0.9404413493890116
110,0.00390625,-0.671875,-0.62109375,0.9149801750328391
111,0.0,-0.64453125,-0.6171875,0.8923793713341946
112,0.00390625,-0.61328125,-0.60546875,0.861812948160555
113,0.0,-0.60546875,-0.5859375,0.8425646332079293
114,0.0,-0.59375,-0.58203125,0.8314441884315281
115,0.01171875,-0.55859375,-0.55859375,0.7900577726848129
116,0.0,-0.57421875,-0.5390625,0.7876011374787447
117,0.0,-0.5234375,-0.54296875,0.7541895516929498
118,0.0,-0.53515625,-0.51953125,0.7458585198552237
119,-0.00390625,-0.50390625,-0.52734375,0.7294026310908039
120,0.0,-0.50390625,-0.52734375,0.7293921712310361
121,0.0,-0.5,-0.515625,0.7182403084100752
122,-0.0078125,-0.5,-0.5,0.707149938242414
123,-0.0234375,-0.4921875,-0.484375,0.6909536830985852
