,fx,fy,fz,svm
0,-0.0625,-0.90625,-0.16015625,0.9224127801120616
1,-0.05078125,-0.91015625,-0.11328125,0.918583570703933
2,-0.05859375,-0.90625,-0.171875,0.9242636559251167
3,-0.046875,-0.8984375,-0.1796875,0.9174283648806048
4,-0.0625,-0.8984375,-0.17578125,0.9176029856412916
5,-0.046875,-0.8984375,-0.17578125,0.9166712905304782
6,-0.05859375,-0.88671875,-0.16796875,0.9043875663216449
7,-0.0703125,-0.890625,-0.1640625,0.9083354238316923
8,-0.046875,-0.89453125,-0.1640625,0.9106590617557223
9,-0.05859375,-0.8984375,-0.16796875,0.9158802705167718
10,-0.0625,-0.88671875,-0.16015625,0.9032310977903856
11,-0.0546875,-0.875,-0.171875,0.8933961821505899
12,-0.046875,-0.8828125,-0.19140625,0.9045394011983737
13,-0.0546875,-0.86328125,-0.16015625,0.8797131712506497
14,-0.0546875,-0.859375,-0.14453125,0.8731582877736502
15,-0.05859375,-0.859375,-0.15234375,0.8747383816479788
16,-0.05078125,-0.84765625,-0.16015625,0.8641469076087048
17,-0.06640625,-0.8515625,-0.140625,0.8656465052608441
18,-0.0625,-0.85546875,-0.1640625,0.8732980797716279
19,-0.0546875,-0.84765625,-0.15625,0.8636700199267731
20,-0.0546875,-0.8515625,-0.1640625,0.8689452905498424
21,-0.0625,-0.85546875,-0.1640625,0.8732980797716279
22,-0.0390625,-0.8515625,-0.13671875,0.8633519484625389
23,-0.03125,-0.859375,-0.1875,0.8801466940942289
24,-0.03515625,-0.83984375,-0.15625,0.8549780984493842
25,-0.0390625,-0.83984375,-0.18359375,0.8605638084182805
26,-0.04296875,-0.83203125,-0.17578125,0.8514818625811635
27,-0.03125,-0.8359375,-0.1875,0.8572772692695462
28,-0.0390625,-0.8203125,-0.16796875,0.8382433880079595
29,-0.01171875,-0.8125,-0.1796875,0.8322146218120735
30,-0.02734375,-0.8203125,-0.18359375,0.841051094380939
31,-0.0234375,-0.78515625,-0.16796875,0.8032640626200546
32,-0.01953125,-0.78515625,-0.18359375,0.8065720498998756
33,-0.015625,-0.765625,-0.171875,0.7848355221796475
34,-0.0234375,-0.75390625,-0.1640625,0.7719070242597631
35,-0.02734375,-0.72265625,-0.1640625,0.7415498905902252
36,-0.04296875,-0.703125,-0.14453125,0.719110812968436
37,-0.05078125,-0.68359375,-0.140625,0.6997532000753015
