,fx,fy,fz,svm
0,0.8203125,8.08203125,-3.9921875,9.051502790077958
1,-4.40234375,4.46875,-3.55859375,7.2120695041855445
2,-2.6171875,3.625,-6.7109375,8.063930650685341
3,-1.734375,2.95703125,-6.20703125,7.090791732421573
4,-1.921875,0.234375,-5.8359375,6.148715447974174
5,-2.6640625,-1.44140625,-5.07421875,5.909532714546631
6,-0.41796875,-1.1484375,-4.203125,4.377198457119326
7,0.06640625,0.41015625,-3.55859375,3.582768122135758
8,0.0,1.00390625,-3.28125,3.431388832716144
9,-0.53125,0.6328125,-3.01953125,3.1305346496058486
10,-0.83203125,1.10546875,-2.56640625,2.915609404265631
11,-1.12890625,1.59765625,-2.13671875,2.8969815034022375
12,-1.06640625,2.18359375,-1.91015625,3.0909546833449673
13,-0.84375,2.22265625,-1.89453125,3.039961105900966
14,-0.6796875,1.8984375,-1.921875,2.785613676497066
15,-0.38671875,1.05859375,-1.43359375,1.8235578299521207
16,-0.6171875,0.1796875,-1.34375,1.4895878860653036
17,-0.9375,-0.6953125,-1.56640625,1.9534570030321405
18,-1.2578125,-1.28515625,-1.921875,2.631980696679843
19,-1.84375,-1.65234375,-2.23828125,3.337597471949789
20,-1.33203125,-1.58984375,-2.5234375,3.26644259352539
21,-0.2421875,-3.0390625,-2.29296875,3.814742632542733
22,1.06640625,-6.48046875,-1.625,6.765672361987804
23,-0.62890625,-2.62890625,-1.62109375,3.1519226019791775
24,-0.89453125,-0.95703125,-1.2421875,1.805304615808472
25,-0.44921875,-0.5078125,-0.6875,0.9655709557084929
26,-0.42578125,-0.25390625,-0.16796875,0.5234229242373585
27,-0.390625,0.01953125,0.140625,0.4156257342568702
28,-0.34375,0.58203125,0.38671875,0.7787655809536814
29,-0.2421875,1.0,0.57421875,1.17829620979099
30,-0.23046875,1.53125,0.52734375,1.635828181041831
31,-0.15234375,1.84765625,0.57421875,1.9408166861349083
32,-0.23828125,1.921875,0.59765625,2.0267151903734835
33,-0.1796875,2.09375,0.5234375,2.165655438097783
34,-0.1328125,1.98046875,0.47265625,2.0404165164365033
35,0.06640625,1.87109375,0.32421875,1.9001366817099468
36,0.26171875,1.76953125,0.21484375,1.801636862895014
37,0.26953125,1.66796875,0.11328125,1.693398797479403
38,0.359375,1.375,0.046875,1.421960849056682
39,0.35546875,1.1640625,-0.01953125,1.2172842748755834
40,0.33984375,0.8515625,-0.05859375,0.9187413636924023
41,0.29296875,0.6328125,-0.14453125,0.7121598351910721
42,0.16796875,0.5,-0.296875,0.6052671035184074
43,-0.00390625,0.39453125,-0.4453125,0.5949566275552152
44,-0.19140625,0.20703125,-0.5234375,0.5945461356546479
45,-0.3203125,0.0546875,-0.64453125,0.7218111612735443
46,-0.33984375,0.015625,-0.69921875,0.7775890787495828
47,-0.31640625,-0.046875,-0.7265625,0.7938534166143725
48,-0.26953125,-0.0390625,-0.70703125,0.7576715397250811
49,-0.1640625,0.078125,-0.703125,0.7262264007568507
50,-0.1484375,0.26953125,-0.62109375,0.6931365178822099
51,-0.125,0.453125,-0.59375,0.7572888010032897
52,-0.0859375,0.60546875,-0.53125,0.8100643330210339
53,-0.14453125,0.75,-0.44921875,0.8861076501069861
54,-0.1640625,0.7890625,-0.41796875,0.907873344023858
55,-0.1875,0.79296875,-0.3828125,0.900278345087125
56,-0.1875,0.8046875,-0.42578125,0.9294987334621885
57,-0.19140625,0.81640625,-0.4296875,0.9422244240277233
58,-0.1875,0.79296875,-0.47265625,0.9419976747002219
59,-0.171875,0.78125,-0.5,0.9433411780077238
60,-0.171875,0.70703125,-0.55078125,0.9125755801319281
61,-0.140625,0.6875,-0.62109375,0.9371174349642966
62,-0.203125,0.58203125,-0.6328125,0.8834431514012729
63,-0.21484375,0.51171875,-0.6875,0.8835554119666887
64,-0.25,0.3828125,-0.71875,0.8518491490024803
65,-0.328125,0.671875,-0.8828125,1.1569096513584154
66,-0.37890625,0.72265625,-0.9140625,1.2252804804857438
67,-0.38671875,0.66796875,-0.9375,1.2143475172198956
68,-0.265625,0.640625,-0.94140625,1.169274458281315
69,-0.37109375,0.69921875,-0.90234375,1.2003506466048526
70,-0.28125,0.66796875,-0.92578125,1.1757358276110008
71,-0.296875,0.8203125,-0.921875,1.2692127004195357
72,-0.44921875,0.94921875,-0.94140625,1.4103401888346612
73,-0.5234375,1.01171875,-0.94921875,1.482760223657006
74,-0.63671875,1.09375,-0.95703125,1.5866974010749892
75,-0.71875,1.21484375,-0.96484375,1.709786642048687
76,-0.546875,1.3046875,-1.00390625,1.7346784996276148
77,-0.640625,1.0859375,-0.828125,1.5084600293531978
78,-0.57421875,0.76171875,-0.796875,1.2429611388044781
79,-0.58984375,0.7578125,-0.77734375,1.235499389006071
80,-0.69140625,0.72265625,-0.76953125,1.2619243253577797
81,-0.73828125,0.75390625,-0.73828125,1.2878249267630237
82,-0.71875,0.765625,-0.6796875,1.2509029941531238
83,-0.64453125,0.75,-0.6640625,1.191175694905169
84,-0.6015625,0.5703125,-0.59375,1.0196434923847157
85,-0.42578125,0.51171875,-0.69140625,0.9597855773516226
