,fx,fy,fz,svm,rx,ry,rz
0,-0.078125,-0.0234375,0.875,0.8787933955323345,3.662109375,70.61767578125,-20.3857421875
1,-0.09375,0.0078125,0.87109375,0.8761589005113812,3.47900390625,71.1669921875,-19.8974609375
2,-0.21484375,-0.0390625,0.859375,0.886684333032513,2.50244140625,72.509765625,-18.00537109375
3,-0.2265625,0.0078125,0.859375,0.8887727449621191,0.42724609375,74.462890625,-18.4326171875
4,-0.28515625,0.05859375,0.90625,0.9518594312991414,-4.7607421875,76.2939453125,-18.798828125
5,-0.28125,-0.00390625,0.88671875,0.9302617711647754,-9.94873046875,77.392578125,-17.63916015625
6,-0.29296875,0.01953125,0.94140625,0.9861327931582985,-8.48388671875,76.96533203125,-17.39501953125
7,-0.2734375,0.015625,0.9453125,0.9841889705170953,-8.11767578125,75.50048828125,-18.310546875
8,-0.296875,0.04296875,0.87890625,0.928685778609011,-7.62939453125,74.89013671875,-19.34814453125
9,-0.32421875,-0.0078125,0.8984375,0.955179969646591,-10.1318359375,76.7822265625,-20.93505859375
10,-0.3359375,-0.01171875,0.828125,0.8937462439824922,-10.6201171875,78.91845703125,-22.88818359375
11,-0.30859375,-0.00390625,0.8125,0.8691384304747576,-10.1318359375,80.26123046875,-24.35302734375
12,-0.2890625,0.0234375,0.82421875,0.8737522493041506,-9.58251953125,81.23779296875,-25.57373046875
13,-0.22265625,0.015625,0.8203125,0.8501367795509805,-10.80322265625,81.4208984375,-26.85546875
14,-0.30859375,-0.046875,0.78125,0.8412959827932512,-10.986328125,80.62744140625,-25.32958984375
15,-0.296875,-0.046875,0.80078125,0.8553260440332461,-12.87841796875,80.810546875,-28.6865234375
16,-0.27734375,-0.00390625,0.75390625,0.8033115511694,-14.34326171875,81.0546875,-30.029296875
17,-0.2734375,0.00390625,0.75390625,0.8019712956112426,-16.357421875,81.54296875,-30.94482421875
18,-0.3359375,0.04296875,0.75390625,0.8264834851174432,-17.51708984375,82.09228515625,-31.06689453125
19,-0.375,0.078125,0.73828125,0.8317377710111298,-18.49365234375,82.275390625,-30.3955078125
20,-0.4453125,0.0390625,0.7578125,0.8798345791788079,-20.20263671875,81.9091796875,-29.296875
21,-0.48046875,0.02734375,0.7421875,0.8845564908737458,-21.240234375,81.54296875,-27.89306640625
22,-0.5234375,-0.01171875,0.765625,0.9275267037303091,-21.240234375,81.48193359375,-27.2216796875
23,-0.54296875,-0.0390625,0.76953125,0.9426130102589159,-21.3623046875,81.48193359375,-26.9775390625
24,-0.53125,-0.06640625,0.83984375,0.9959788536676494,-22.52197265625,81.97021484375,-27.03857421875
25,-0.55078125,-0.109375,0.8671875,1.033120049235718,-23.3154296875,82.275390625,-27.4658203125
26,-0.63671875,-0.1015625,0.8671875,1.080620131296869,-22.8271484375,82.45849609375,-28.13720703125
27,-0.7265625,-0.15625,0.8828125,1.1539779196598607,-23.3154296875,82.33642578125,-28.86962890625
28,-0.81640625,-0.13671875,0.8671875,1.198843334967866,-22.705078125,81.0546875,-28.62548828125
29,-0.89453125,-0.16796875,0.82421875,1.2278991025547203,-23.86474609375,78.91845703125,-28.01513671875
30,-0.90625,-0.1875,0.80859375,1.228930089565335,-25.390625,76.66015625,-27.587890625
31,-0.83203125,-0.23828125,0.84765625,1.2114351296054557,-26.4892578125,74.76806640625,-27.9541015625
32,-0.828125,-0.27734375,0.94140625,1.2841169334714517,-24.71923828125,73.1201171875,-29.60205078125
33,-0.87890625,-0.296875,0.98828125,1.3554743785906191,-19.83642578125,70.98388671875,-30.82275390625
34,-0.8671875,-0.30859375,1.01171875,1.3677788899514698,-14.70947265625,68.29833984375,-34.48486328125
35,-0.92578125,-0.328125,1.015625,1.4128804192505333,-8.85009765625,65.5517578125,-37.9638671875
36,-0.890625,-0.30078125,0.96875,1.3498736287062438,-2.50244140625,62.01171875,-41.07666015625
37,-1.0,-0.24609375,0.84375,1.3313437558681314,3.47900390625,58.349609375,-41.1376953125
38,-1.00390625,-0.16796875,0.73046875,1.252847099406862,5.7373046875,54.931640625,-42.724609375
39,-0.9765625,-0.13671875,0.6484375,1.1801853771395672,5.9814453125,50.84228515625,-42.1142578125
40,-0.94140625,-0.08984375,0.5625,1.100328985782491,4.94384765625,46.9970703125,-40.58837890625
41,-0.91796875,-0.12109375,0.5078125,1.0560321289723504,3.72314453125,43.15185546875,-37.41455078125
42,-0.8046875,-0.125,0.48828125,0.9495080577634992,1.0986328125,39.12353515625,-36.9873046875
43,-0.78515625,-0.15625,0.50390625,0.9459418101570123,-2.197265625,35.58349609375,-35.33935546875
44,-0.76171875,-0.171875,0.51171875,0.9336019220353635,-4.638671875,32.89794921875,-33.26416015625
45,-0.78125,-0.16015625,0.51171875,0.94755351617501,-5.2490234375,31.31103515625,-30.8837890625
46,-0.7734375,-0.16796875,0.50390625,0.9382646621139874,-5.18798828125,30.029296875,-28.076171875
47,-0.76953125,-0.17578125,0.48828125,0.9281680729693774,-5.859375,29.052734375,-25.2685546875
48,-0.77734375,-0.19921875,0.484375,0.937320946442906,-8.056640625,28.076171875,-23.0712890625
