,fx,fy,fz,rx,ry,rz,svm
0,-3.64453125,-0.28125,-0.99609375,22.5830078125,-97.47314453125,397.94921875,3.78865574492004
1,-3.5390625,0.328125,-0.953125,25.69580078125,-87.0361328125,400.5126953125,3.679820193998105
2,-3.15625,0.85546875,-0.97265625,16.6015625,-80.01708984375,405.029296875,3.4117152614763477
3,-2.5859375,0.82421875,-1.203125,7.38525390625,-71.2890625,417.17529296875,2.968824526202721
4,-2.140625,0.9375,-1.0703125,2.50244140625,-51.20849609375,413.818359375,2.5703599919624587
5,-1.33203125,0.4921875,-0.99609375,0.30517578125,-31.982421875,411.2548828125,1.7345773389854586
6,-1.1015625,-0.23046875,-0.328125,0.0,-18.37158203125,396.42333984375,1.1722720681470715
7,-1.5546875,-1.10546875,-0.4921875,9.82666015625,-0.54931640625,348.14453125,1.9701174876232794
8,-1.9609375,-1.453125,0.03125,16.66259765625,35.82763671875,282.71484375,2.440865565128741
9,-1.9921875,-2.04296875,0.359375,32.5927734375,53.28369140625,236.14501953125,2.876053326914821
10,-1.87109375,-1.86328125,-0.2265625,42.90771484375,52.18505859375,198.8525390625,2.650309303514757
11,-1.85546875,-0.41796875,-0.31640625,33.75244140625,44.37255859375,160.7666015625,1.928101416741917
12,-1.609375,0.875,-0.5625,23.193359375,23.0712890625,139.09912109375,1.9162774174489976
13,-1.6328125,1.828125,-1.01171875,27.099609375,1.0986328125,136.23046875,2.6517338676576903
14,-1.91796875,2.08984375,-1.08984375,30.517578125,-9.21630859375,130.126953125,3.038718549784545
15,-1.85546875,2.0,-1.078125,27.16064453125,-12.14599609375,126.0986328125,2.9334481072368677
16,-1.98046875,1.87890625,-1.20703125,17.88330078125,-13.12255859375,125.8544921875,2.9848734654072335
17,-2.078125,1.0234375,-1.05859375,-2.38037109375,-11.23046875,122.55859375,2.546889977908412
18,-2.01171875,0.0078125,-0.91796875,-21.78955078125,-12.02392578125,108.2763671875,2.2112756477278843
19,-1.8671875,-0.53515625,-0.6796875,-24.7802734375,-4.8828125,88.7451171875,2.0578523925992753
20,-1.75390625,-0.8203125,-0.453125,-22.64404296875,5.18798828125,71.10595703125,1.9885728543531696
21,-1.48046875,-0.78515625,-0.33203125,-18.24951171875,13.85498046875,58.89892578125,1.7083626101086349
22,-1.32421875,-0.578125,-0.265625,-13.36669921875,29.35791015625,53.22265625,1.4691291482036433
23,-1.43359375,-0.3671875,-0.2265625,-2.685546875,36.31591796875,50.84228515625,1.497113311209797
24,-1.33203125,-0.12109375,-0.2890625,5.67626953125,34.85107421875,46.20361328125,1.368403477111877
25,-1.20703125,0.15234375,-0.2890625,9.27734375,32.8369140625,39.794921875,1.250475983594597
26,-1.078125,0.2734375,-0.37890625,7.4462890625,32.40966796875,35.09521484375,1.175028309582502
27,-0.98046875,0.34375,-0.44140625,-3.2958984375,32.65380859375,30.21240234375,1.1288589414827812
28,-0.76171875,0.4453125,-0.59375,-10.7421875,28.564453125,25.2685546875,1.0635119835985922
29,-0.65234375,0.546875,-0.6171875,-16.9677734375,23.8037109375,22.0947265625,1.0514490210872387
30,-0.6640625,0.71484375,-0.58984375,-19.83642578125,21.42333984375,20.93505859375,1.1401299225239092
31,-0.578125,0.8203125,-0.55859375,-22.88818359375,18.49365234375,24.35302734375,1.1485504302468885
32,-0.4140625,0.79296875,-0.5703125,-28.9306640625,16.54052734375,27.28271484375,1.060897516275282
33,-0.28125,0.78515625,-0.546875,-34.423828125,16.41845703125,26.18408203125,0.9973184872642553
34,-0.27734375,0.8125,-0.49609375,-39.00146484375,21.17919921875,21.42333984375,0.9915567631019038
35,-0.21875,0.80078125,-0.3515625,-42.29736328125,28.80859375,19.1650390625,0.9014978448436871
36,-0.28125,0.8203125,-0.23046875,-39.00146484375,33.02001953125,21.728515625,0.897290368210209
37,-0.2734375,0.890625,-0.24609375,-31.982421875,30.45654296875,29.11376953125,0.9636094078101939
38,-0.30078125,0.8984375,-0.265625,-28.74755859375,25.2685546875,35.2783203125,0.9839796453091967
39,-0.32421875,0.87890625,-0.2734375,-30.3955078125,22.88818359375,37.78076171875,0.9758903937158491
40,-0.41015625,0.87109375,-0.2109375,-31.92138671875,23.0712890625,38.02490234375,0.9856607426540711
41,-0.4375,0.87890625,-0.26171875,-29.23583984375,24.23095703125,39.36767578125,1.0160606036997128
42,-0.45703125,0.86328125,-0.26171875,-22.705078125,26.55029296875,39.61181640625,1.0112510984813254
43,-0.4921875,0.84765625,-0.30078125,-16.7236328125,28.3203125,39.12353515625,1.0252994751153806
44,-0.53125,0.828125,-0.31640625,-11.04736328125,28.86962890625,37.7197265625,1.0335039879768546
45,-0.59375,0.8671875,-0.36328125,-5.55419921875,29.84619140625,36.7431640625,1.1119921264369692
46,-0.5859375,0.859375,-0.33984375,-1.89208984375,31.8603515625,36.07177734375,1.094231199950592
47,-0.52734375,0.8125,-0.27734375,-2.50244140625,32.958984375,35.09521484375,1.0075550785580534
48,-0.53515625,0.7578125,-0.24609375,-6.34765625,34.11865234375,32.28759765625,0.9598094242397159
49,-0.21484375,0.62109375,-0.40625,-10.92529296875,35.400390625,28.564453125,0.7726282066447775
50,-0.82421875,0.59765625,-0.11328125,-19.1650390625,48.27880859375,17.4560546875,1.0243838063036663
51,-0.74609375,0.4765625,0.03515625,-19.22607421875,41.80908203125,18.06640625,0.886004323978938
52,-0.57421875,0.35546875,-0.12109375,-10.1318359375,27.77099609375,20.1416015625,0.6861114350943202
53,-0.6171875,0.2890625,-0.140625,-6.53076171875,23.4375,19.1650390625,0.6958828419263547
54,-0.62890625,0.2578125,-0.16015625,-2.44140625,22.27783203125,16.54052734375,0.6983125237738294
55,-0.58984375,0.2265625,-0.14453125,2.9296875,22.4609375,13.427734375,0.6481786004234288
56,-0.5546875,0.2109375,-0.1171875,8.30078125,23.3154296875,9.6435546875,0.6049014479390424
57,-0.515625,0.2109375,-0.0859375,13.916015625,24.59716796875,5.9814453125,0.5636923127358577
58,-0.48828125,0.25,-0.08984375,20.01953125,24.71923828125,2.44140625,0.5558691199514729
59,-0.50390625,0.28125,-0.05859375,25.08544921875,23.98681640625,-0.54931640625,0.5800485314420898
60,-0.49609375,0.3671875,-0.1015625,29.4189453125,22.216796875,-5.18798828125,0.625500288050743
61,-0.54296875,0.40625,-0.0546875,31.3720703125,20.56884765625,-9.33837890625,0.680327015951015
