,fx,fy,fz,rx,ry,rz,svm
0,0.4296875,2.1875,-1.86328125,158.203125,63.78173828125,15.0146484375,2.9054439616447283
1,0.39453125,1.765625,-1.546875,180.5419921875,77.1484375,24.5361328125,2.3803169565157836
2,0.6328125,1.484375,-1.67578125,177.06298828125,81.9091796875,30.45654296875,2.326384232802658
3,0.421875,1.3671875,-1.45703125,149.4140625,87.58544921875,23.37646484375,2.0420872261629306
4,0.16015625,1.10546875,-1.296875,99.4873046875,89.84375,22.4609375,1.711606247729198
5,0.26171875,0.828125,-1.21484375,48.64501953125,100.2197265625,36.80419921875,1.4933630023007216
6,0.3203125,0.94140625,-1.35546875,24.0478515625,105.40771484375,39.97802734375,1.6811131304650127
7,0.41015625,0.95703125,-1.35546875,9.33837890625,103.759765625,40.58837890625,1.7092198498488096
8,0.45703125,1.0390625,-1.48046875,-0.42724609375,103.515625,44.5556640625,1.8655605490332858
9,0.5,0.859375,-1.36328125,-5.55419921875,105.712890625,44.98291015625,1.6873236670024405
10,0.48046875,0.7265625,-1.4140625,-0.8544921875,114.44091796875,46.7529296875,1.660817882863459
11,0.48046875,0.62109375,-1.51953125,5.92041015625,127.197265625,43.02978515625,1.710433537364778
12,0.55078125,0.49609375,-1.58203125,10.55908203125,136.71875,35.94970703125,1.747080956944236
13,0.55078125,0.37890625,-1.578125,11.8408203125,139.58740234375,30.1513671875,1.7138869412145088
14,0.50390625,0.43359375,-1.59765625,10.07080078125,141.90673828125,26.3671875,1.7304422966375352
15,0.46875,0.453125,-1.50390625,9.1552734375,143.1884765625,21.1181640625,1.6391408837906711
16,0.5,0.58203125,-1.58984375,7.99560546875,141.11328125,17.02880859375,1.7653224989759309
17,0.48828125,0.52734375,-1.58984375,5.615234375,140.5029296875,15.380859375,1.744738707996039
18,0.39453125,0.6484375,-1.59375,1.5869140625,139.70947265625,13.671875,1.765266314506911
19,0.37109375,0.65625,-1.54296875,-4.69970703125,138.61083984375,13.48876953125,1.7173023022361629
20,0.38671875,0.62890625,-1.4296875,-12.939453125,138.18359375,15.31982421875,1.6090620903330222
21,0.36328125,0.73828125,-1.32421875,-23.37646484375,138.5498046875,14.46533203125,1.559034242264963
22,0.34765625,0.73828125,-1.22265625,-30.3955078125,136.41357421875,13.671875,1.4699701962725937
23,0.390625,0.72265625,-1.0625,-35.64453125,134.58251953125,14.34326171875,1.343028739934132
24,0.3828125,0.81640625,-1.0625,-41.50390625,133.7890625,14.58740234375,1.3935461331421046
25,0.359375,0.8671875,-0.98828125,-48.9501953125,131.7138671875,13.427734375,1.3630349885027944
26,0.34765625,0.9375,-0.91015625,-58.53271484375,130.615234375,12.39013671875,1.3520930136562814
27,0.3828125,0.953125,-0.87109375,-70.25146484375,128.662109375,13.671875,1.346772808260663
28,0.28125,0.91015625,-0.8203125,-83.06884765625,123.22998046875,16.11328125,1.2571390374856364
29,0.26953125,0.828125,-0.75,-92.83447265625,116.943359375,17.02880859375,1.1493207169243764
