,fx,fy,fz,svm
0,0.0625,0.0703125,-0.9140625,0.918890826792008
1,0.05859375,0.0546875,-0.91796875,0.9214611094190981
2,0.03125,0.03515625,-0.921875,0.9230742332223679
3,0.11328125,0.14453125,-0.94921875,0.9668185761453322
4,0.0703125,0.0703125,-0.98828125,0.9932711233163192
5,0.06640625,0.09375,-1.00390625,1.010458614356929
6,0.0703125,0.06640625,-1.015625,1.0202194755641123
7,0.07421875,0.05078125,-1.0390625,1.0429468045444001
8,0.0546875,0.09375,-1.03125,1.036945682114666
9,0.08984375,0.08984375,-1.01953125,1.0274180106240534
10,0.0625,0.078125,-1.0078125,1.0127664097812734
11,0.0625,0.06640625,-1.0,1.0041494112128246
12,0.02734375,0.05859375,-0.984375,0.9864963501342137
13,0.0859375,0.08203125,-1.01953125,1.0264299048689953
14,0.08203125,0.07421875,-1.015625,1.02163187570334
15,0.05078125,0.05859375,-1.0,1.003001477013182
16,0.0625,0.06640625,-0.9765625,0.9808110707191842
17,0.07421875,0.0625,-0.984375,0.9891454966164293
18,0.0625,0.0390625,-0.96484375,0.9676546857326287
19,0.0703125,0.05859375,-0.984375,0.9886208655598527
20,0.0703125,0.0625,-0.98828125,0.9927486725036768
21,0.05859375,0.06640625,-0.984375,0.9883507263128434
22,0.05078125,0.05859375,-0.984375,0.9874239735370136
23,0.0546875,0.04296875,-0.96484375,0.9673471445385441
24,0.05078125,0.0625,-0.9921875,0.9954501597306681
25,0.0703125,0.0546875,-0.99609375,1.0000686621935329
26,0.05078125,0.06640625,-1.00390625,1.0073809032236454
27,0.0546875,0.05078125,-0.9921875,0.9949901975215949
28,0.05078125,0.04296875,-0.9921875,0.9944149455757264
29,0.0546875,0.046875,-0.9921875,0.994798483833535
30,0.06640625,0.05078125,-0.9921875,0.9957030483768115
31,0.05859375,0.03515625,-0.98046875,0.9828469663074143
32,0.07421875,0.046875,-0.9765625,0.980499875003976
33,0.08203125,0.03125,-0.98828125,0.9921721209438032
34,0.0625,0.04296875,-0.98046875,0.9833979526128397
35,0.06640625,0.03125,-0.9765625,0.9793164294268286
36,0.05078125,0.0546875,-0.984375,0.9871998777516195
37,0.078125,0.0390625,-0.96875,0.9726797813418607
38,0.078125,0.03125,-0.9765625,0.9801807968590539
39,0.078125,0.01171875,-0.99609375,0.9992214987256954
40,0.06640625,0.03515625,-0.98046875,0.9833436437378784
41,0.0703125,0.04296875,-0.984375,0.9878179497042016
42,0.078125,0.04296875,-0.9609375,0.9650651314848198
43,0.0703125,0.02734375,-0.97265625,0.975577628374275
44,0.05859375,0.046875,-0.9921875,0.9950208682838327
45,0.0703125,0.03515625,-0.984375,0.987508962083541
46,0.06640625,0.046875,-0.9921875,0.9955114719682102
47,0.06640625,0.0390625,-0.99609375,0.999068780282106
48,0.0625,0.046875,-0.9921875,0.9952585346437628
49,0.0625,0.04296875,-0.98046875,0.9833979526128397
50,0.05859375,0.0390625,-0.984375,0.98689069661757
51,0.0546875,0.04296875,-0.9921875,0.9946220746037474
52,0.06640625,0.0390625,-0.9921875,0.9951742079161631
53,0.0703125,0.03125,-0.98046875,0.9834832890714578
54,0.06640625,0.03515625,-0.99609375,0.9989236761345621
55,0.08203125,0.03515625,-0.9921875,0.996193316102289
56,0.0703125,0.03125,-0.9921875,0.9951665414956936
57,0.05859375,0.03125,-1.0,1.0022024695833984
58,0.06640625,0.03515625,-1.01171875,1.0145050916849494
59,0.08984375,0.04296875,-1.0,1.0049468706805476
60,0.08984375,0.01953125,-1.00390625,1.008107696592823
61,0.08203125,0.01953125,-0.99609375,0.9996566182905946
62,0.08203125,0.02734375,-0.984375,0.9881654452902231
63,0.08203125,0.0390625,-0.99609375,1.0002288556484835
64,0.078125,0.03125,-0.984375,0.9879646849710773
65,0.07421875,0.02734375,-0.99609375,0.9992291340351759
66,0.0703125,0.03125,-1.0,1.0029558365931424
67,0.08984375,0.03515625,-0.9921875,0.9968670405246504
68,0.07421875,0.01953125,-0.984375,0.9873621590901309
69,0.1328125,0.01953125,-0.984375,0.993486170264998
70,0.05078125,0.03515625,-0.984375,0.9863107207622884
71,0.05859375,0.04296875,-1.00390625,1.0065323143370448
72,0.06640625,0.02734375,-1.0,1.0025754189601523
73,0.0859375,0.03515625,-0.9921875,0.9965225792607825
74,0.078125,0.03515625,-1.00390625,1.0075550785580534
75,0.08203125,0.03515625,-1.0,1.0039746450437008
76,0.0703125,0.03125,-1.00390625,1.006850618982435
77,0.07421875,0.0390625,-0.99609375,0.9996184574860926
78,0.078125,0.02734375,-0.984375,0.9878488431506424
79,0.08203125,0.0234375,-0.9921875,0.9958486217990475
80,0.08984375,0.0234375,-0.984375,0.988744333205158
81,0.08203125,0.03515625,-0.98828125,0.9923028353240696
82,0.05859375,0.04296875,-0.98046875,0.9831574191054998
83,0.078125,0.0234375,-0.9921875,0.9955344630837749
84,0.07421875,0.03515625,-0.9765625,0.9800095413677742
85,0.08203125,0.03125,-0.9921875,0.9960631122739224
86,0.08203125,0.03125,-0.98828125,0.9921721209438032
87,0.0859375,0.03515625,-0.9765625,0.9809666315561211
88,0.08203125,0.03515625,-0.98046875,0.9845222484114757
89,0.08203125,0.0390625,-0.97265625,0.9768905698935142
90,0.0625,0.04296875,-0.96875,0.9717145290549908
91,0.06640625,0.04296875,-0.984375,0.9875475908231588
92,0.078125,0.04296875,-0.9765625,0.9806243651408079
93,0.05859375,0.046875,-0.9921875,0.9950208682838327
94,0.0625,0.05078125,-0.9765625,0.9798771870789791
95,0.078125,0.0390625,-0.9765625,0.9804609685946197
