,fx,fy,fz,svm
0,0.12109375,-0.84765625,-0.30859375,0.9101730148670567
1,0.10546875,-0.83203125,-0.30859375,0.8936608756917735
2,0.09375,-0.84375,-0.30078125,0.9006511452008278
3,0.08203125,-0.83984375,-0.28515625,0.8907192247306036
4,0.0703125,-0.82421875,-0.27734375,0.8724677364647216
5,0.0703125,-0.859375,-0.23828125,0.8945653650699945
6,0.046875,-0.83984375,-0.2421875,0.8753225549449257
7,0.0390625,-0.82421875,-0.2265625,0.8556827643256948
8,0.02734375,-0.84375,-0.2109375,0.8701473277958811
9,0.015625,-0.84375,-0.203125,0.8679965257706969
10,0.00390625,-0.86328125,-0.17578125,0.881004439967352
11,0.0,-0.83203125,-0.18359375,0.8520461642514594
12,0.0,-0.83984375,-0.17578125,0.8580422904878436
13,-0.00390625,-0.83203125,-0.15234375,0.8458722586358342
14,-0.0234375,-0.83203125,-0.14453125,0.8448163111643708
15,-0.04296875,-0.83984375,-0.12890625,0.850764749610424
16,-0.046875,-0.8515625,-0.15625,0.8670467228075139
17,-0.0390625,-0.8671875,-0.1328125,0.8781680928038492
18,-0.04296875,-0.88671875,-0.14453125,0.8994474622259421
19,-0.04296875,-0.87890625,-0.14453125,0.8917464841490476
20,-0.02734375,-0.88671875,-0.16015625,0.9014809186442536
21,0.00390625,-0.8984375,-0.19140625,0.9186084871882988
22,0.0234375,-0.89453125,-0.19921875,0.9167461938750414
23,0.06640625,-0.90625,-0.2109375,0.9328416164844451
24,0.12109375,-0.9140625,-0.22265625,0.9485513986386689
25,0.15625,-0.90625,-0.2421875,0.9509773447124017
26,0.16796875,-0.9140625,-0.23828125,0.9594278029035718
27,0.21875,-0.90625,-0.2421875,0.963221371314118
28,0.23828125,-0.9296875,-0.25,0.9917644890586739
29,0.2578125,-0.92578125,-0.25390625,0.9939852070312087
30,0.26953125,-0.95703125,-0.26171875,1.0281306397071763
31,0.26953125,-0.9765625,-0.296875,1.0556780649221678
32,0.2734375,-0.9921875,-0.32421875,1.07903748749247
33,0.2578125,-1.02734375,-0.3828125,1.1262539127463942
34,0.25390625,-1.0546875,-0.4296875,1.1668185180659254
35,0.27734375,-1.1171875,-0.46875,1.2428813412069202
36,0.29296875,-1.17578125,-0.50390625,1.3123314158844128
37,0.26953125,-1.21875,-0.5078125,1.3475430206055807
38,0.265625,-1.24609375,-0.62109375,1.4174144491654954
39,0.23046875,-1.2578125,-0.66796875,1.4427024574940512
40,0.1875,-1.24609375,-0.671875,1.428048283292292
41,0.14453125,-1.25390625,-0.6640625,1.4262360148032565
42,0.125,-1.2578125,-0.58203125,1.3915738072890034
43,0.1171875,-1.28125,-0.45703125,1.3653615038270313
44,0.1171875,-1.26171875,-0.37109375,1.3203702834988658
45,0.08984375,-1.23828125,-0.3203125,1.282190489424982
46,0.05859375,-1.17578125,-0.33984375,1.2253116133476771
47,0.03125,-1.125,-0.33984375,1.1756255087884333
48,0.00390625,-1.0390625,-0.3984375,1.1128425670783637
49,0.0,-0.97265625,-0.4453125,1.0697492245009166
50,-0.03125,-0.88671875,-0.4921875,1.0146404482661888
51,-0.05859375,-0.828125,-0.5390625,0.989854848990655
52,-0.08984375,-0.77734375,-0.57421875,0.9705989789453148
53,-0.078125,-0.734375,-0.62890625,0.9700171274462439
54,-0.09375,-0.73046875,-0.64453125,0.9786696017825041
55,-0.10546875,-0.70703125,-0.68359375,0.9890992168342807
56,-0.09765625,-0.6796875,-0.68359375,0.9689232455975938
57,-0.10546875,-0.6875,-0.703125,0.9890220790516067
58,-0.1171875,-0.68359375,-0.71875,0.9988167438000389
59,-0.10546875,-0.69921875,-0.68359375,0.9835298331098998
60,-0.109375,-0.70703125,-0.671875,0.9814642605447039
61,-0.0859375,-0.73046875,-0.64453125,0.9779521362824333
62,-0.0625,-0.7265625,-0.6171875,0.9553636619437124
63,-0.03515625,-0.73828125,-0.5703125,0.933569233464704
64,0.0,-0.75,-0.546875,0.9282091712674466
65,0.03515625,-0.75390625,-0.51171875,0.9118479450021739
66,0.07421875,-0.76171875,-0.51953125,0.925006268454267
67,0.1171875,-0.7734375,-0.50390625,0.9305159780205617
68,0.140625,-0.77734375,-0.51953125,0.94549004014618
69,0.1640625,-0.79296875,-0.49609375,0.9496446446813013
70,0.16796875,-0.80859375,-0.50390625,0.9674496691325536
71,0.16796875,-0.828125,-0.5,0.9818373167697195
72,0.16796875,-0.86328125,-0.48828125,1.0059257411358393
73,0.1640625,-0.875,-0.48828125,1.0153620452862184
74,0.16015625,-0.90234375,-0.48828125,1.0384088051820861
75,0.15625,-0.90625,-0.5,1.046758389027764
76,0.14453125,-0.91015625,-0.5078125,1.0522106332844556
77,0.13671875,-0.89453125,-0.51953125,1.0434514332515374
78,0.125,-0.91796875,-0.5078125,1.0564871798241626
79,0.109375,-0.90234375,-0.52734375,1.0508465941578367
80,0.1328125,-0.88671875,-0.51953125,1.0362538402748502
81,0.09375,-0.87109375,-0.5390625,1.028679621016822
82,0.0859375,-0.86328125,-0.53125,1.0172838016049466
83,0.05078125,-0.84375,-0.51953125,0.9921721209438032
84,0.0625,-0.84375,-0.51171875,0.9887751977075288
85,0.0625,-0.83203125,-0.4921875,0.9687263731997867
86,0.05859375,-0.82421875,-0.47265625,0.951931565846352
87,0.0390625,-0.8046875,-0.453125,0.9243214360748646
88,0.0546875,-0.80078125,-0.421875,0.9067633917581877
89,0.0546875,-0.78515625,-0.390625,0.8786631608274655
90,0.05078125,-0.76171875,-0.37890625,0.852269989934051
91,0.03515625,-0.78515625,-0.40234375,0.8829421226740671
92,0.0390625,-0.765625,-0.3828125,0.8568855989497665
93,0.046875,-0.76171875,-0.37890625,0.8520461642514594
94,0.0390625,-0.76953125,-0.38671875,0.862122737917505
95,0.03515625,-0.76171875,-0.35546875,0.84131411984002
96,0.0078125,-0.7734375,-0.359375,0.8528874440320364
97,-0.00390625,-0.75390625,-0.36328125,0.836877027513414
98,-0.015625,-0.7578125,-0.37109375,0.8439398657903965
99,-0.015625,-0.7578125,-0.37890625,0.8474041963964496
100,-0.03515625,-0.7578125,-0.375,0.8462509953142227
101,-0.04296875,-0.75390625,-0.375,0.8431168052325995
102,-0.046875,-0.765625,-0.375,0.8538172557696406
103,-0.0546875,-0.76171875,-0.359375,0.844012184380541
104,-0.05859375,-0.76171875,-0.34375,0.8377426479179778
105,-0.05859375,-0.76953125,-0.34375,0.8448524337217861
106,-0.05859375,-0.80078125,-0.34765625,0.8749564023736769
107,-0.0703125,-0.79296875,-0.34765625,0.8686818487207356
108,-0.0546875,-0.8125,-0.3515625,0.8869854362178108
109,-0.0625,-0.82421875,-0.35546875,0.8997782116044626
110,-0.04296875,-0.84765625,-0.3671875,0.9247670473134707
111,-0.046875,-0.84765625,-0.359375,0.9218832759162423
112,-0.05078125,-0.859375,-0.359375,0.9328743305513141
113,-0.046875,-0.8671875,-0.31640625,0.9242966735958279
114,-0.03125,-0.87890625,-0.34765625,0.9456836822918776
115,-0.0234375,-0.8828125,-0.3359375,0.9448604290945568
116,0.0,-0.890625,-0.31640625,0.9451591430357442
117,0.0,-0.8828125,-0.30859375,0.9351941042881485
118,0.00390625,-0.8828125,-0.296875,0.9314010600006383
119,0.01953125,-0.8828125,-0.30078125,0.9328497951087168
120,0.03125,-0.87109375,-0.29296875,0.9195714068334362
