,fx,fy,fz,rx,ry,rz,svm
0,0.0390625,-0.91015625,-0.3203125,-0.67138671875,0.3662109375,-0.48828125,0.965665768253469
1,0.046875,-0.91796875,-0.31640625,-0.67138671875,0.54931640625,-0.30517578125,0.9720991753111536
2,0.03515625,-0.921875,-0.33203125,-0.732421875,0.48828125,-0.6103515625,0.9804765313436242
3,0.05078125,-0.8984375,-0.30859375,-0.91552734375,0.42724609375,-0.6103515625,0.9513142379344877
4,0.05078125,-0.90625,-0.31640625,-1.03759765625,0.42724609375,-0.732421875,0.9612391548884309
5,0.0625,-0.90625,-0.31640625,-1.0986328125,0.42724609375,-0.732421875,0.9619294296044084
6,0.0390625,-0.91015625,-0.31640625,-1.28173828125,0.3662109375,-0.732421875,0.9643771012209772
7,0.04296875,-0.890625,-0.32421875,-1.40380859375,0.42724609375,-0.732421875,0.9487765816846055
8,0.0390625,-0.9140625,-0.328125,-1.52587890625,0.42724609375,-0.732421875,0.9719578943748026
9,0.04296875,-0.91015625,-0.32421875,-1.52587890625,0.42724609375,-0.732421875,0.9671341741155606
10,0.0546875,-0.91796875,-0.3046875,-1.46484375,0.42724609375,-0.79345703125,0.9687578754720203
11,0.046875,-0.9140625,-0.31640625,-1.28173828125,0.3662109375,-0.79345703125,0.9684112941154251
12,0.03515625,-0.91015625,-0.3125,-1.220703125,0.30517578125,-0.732421875,0.9629520296090169
13,0.0390625,-0.91015625,-0.33203125,-1.220703125,0.3662109375,-0.732421875,0.9696159184423877
14,0.0625,-0.92578125,-0.31640625,-1.46484375,0.30517578125,-0.732421875,0.9803520224340974
15,0.03515625,-0.8984375,-0.328125,-1.708984375,0.244140625,-0.6103515625,0.9571269084846129
16,0.0234375,-0.92578125,-0.35546875,-1.8310546875,0.244140625,-0.30517578125,0.99195678912157
17,0.04296875,-0.91015625,-0.3203125,-1.64794921875,0.30517578125,-0.18310546875,0.9658316678111538
18,0.0546875,-0.921875,-0.33203125,-1.52587890625,0.3662109375,-0.3662109375,0.9813709743302033
19,0.078125,-0.9296875,-0.328125,-1.28173828125,0.42724609375,-0.244140625,0.9889835079040752
20,0.046875,-0.9296875,-0.3359375,-1.3427734375,0.48828125,0.54931640625,0.9896313036618739
21,0.0390625,-0.90234375,-0.328125,-0.9765625,0.42724609375,-0.1220703125,0.9609454394997213
22,0.0546875,-0.91796875,-0.34765625,-0.732421875,0.244140625,-0.3662109375,0.9831186178670787
23,0.0390625,-0.91015625,-0.33203125,-0.3662109375,0.244140625,-0.54931640625,0.9696159184423877
24,0.05859375,-0.921875,-0.32421875,-0.18310546875,0.1220703125,-0.67138671875,0.9789813792997418
25,0.046875,-0.90234375,-0.32421875,0.0,0.18310546875,-0.732421875,0.9599683883548588
26,0.04296875,-0.9140625,-0.27734375,-0.1220703125,0.18310546875,-0.732421875,0.9561778720755229
27,0.03515625,-0.9140625,-0.3203125,-0.244140625,0.244140625,-0.67138671875,0.9691987997704922
28,0.04296875,-0.90625,-0.32421875,-0.54931640625,0.244140625,-0.6103515625,0.9634589632299473
29,0.046875,-0.90625,-0.3125,-0.67138671875,0.30517578125,-0.54931640625,0.9597617298710134
30,0.0546875,-0.9140625,-0.34375,-0.9765625,0.3662109375,-0.48828125,0.9780925513787027
31,0.04296875,-0.90625,-0.33203125,-1.0986328125,0.48828125,-0.732421875,0.9661160007748164
32,0.046875,-0.90625,-0.34765625,-1.28173828125,0.54931640625,-0.6103515625,0.9717773388431439
33,0.03515625,-0.90625,-0.3125,-1.3427734375,0.54931640625,-0.48828125,0.959260795828779
34,0.03515625,-0.91015625,-0.33984375,-1.28173828125,0.54931640625,-0.42724609375,0.97216980807994
35,0.05078125,-0.91796875,-0.3203125,-0.9765625,0.48828125,-0.30517578125,0.9735735508857947
36,0.0390625,-0.90625,-0.33203125,-0.67138671875,0.42724609375,-0.42724609375,0.9659501500506186
37,0.046875,-0.9140625,-0.3203125,-0.30517578125,0.42724609375,-0.3662109375,0.969694599957894
38,0.05859375,-0.90625,-0.3359375,-0.06103515625,0.3662109375,-0.3662109375,0.9682852337742802
39,0.04296875,-0.90234375,-0.34375,0.06103515625,0.244140625,-0.48828125,0.9665581302439212
40,0.0546875,-0.91015625,-0.3359375,0.18310546875,0.244140625,-0.3662109375,0.9717145290549908
41,0.046875,-0.91015625,-0.328125,0.3662109375,0.244140625,-0.3662109375,0.9686318602359012
42,0.05078125,-0.91015625,-0.31640625,0.48828125,0.18310546875,-0.42724609375,0.9649228206466502
43,0.05078125,-0.91015625,-0.328125,0.54931640625,0.18310546875,-0.3662109375,0.9688287518393666
44,0.0546875,-0.9140625,-0.32421875,0.6103515625,0.244140625,-0.3662109375,0.9714004191959474
45,0.0390625,-0.91015625,-0.34375,0.6103515625,0.244140625,-0.54931640625,0.9736910910654942
46,0.04296875,-0.91796875,-0.3359375,0.48828125,0.244140625,-0.54931640625,0.9784512984095708
47,0.0390625,-0.921875,-0.32421875,0.48828125,0.244140625,-0.244140625,0.9780067445487339
48,0.046875,-0.93359375,-0.33984375,0.48828125,0.3662109375,-0.42724609375,0.9946297452208661
49,0.0546875,-0.90234375,-0.34765625,0.48828125,0.3662109375,-0.48828125,0.9685452152503645
50,0.05859375,-0.91796875,-0.3359375,0.54931640625,0.42724609375,-0.48828125,0.9792618941947425
51,0.04296875,-0.9140625,-0.33984375,0.6103515625,0.42724609375,-0.3662109375,0.9761405338356127
52,0.05078125,-0.9140625,-0.33203125,0.67138671875,0.3662109375,-0.42724609375,0.9738242861185867
53,0.0390625,-0.9140625,-0.34375,0.732421875,0.3662109375,-0.48828125,0.9773434377497503
54,0.046875,-0.9140625,-0.33984375,0.79345703125,0.30517578125,-0.42724609375,0.9763202824613
55,0.04296875,-0.9140625,-0.3515625,0.9765625,0.3662109375,-0.54931640625,0.9802819792228471
56,0.05078125,-0.90625,-0.33984375,1.0986328125,0.42724609375,-0.54931640625,0.9692066715957052
57,0.046875,-0.92578125,-0.3359375,1.40380859375,0.48828125,-0.48828125,0.9859625714918455
58,0.0390625,-0.8984375,-0.3359375,1.64794921875,0.3662109375,-0.42724609375,0.9599842833186124
59,0.02734375,-0.890625,-0.3515625,1.8310546875,0.48828125,-0.54931640625,0.957891832460906
60,0.03125,-0.91796875,-0.33203125,1.953125,0.6103515625,-0.6103515625,0.9766718688756859
61,0.05078125,-0.91015625,-0.34765625,2.0751953125,0.67138671875,-0.79345703125,0.9756167295253231
62,0.04296875,-0.8984375,-0.34765625,2.13623046875,0.732421875,-0.732421875,0.9643138094245436
63,0.0390625,-0.91015625,-0.3359375,2.197265625,0.8544921875,-0.6103515625,0.9709604946786262
64,0.046875,-0.921875,-0.35546875,2.38037109375,0.8544921875,-0.48828125,0.9891454966164293
65,0.04296875,-0.91015625,-0.359375,2.685546875,0.8544921875,-0.42724609375,0.9794800169046968
66,0.03515625,-0.90234375,-0.34765625,2.99072265625,0.79345703125,-0.54931640625,0.9676389167670901
67,0.0390625,-0.90625,-0.3515625,3.11279296875,0.79345703125,-0.48828125,0.9728366424084262
68,0.05078125,-0.91015625,-0.33984375,3.35693359375,0.732421875,-0.54931640625,0.9728601693869924
