,fx,fy,fz,svm,rx,ry,rz
0,0.671875,0.40234375,-0.62890625,1.0044001095570056,-0.30517578125,2.74658203125,-0.18310546875
1,0.67578125,0.4140625,-0.640625,1.0190821568366373,-0.1220703125,2.3193359375,-0.3662109375
2,0.6640625,0.43359375,-0.66796875,1.036901535789139,-0.06103515625,1.8310546875,-0.42724609375
3,0.68359375,0.41796875,-0.6328125,1.0210043835223603,0.0,1.46484375,-0.3662109375
4,0.6953125,0.421875,-0.625,1.0257012178413605,0.1220703125,1.220703125,-0.244140625
5,0.6796875,0.43359375,-0.640625,1.0297470700712446,0.54931640625,1.0986328125,-0.30517578125
6,0.67578125,0.43359375,-0.65234375,1.034522211484455,0.8544921875,1.0986328125,-0.30517578125
7,0.6796875,0.4375,-0.64453125,1.0338287478508288,1.15966796875,1.0986328125,-0.1220703125
8,0.6796875,0.4296875,-0.640625,1.0281083775252005,1.5869140625,1.28173828125,0.0
9,0.67578125,0.42578125,-0.6328125,1.0190297497420646,1.89208984375,1.64794921875,0.244140625
10,0.6796875,0.42578125,-0.65234375,1.0338361275714227,2.0751953125,2.0751953125,0.30517578125
11,0.69140625,0.421875,-0.64453125,1.0351046567331368,2.3193359375,2.38037109375,0.48828125
12,0.671875,0.41015625,-0.6484375,1.0198604593008362,2.50244140625,2.8076171875,0.48828125
13,0.66796875,0.4140625,-0.64453125,1.0163909371444508,2.685546875,3.173828125,0.54931640625
14,0.66015625,0.41796875,-0.65234375,1.017868615566217,2.9296875,3.41796875,0.42724609375
15,0.66796875,0.41796875,-0.6171875,1.0008998636773685,3.0517578125,3.60107421875,0.30517578125
16,0.67578125,0.40625,-0.62109375,1.0037314414925065,2.99072265625,3.60107421875,0.06103515625
17,0.671875,0.40234375,-0.625,1.0019588358755376,2.99072265625,3.41796875,0.0
18,0.66796875,0.41015625,-0.625,1.002514538742768,2.99072265625,3.23486328125,-0.1220703125
19,0.671875,0.3984375,-0.60546875,0.9883121289642319,2.99072265625,2.86865234375,-0.1220703125
20,0.67578125,0.39453125,-0.6328125,1.0063731242607659,2.99072265625,2.38037109375,-0.244140625
21,0.6640625,0.40234375,-0.60546875,0.9846074874267792,3.0517578125,1.953125,-0.30517578125
22,0.671875,0.40625,-0.6015625,0.989106930281681,3.11279296875,1.28173828125,-0.3662109375
23,0.65625,0.4140625,-0.6328125,1.0012809179059092,3.173828125,0.9765625,-0.3662109375
24,0.63671875,0.4140625,-0.64453125,0.9961320458324664,3.173828125,0.732421875,-0.42724609375
25,0.6640625,0.4140625,-0.62890625,1.0039670458244945,3.23486328125,0.67138671875,-0.3662109375
26,0.671875,0.40625,-0.62890625,1.0059712468127817,3.2958984375,0.732421875,-0.1220703125
27,0.6640625,0.40625,-0.640625,1.008175806608773,3.35693359375,0.79345703125,0.06103515625
28,0.65625,0.4140625,-0.6484375,1.0112284646965295,3.47900390625,0.91552734375,0.06103515625
29,0.66796875,0.3984375,-0.6328125,1.0026895594046357,3.662109375,0.9765625,0.0
30,0.671875,0.4140625,-0.6484375,1.021437693125479,3.47900390625,1.15966796875,0.1220703125
31,0.67578125,0.40625,-0.625,1.0061532489395253,3.23486328125,1.3427734375,0.30517578125
32,0.6796875,0.390625,-0.62890625,1.005030377436579,3.23486328125,1.64794921875,0.30517578125
33,0.6640625,0.40234375,-0.62890625,0.9991909569043221,3.11279296875,1.89208984375,0.3662109375
34,0.66015625,0.3984375,-0.63671875,0.9999847410945204,2.99072265625,2.13623046875,0.3662109375
35,0.66796875,0.3984375,-0.65625,1.017643726892085,2.9296875,2.25830078125,0.30517578125
36,0.66796875,0.41796875,-0.6328125,1.010609611625268,2.86865234375,2.38037109375,0.244140625
