,fx,fy,fz,svm
0,6.56640625,-5.31640625,-2.09375,8.704346932284933
1,3.56640625,-4.89453125,-1.26953125,6.1876812532637935
2,1.48046875,-4.2109375,-0.79296875,4.533495537343053
3,0.75390625,-3.25,-0.390625,3.3590865610183465
4,0.1953125,-2.32421875,0.03125,2.332620057576418
5,-0.4140625,-1.58203125,0.26171875,1.6561302285703183
6,-1.1796875,-0.8046875,0.58984375,1.5450243427618098
7,-1.55859375,-0.2734375,0.70703125,1.7331692740242872
8,-1.59765625,-0.05078125,0.6484375,1.724979831743512
9,-1.15625,0.25,0.421875,1.2559429040067864
10,-0.4453125,0.42578125,0.0234375,0.616556738600806
11,0.49609375,0.48828125,-0.3203125,0.7662425761773324
12,1.17578125,0.4375,-0.359375,1.3049973902182956
13,1.67578125,0.34765625,-0.234375,1.7274372077272808
14,2.02734375,0.34375,-0.09765625,2.0585974561162086
15,2.3203125,0.35546875,-0.05078125,2.347932466071879
16,2.49609375,0.328125,-0.078125,2.518780169057844
17,2.6328125,0.22265625,-0.25,2.6540115798203128
18,2.80859375,0.09375,-0.3671875,2.834045619815481
19,2.8515625,0.01171875,-0.41015625,2.880932864528758
20,2.64453125,-0.04296875,-0.51953125,2.6954228917610847
21,2.4296875,-0.05078125,-0.6484375,2.515239804554242
22,2.12109375,-0.01171875,-0.7265625,2.242112640300856
23,1.96875,-0.13671875,-0.8203125,2.137190018870061
24,1.80078125,-0.28515625,-0.8984375,2.0325641782418273
25,1.53125,-0.40234375,-0.9140625,1.8281458666009975
26,1.30859375,-0.515625,-0.890625,1.6647821580582436
27,1.03515625,-0.63671875,-0.85546875,1.4861985098708004
28,0.76171875,-0.6953125,-0.71484375,1.254861153144791
29,0.765625,-0.6640625,-0.5,1.130115323553862
30,0.8671875,-0.5390625,-0.4296875,1.1078058885557298
31,0.984375,-0.5,-0.3203125,1.1496061231053225
32,0.94140625,-0.4609375,-0.203125,1.0676932481149783
33,0.93359375,-0.3984375,-0.1640625,1.0282345235166743
34,0.8203125,-0.24609375,-0.16796875,0.8727475192871504
35,0.796875,-0.0546875,-0.23828125,0.8335337080063484
36,0.84765625,0.1796875,-0.30078125,0.9172121216882576
