,fx,fy,fz,svm
0,-0.4296875,0.14453125,-0.9765625,1.076659159757192
1,-0.421875,0.12890625,-0.97265625,1.068014755318542
2,-0.4140625,0.15234375,-0.97265625,1.0680433290528877
3,-0.43359375,0.16015625,-0.9765625,1.0804294890733845
4,-0.41015625,0.13671875,-0.9765625,1.0679861808197122
5,-0.40625,0.15234375,-0.98828125,1.079327341340719
6,-0.41015625,0.16015625,-0.984375,1.078365575513761
7,-0.40234375,0.16015625,-0.9765625,1.0682718914135927
8,-0.41015625,0.16015625,-0.984375,1.078365575513761
9,-0.3984375,0.1640625,-0.9765625,1.0674002350190626
10,-0.40625,0.16796875,-0.9609375,1.0567182417195289
11,-0.4140625,0.17578125,-0.96484375,1.0645516726171045
12,-0.3984375,0.171875,-0.96875,1.0614942390476032
13,-0.40625,0.171875,-0.953125,1.0502510860503786
14,-0.40625,0.16796875,-0.96484375,1.06027167527508
15,-0.40234375,0.16015625,-0.9765625,1.0682718914135927
16,-0.40234375,0.16796875,-0.96875,1.062342014908864
17,-0.3984375,0.1640625,-0.9609375,1.053123840874733
18,-0.3984375,0.1640625,-0.9609375,1.053123840874733
19,-0.39453125,0.15625,-0.94921875,1.0397524729848566
20,-0.40625,0.16015625,-0.9453125,1.0412995772448543
21,-0.41015625,0.16015625,-0.9375,1.0357530708755465
22,-0.40234375,0.16796875,-0.9453125,1.0410137927985752
23,-0.39453125,0.15625,-0.95703125,1.0468895754582357
24,-0.40625,0.171875,-0.9375,1.0360918531312753
25,-0.40234375,0.1484375,-0.93359375,1.0273808809829852
26,-0.4140625,0.15625,-0.94140625,1.040243982893106
27,-0.40625,0.15234375,-0.9453125,1.040126628502661
28,-0.41796875,0.16796875,-0.94140625,1.0436268990842406
29,-0.40625,0.16796875,-0.9609375,1.0567182417195289
30,-0.3984375,0.16015625,-0.953125,1.0453945338700181
31,-0.41015625,0.1640625,-0.9609375,1.0576131297532962
32,-0.40625,0.15234375,-0.94140625,1.036577738620276
33,-0.3984375,0.1640625,-0.9453125,1.0388862632496159
34,-0.40625,0.16796875,-0.94921875,1.046073037042885
35,-0.41796875,0.1640625,-0.9375,1.0394809425298823
36,-0.40234375,0.15625,-0.9453125,1.0391873162814838
37,-0.4140625,0.15234375,-0.953125,1.0502874071868673
38,-0.421875,0.16015625,-0.94140625,1.0439704342452065
39,-0.41796875,0.16015625,-0.9453125,1.0459271595320943
40,-0.41796875,0.1640625,-0.93359375,1.0359592993558555
41,-0.4140625,0.15625,-0.94140625,1.040243982893106
42,-0.41796875,0.15625,-0.93359375,1.0347508050326055
43,-0.421875,0.1640625,-0.953125,1.0551503613970143
44,-0.4296875,0.1640625,-0.94140625,1.0477564502791488
45,-0.4296875,0.15234375,-0.953125,1.0565449500354032
46,-0.421875,0.15234375,-0.94140625,1.0428004897045864
47,-0.4296875,0.1640625,-0.9453125,1.0512676035238364
48,-0.43359375,0.15625,-0.94921875,1.0551937442435038
49,-0.4375,0.15625,-0.94140625,1.0497933320606787
50,-0.44921875,0.1640625,-0.9296875,1.0454821074098124
51,-0.421875,0.16015625,-0.93359375,1.0369309668816555
52,-0.4296875,0.15234375,-0.9375,1.0424712062308064
53,-0.4296875,0.15625,-0.9375,1.04304921272021
54,-0.4296875,0.15234375,-0.9296875,1.0354510193517426
55,-0.4375,0.15234375,-0.9296875,1.0387173416383846
56,-0.453125,0.15234375,-0.91796875,1.0349867196083364
57,-0.43359375,0.15234375,-0.92578125,1.0335778059994745
58,-0.4453125,0.1640625,-0.9375,1.0507739892871826
59,-0.44921875,0.16796875,-0.921875,1.0391652909682487
60,-0.45703125,0.15625,-0.9375,1.054607925238836
61,-0.45703125,0.1484375,-0.92578125,1.04306384163884
62,-0.44140625,0.15234375,-0.93359375,1.0438608076473546
63,-0.44921875,0.16796875,-0.9140625,1.0322408828535978
64,-0.453125,0.16015625,-0.92578125,1.0430930988606075
